TIMESTAMP,TempSO1(2cm),TempSO2(10cm),TempSO3(30cm),TempSO4(60cm),O2soil1(2cm),O2soil2(10cm),O2soil3(30cm),O2soil4(60cm),CO2soil1(2cm),CO2soil2(10cm),CO2soil3(30cm),CO2soil4(60cm)
MST,degC,degC,degC,degC,%,%,%,%,ppm,ppm,ppm,ppm
10/23/2015 9:15,2.532,2.504,2.511,1.749,20.236,20.127,20.124,20.042,304.09,281.311,427.39,382.554
10/23/2015 9:30,2.731,2.743,2.796,2.006,21.679,21.56,21.556,21.486,324.249,299.842,468.972,397.921
10/23/2015 9:45,2.818,2.882,3.01,2.271,21.672,21.55,21.542,21.472,322.35,300.113,461.379,406.96
10/23/2015 10:00,3.031,3.135,3.395,2.735,21.645,21.48,21.514,21.483,320.904,294.509,461.017,401.356
10/23/2015 10:15,3.698,3.8,3.927,4.075,44.575,19.753,21.519,21.485,314.396,294.328,459.932,401.898
10/23/2015 10:30,4.14,4.317,5.827,9.39,70.912,19.533,21.4,21.085,311.774,285.74,450.712,395.39
10/23/2015 10:45,4.476,6.887,8.755,10.695,60.146,21.173,21.074,20.912,336.179,288.722,650.119,1093.418
10/23/2015 11:00,6.735,7.316,9.214,11.005,39.31,21.178,21.09,20.849,657.435,630.137,2184.639,1465.283
10/23/2015 11:15,6.534,7.459,9.373,11.135,24.353,21.17,21.085,20.82,1183.886,1003.189,2375.727,1445.756
10/23/2015 11:30,6.403,7.538,9.458,11.219,21.662,21.164,21.079,20.784,1491.587,1171.019,2422.3,1485.807
10/23/2015 11:45,6.332,7.585,9.511,11.276,21.419,21.157,21.073,20.77,1618.267,1290.692,2469.692,1492.659
10/23/2015 12:00,6.316,7.596,9.536,11.307,21.367,21.157,21.071,20.746,1699.944,1370.745,2500.035,1537.287
10/23/2015 12:15,6.348,7.607,9.544,11.329,21.345,21.156,21.071,20.729,1742.947,1439.774,2498.212,1580.652
10/23/2015 12:30,6.439,7.607,9.552,11.343,21.322,21.155,21.07,20.719,1770.209,1496.812,2528.691,1575.869
