TIMESTAMP,TempSO1(2cm),TempSO2(10cm),TempSO3(30cm),TempSO4(60cm),O2soil1(2cm),O2soil2(10cm),O2soil3(30cm),O2soil4(60cm),CO2soil1(2cm),CO2soil2(10cm),CO2soil3(30cm),CO2soil4(60cm)
MST,degC,degC,degC,degC,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2018 0:00,-0.561,1.658,2.956,6.219,20.43,19.951,19.442,19.442,1054.644,1193.943,2058.486,2290.079
1/1/2018 0:15,-0.578,1.655,2.956,6.218,20.426,19.95,19.442,19.442,1062.87,1188.249,2053.785,2281.04
1/1/2018 0:30,-0.597,1.653,2.955,6.218,20.428,19.951,19.442,19.442,1073.718,1193.853,2032.994,2277.062
1/1/2018 0:45,-0.615,1.653,2.953,6.216,20.431,19.951,19.442,19.442,1085.107,1201.085,2051.797,2295.503
1/1/2018 1:00,-0.628,1.652,2.951,6.216,20.43,19.95,19.442,19.44,1088,1198.734,2063.729,2307.797
1/1/2018 1:15,-0.628,1.652,2.949,6.214,20.43,19.951,19.443,19.439,1099.48,1207.774,2056.497,2303.096
1/1/2018 1:30,-0.633,1.652,2.948,6.212,20.43,19.951,19.443,19.427,1109.062,1203.797,2062.463,2293.695
1/1/2018 1:45,-0.651,1.652,2.946,6.209,20.431,19.951,19.443,19.438,1113.22,1213.017,2049.989,2302.192
1/1/2018 2:00,-0.671,1.652,2.945,6.208,20.433,19.951,19.443,19.435,1108.52,1216.994,2046.915,2290.802
1/1/2018 2:15,-0.689,1.652,2.945,6.208,20.434,19.951,19.443,19.424,1111.774,1216.994,2057.04,2301.107
1/1/2018 2:30,-0.711,1.652,2.945,6.208,20.436,19.951,19.443,19.427,1119.91,1222.418,2064.09,2293.152
1/1/2018 2:45,-0.737,1.652,2.945,6.208,20.444,19.951,19.443,19.433,1110.599,1223.774,2050.35,2289.537
1/1/2018 3:00,-0.76,1.652,2.945,6.208,20.44,19.951,19.443,19.441,1101.74,1226.305,2049.989,2288.633
1/1/2018 3:15,-0.784,1.652,2.945,6.208,20.444,19.951,19.443,19.441,1100.655,1228.384,2043.842,2279.231
1/1/2018 3:30,-0.808,1.652,2.945,6.208,20.443,19.951,19.443,19.439,1103.006,1222.599,2061.74,2283.751
1/1/2018 3:45,-0.822,1.651,2.945,6.208,20.444,19.951,19.443,19.424,1116.927,1224.316,2059.39,2287.91
1/1/2018 4:00,-0.836,1.649,2.945,6.208,20.445,19.951,19.443,19.424,1126.599,1230.282,2068.429,2300.022
1/1/2018 4:15,-0.858,1.647,2.945,6.207,20.447,19.951,19.443,19.423,1125.243,1232.904,2052.158,2295.503
1/1/2018 4:30,-0.877,1.643,2.945,6.205,20.448,19.952,19.443,20.524,1132.384,1239.232,2055.774,2294.237
1/1/2018 4:45,-0.911,1.641,2.945,6.2,20.454,19.952,19.443,20.607,1126.689,1235.887,2063.729,2290.983
1/1/2018 5:00,-0.94,1.64,2.945,6.193,20.449,19.952,19.442,20.495,1115.751,1238.689,2059.571,2295.322
1/1/2018 5:15,-0.95,1.638,2.945,6.188,20.433,19.952,19.429,20.384,1138.893,1239.232,2063.187,2316.294
1/1/2018 5:30,-0.955,1.636,2.944,6.187,20.438,19.952,19.427,20.28,1147.119,1238.328,2064.813,2298.576
1/1/2018 5:45,-0.979,1.634,2.943,6.186,20.455,19.952,19.442,20.191,1143.503,1248.362,2074.034,2293.514
1/1/2018 6:00,-1.002,1.632,2.942,6.187,20.457,19.952,19.443,20.105,1137.898,1245.65,2065.898,2294.96
1/1/2018 6:15,-1.031,1.631,2.939,6.187,20.459,19.952,19.443,20.027,1122.712,1246.644,2062.644,2277.604
1/1/2018 6:30,-1.056,1.632,2.938,6.187,20.462,19.952,19.443,19.963,1117.107,1248.904,2065.898,2290.441
1/1/2018 6:45,-1.084,1.633,2.937,6.188,20.485,19.952,19.443,19.903,1092.068,1245.921,2059.028,2270.373
1/1/2018 7:00,-1.1,1.632,2.935,6.188,20.497,19.956,19.444,19.856,1071.186,1240.859,2064.994,2284.474
1/1/2018 7:15,-1.122,1.632,2.933,6.187,20.524,19.988,19.449,19.813,1045.153,1231.186,2052.52,2276.881
1/1/2018 7:30,-1.136,1.632,2.932,6.188,20.496,19.994,19.46,19.772,1029.785,1224.407,2049.446,2269.65
1/1/2018 7:45,-1.138,1.632,2.932,6.188,20.489,19.994,19.464,19.735,1029.424,1229.288,2063.91,2282.305
1/1/2018 8:00,-1.124,1.633,2.934,6.188,20.487,19.994,19.464,19.708,1035.751,1220.339,2051.616,2278.508
1/1/2018 8:15,-1.098,1.633,2.941,6.188,20.496,19.994,19.464,19.681,1047.774,1220.701,2043.661,2280.135
1/1/2018 8:30,-1.054,1.631,2.937,6.187,20.482,19.994,19.464,19.652,1043.164,1209.22,2054.509,2292.972
1/1/2018 8:45,-0.969,1.631,2.936,6.186,20.468,19.994,19.464,19.639,1055.91,1214.282,2059.932,2278.508
1/1/2018 9:00,-0.871,1.639,2.94,6.186,20.476,19.993,19.464,19.61,1065.13,1217.356,2043.661,2273.989
1/1/2018 9:15,-0.765,1.647,2.945,6.186,20.488,19.992,19.476,19.601,1053.379,1212.746,2035.706,2290.079
1/1/2018 9:30,-0.622,1.651,2.944,6.186,20.466,19.987,19.478,19.594,1041.432,1203.87,2035.678,2268.895
1/1/2018 9:45,-0.427,1.66,2.951,6.201,20.459,19.985,19.477,19.575,1041.263,1206.824,2054.511,2282.972
1/1/2018 10:00,-0.06,1.708,2.986,6.231,20.458,19.992,19.473,19.585,1043.702,1209.339,2049.09,2281.686
1/1/2018 10:15,0.477,1.771,3.037,6.27,20.432,20.014,19.482,19.578,1048.501,1207.411,2038.641,2292.32
1/1/2018 10:30,0.743,1.852,3.099,6.32,20.422,20.008,19.495,19.581,1062.515,1206.599,2065.229,2287.632
1/1/2018 10:45,0.932,1.893,3.123,6.337,20.418,20.003,19.491,19.565,1090.861,1210.553,2064.29,2311.983
1/1/2018 11:00,1.067,1.913,3.137,6.339,20.409,19.999,19.488,19.553,1103.555,1209.585,2059.175,2291.104
1/1/2018 11:15,1.193,1.927,3.137,6.337,20.396,19.967,19.473,19.534,1135.533,1225.118,2069.137,2321.276
1/1/2018 11:30,1.313,1.931,3.137,6.335,20.388,19.954,19.464,19.534,1159.931,1237.777,2053.991,2332.504
1/1/2018 11:45,1.432,1.94,3.144,6.341,20.38,19.953,19.451,19.531,1185.743,1239.567,2059.202,2326.333
1/1/2018 12:00,1.599,1.946,3.154,6.345,20.364,19.952,19.45,19.513,1201.229,1251.438,2081.516,2345.386
1/1/2018 12:15,1.74,1.951,3.153,6.345,20.341,19.951,19.449,19.512,1216.481,1262.084,2082.403,2342.839
1/1/2018 12:30,1.865,1.951,3.149,6.342,20.327,19.922,19.449,19.511,1230.207,1271.656,2076.082,2347.354
1/1/2018 12:45,1.99,1.949,3.151,6.344,20.327,19.909,19.448,19.501,1239.057,1285.744,2075.54,2337.059
1/1/2018 13:00,2.107,1.948,3.152,6.345,20.331,19.906,19.446,19.494,1238.42,1289.802,2082.575,2343.01
1/1/2018 13:15,2.183,1.949,3.144,6.342,20.324,19.905,19.445,19.492,1215.592,1304.355,2089.859,2311.45
1/1/2018 13:30,2.257,1.942,3.136,6.333,20.321,19.906,19.446,19.482,1202.026,1294.948,2083.475,2334.879
1/1/2018 13:45,2.404,1.958,3.151,6.347,20.296,19.906,19.447,19.474,1196.794,1299.198,2098.115,2330.556
1/1/2018 14:00,2.557,1.966,3.152,6.349,20.282,19.906,19.447,19.47,1193.814,1306.603,2084.931,2340.129
1/1/2018 14:15,2.667,1.97,3.154,6.351,20.276,19.906,19.447,19.47,1182.255,1313.647,2094.322,2322.971
1/1/2018 14:30,2.704,1.974,3.153,6.349,20.243,19.906,19.447,19.471,1173.676,1307.958,2081.68,2328.389
1/1/2018 14:45,2.687,1.966,3.151,6.339,20.223,19.907,19.447,19.471,1171.058,1307.236,2102.63,2319.901
1/1/2018 15:00,2.567,1.916,3.104,6.303,20.193,19.896,19.427,19.45,1178.553,1313.737,2094.683,2334.349
1/1/2018 15:15,2.375,1.831,3.033,6.247,20.181,19.876,19.416,19.439,1175.031,1318.885,2094.683,2330.195
1/1/2018 15:30,2.237,1.792,3.009,6.231,20.173,19.881,19.419,19.441,1158.415,1313.015,2089.626,2326.944
1/1/2018 15:45,2.122,1.771,2.991,6.221,20.165,19.882,19.421,19.437,1160.442,1313.06,2094.936,2324.857
1/1/2018 16:00,2.001,1.757,2.985,6.21,20.187,19.883,19.422,19.434,1149.634,1318.06,2098.06,2294.572
1/1/2018 16:15,1.869,1.744,2.986,6.206,20.2,19.886,19.424,19.437,1121.62,1310.634,2088.634,2302.844
1/1/2018 16:30,1.734,1.741,2.98,6.209,20.23,19.894,19.424,19.435,1090.394,1304.012,2075.833,2291.708
1/1/2018 16:45,1.587,1.738,2.976,6.21,20.235,19.923,19.427,19.438,1056.991,1299.174,2078.209,2281.821
1/1/2018 17:00,1.429,1.733,2.975,6.206,20.243,19.932,19.428,19.434,1043.179,1294.941,2089.611,2264.136
1/1/2018 17:15,1.253,1.726,2.976,6.204,20.254,19.932,19.43,19.43,1037.217,1285.727,2082.565,2281.842
1/1/2018 17:30,1.075,1.724,2.975,6.2,20.255,19.932,19.428,19.429,1039.385,1284.372,2072.448,2282.745
1/1/2018 17:45,0.88,1.713,2.967,6.194,20.271,19.934,19.43,19.431,1047.068,1275.976,2074.624,2296.666
1/1/2018 18:00,0.675,1.705,2.958,6.194,20.29,19.938,19.446,19.434,1038.559,1263.708,2072.42,2282.388
1/1/2018 18:15,0.492,1.705,2.955,6.194,20.293,19.94,19.438,19.436,1049.394,1263.285,2071.137,2300.119
1/1/2018 18:30,0.341,1.705,2.955,6.187,20.311,19.941,19.445,19.437,1058.624,1259.324,2067.366,2279.723
1/1/2018 18:45,0.22,1.701,2.959,6.18,20.301,19.941,19.435,19.437,1082.426,1257.198,2072.316,2305.104
1/1/2018 19:00,0.118,1.699,2.961,6.18,20.315,19.941,19.435,19.424,1093.554,1258.581,2080.464,2296.462
1/1/2018 19:15,0.035,1.696,2.962,6.181,20.31,19.939,19.435,19.418,1111.715,1265.198,2068.862,2313.278
1/1/2018 19:30,-0.03,1.693,2.965,6.183,20.315,19.907,19.435,19.417,1131.385,1267.068,2093.37,2305.617
1/1/2018 19:45,-0.073,1.694,2.966,6.185,20.31,19.901,19.436,19.412,1156.339,1269.424,2077.83,2298.757
1/1/2018 20:00,-0.091,1.695,2.966,6.186,20.32,19.901,19.433,19.403,1175.038,1273.84,2100.046,2331.275
1/1/2018 20:15,-0.097,1.694,2.965,6.185,20.339,19.903,19.434,19.404,1171.06,1275.737,2109.626,2304.878
1/1/2018 20:30,-0.118,1.693,2.962,6.184,20.346,19.903,19.436,19.411,1152.72,1278.189,2085.599,2301.463
1/1/2018 20:45,-0.143,1.694,2.961,6.184,20.339,19.9,19.424,19.4,1143.684,1278.102,2092.655,2290.983
1/1/2018 21:00,-0.176,1.694,2.958,6.185,20.344,19.9,19.417,19.398,1149.288,1280.09,2075.842,2308.881
1/1/2018 21:15,-0.224,1.693,2.957,6.185,20.353,19.9,19.417,19.4,1147.651,1277.277,2072.57,2289.156
1/1/2018 21:30,-0.27,1.689,2.956,6.186,20.354,19.9,19.416,19.398,1147.748,1288.312,2089.575,2292.422
1/1/2018 21:45,-0.316,1.681,2.956,6.184,20.361,19.903,19.418,19.4,1141.961,1286.413,2104.76,2282.296
1/1/2018 22:00,-0.363,1.675,2.956,6.179,20.394,19.905,19.42,19.402,1117.9,1284.767,2080.142,2301.788
1/1/2018 22:15,-0.393,1.674,2.956,6.176,20.401,19.906,19.422,19.404,1097.49,1280.721,2083.974,2292.787
1/1/2018 22:30,-0.415,1.674,2.956,6.175,20.391,19.907,19.421,19.406,1102.181,1273.75,2088.657,2297.649
1/1/2018 22:45,-0.441,1.674,2.954,6.174,20.39,19.908,19.422,19.405,1118.37,1274.844,2095.181,2310.503
1/1/2018 23:00,-0.466,1.674,2.953,6.173,20.392,19.908,19.421,19.405,1117.379,1270.96,2071.141,2293.152
1/1/2018 23:15,-0.461,1.674,2.952,6.173,20.381,19.908,19.411,19.405,1124.249,1269.243,2093.378,2298.034
1/1/2018 23:30,-0.453,1.674,2.951,6.172,20.373,19.908,19.402,19.405,1137.886,1276.551,2083.412,2305.602
1/1/2018 23:45,-0.44,1.674,2.95,6.171,20.371,19.907,19.401,19.404,1146.744,1277.454,2101.129,2317.171
1/2/2018 0:00,-0.435,1.674,2.949,6.174,20.371,19.906,19.401,19.404,1158.234,1280.991,2092.288,2311.767
1/2/2018 0:15,-0.43,1.674,2.948,6.174,20.373,19.906,19.401,19.404,1162.449,1280.773,2086.804,2298.142
1/2/2018 0:30,-0.435,1.674,2.947,6.173,20.368,19.906,19.399,19.403,1163.466,1287.216,2102.573,2315.904
1/2/2018 0:45,-0.444,1.674,2.946,6.17,20.371,19.906,19.389,19.404,1179.994,1290.365,2098.21,2320.577
1/2/2018 1:00,-0.467,1.674,2.946,6.166,20.372,19.907,19.381,19.402,1183.093,1291.657,2088.672,2326.05
1/2/2018 1:15,-0.478,1.674,2.945,6.164,20.372,19.907,19.381,19.392,1181.74,1291.119,2102.96,2297.672
1/2/2018 1:30,-0.497,1.674,2.945,6.164,20.355,19.905,19.381,19.385,1191.585,1293.008,2103.308,2308.504
1/2/2018 1:45,-0.525,1.674,2.945,6.164,20.377,19.903,19.382,19.386,1189.403,1298.87,2092.438,2320.412
1/2/2018 2:00,-0.532,1.674,2.945,6.164,20.379,19.907,19.381,19.393,1166.179,1298.426,2102.033,2293.85
1/2/2018 2:15,-0.537,1.674,2.945,6.164,20.38,19.905,19.379,19.396,1148.271,1301.037,2097.496,2296.542
1/2/2018 2:30,-0.554,1.674,2.945,6.164,20.383,19.905,19.38,19.397,1141.846,1296.328,2093.505,2292.55
1/2/2018 2:45,-0.57,1.674,2.945,6.164,20.379,19.906,19.38,19.387,1134.179,1296.075,2072.382,2314.278
1/2/2018 3:00,-0.577,1.674,2.945,6.164,20.38,19.905,19.379,19.383,1144.754,1293.814,2091.725,2293.847
1/2/2018 3:15,-0.597,1.674,2.945,6.164,20.376,19.906,19.38,19.384,1155.928,1292.601,2097.99,2304.445
1/2/2018 3:30,-0.624,1.674,2.945,6.164,20.382,19.903,19.381,19.385,1162.105,1289.109,2099.672,2318.063
1/2/2018 3:45,-0.669,1.673,2.945,6.161,20.388,19.905,19.381,19.385,1158.056,1290.937,2088.496,2326.235
1/2/2018 4:00,-0.71,1.671,2.945,6.157,20.391,19.908,19.381,19.386,1150.554,1293.83,2093.921,2300.203
1/2/2018 4:15,-0.749,1.667,2.945,6.154,20.404,19.908,19.382,19.386,1139.073,1289.853,2104.588,2292.429
1/2/2018 4:30,-0.771,1.664,2.943,6.151,20.407,19.908,19.382,19.386,1136.904,1288.678,2095.91,2302.011
1/2/2018 4:45,-0.793,1.663,2.942,6.147,20.399,19.908,19.381,19.386,1127.322,1291.842,2084.881,2303.638
1/2/2018 5:00,-0.8,1.663,2.942,6.144,20.399,19.908,19.382,19.386,1131.571,1284.52,2084.52,2300.927
1/2/2018 5:15,-0.799,1.663,2.94,6.143,20.398,19.908,19.382,19.386,1133.469,1282.983,2079.277,2304.362
1/2/2018 5:30,-0.767,1.663,2.939,6.143,20.395,19.908,19.382,19.386,1135.91,1282.893,2097.175,2309.785
1/2/2018 5:45,-0.754,1.663,2.939,6.142,20.409,19.908,19.382,19.387,1127.581,1282.336,2094.983,2310.122
1/2/2018 6:00,-0.757,1.663,2.938,6.142,20.412,19.908,19.382,19.386,1115.118,1284.7,2082.349,2307.434
1/2/2018 6:15,-0.747,1.663,2.937,6.142,20.404,19.908,19.382,19.387,1112.768,1279.91,2080,2294.78
1/2/2018 6:30,-0.687,1.663,2.937,6.142,20.389,19.908,19.382,19.386,1127.394,1280.16,2095.514,2322.403
1/2/2018 6:45,-0.623,1.664,2.938,6.142,20.409,19.905,19.379,19.383,1120.263,1279.358,2098.425,2307.056
1/2/2018 7:00,-0.56,1.666,2.938,6.142,20.401,19.905,19.379,19.384,1096.303,1279.17,2100.403,2302.163
1/2/2018 7:15,-0.51,1.666,2.935,6.138,20.424,19.902,19.384,19.391,1088.146,1268.028,2097.47,2281.329
1/2/2018 7:30,-0.489,1.665,2.934,6.137,20.453,19.902,19.396,19.4,1040.196,1276.021,2084.189,2277.26
1/2/2018 7:45,-0.5,1.664,2.933,6.137,20.464,19.904,19.396,19.4,1006.234,1254.787,2095.802,2276.567
1/2/2018 8:00,-0.503,1.666,2.936,6.139,20.426,19.927,19.396,19.4,997.149,1253.306,2060.1,2275.221
1/2/2018 8:15,-0.473,1.67,2.942,6.149,20.451,19.942,19.397,19.4,997.246,1245.721,2077.467,2279.934
1/2/2018 8:30,-0.44,1.669,2.941,6.138,20.459,19.943,19.411,19.4,982.51,1235.842,2073.113,2277.55
1/2/2018 8:45,-0.402,1.668,2.939,6.136,20.485,19.943,19.422,19.405,955.819,1227.826,2058.757,2268.409
1/2/2018 9:00,-0.397,1.668,2.936,6.135,20.512,19.944,19.437,19.42,907.645,1207.934,2050.967,2265.499
1/2/2018 9:15,-0.37,1.667,2.936,6.135,20.512,19.977,19.44,19.42,879.704,1208.001,2031.769,2263.465
1/2/2018 9:30,-0.313,1.665,2.937,6.132,20.502,19.985,19.452,19.423,852.322,1194.262,2045.68,2242.856
1/2/2018 9:45,-0.209,1.672,2.94,6.143,20.533,19.985,19.468,19.442,828.827,1178.539,2038.089,2241.591
1/2/2018 10:00,0.055,1.722,2.978,6.179,20.537,20.017,19.482,19.454,790.693,1157.303,2021.281,2240.326
