TIMESTAMP,TempSO1(2cm),TempSO2(10cm),TempSO3(30cm),TempSO4(60cm),O2soil1(2cm),O2soil2(10cm),O2soil3(30cm),O2soil4(60cm),CO2soil1(2cm),CO2soil2(10cm),CO2soil3(30cm),CO2soil4(60cm)
MST,degC,degC,degC,degC,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2017 0:00,0.124,0.628,2.3,6.395,19.6,18.966,18.472,19.771,2031.153,2638.691,3037.42,2522.797
1/1/2017 0:15,0.129,0.628,2.3,6.394,19.599,18.966,18.47,19.771,2038.51,2638.964,3042.869,2493.006
1/1/2017 0:30,0.13,0.626,2.299,6.392,19.599,18.966,18.47,19.771,2067.211,2647.32,3061.761,2492.279
1/1/2017 0:45,0.13,0.626,2.299,6.39,19.599,18.966,18.47,19.771,2071.48,2643.687,3025.249,2507.356
1/1/2017 1:00,0.13,0.627,2.299,6.392,19.599,18.966,18.47,19.771,2081.108,2651.952,3037.783,2507.901
1/1/2017 1:15,0.13,0.627,2.299,6.39,19.599,18.952,18.47,19.771,2084.014,2651.316,3039.6,2490.462
1/1/2017 1:30,0.13,0.627,2.299,6.39,19.599,18.963,18.47,19.771,2079.11,2655.767,3031.243,2487.738
1/1/2017 1:45,0.131,0.628,2.299,6.386,19.599,18.966,18.47,19.771,2071.208,2662.397,3030.517,2493.369
1/1/2017 2:00,0.132,0.627,2.299,6.382,19.599,18.966,18.47,19.772,2063.578,2652.86,3057.038,2475.385
1/1/2017 2:15,0.14,0.626,2.299,6.378,19.598,18.966,18.47,19.772,2056.403,2656.493,3035.422,2476.112
1/1/2017 2:30,0.141,0.627,2.299,6.376,19.598,18.966,18.47,19.772,2060.853,2661.671,3032.515,2498.092
1/1/2017 2:45,0.142,0.627,2.3,6.374,19.598,18.966,18.47,19.772,2053.315,2652.224,3024.886,2481.925
1/1/2017 3:00,0.141,0.628,2.299,6.374,19.598,18.966,18.47,19.772,2042.416,2660.218,3032.152,2486.648
1/1/2017 3:15,0.143,0.628,2.3,6.374,19.598,18.96,18.47,19.772,2046.412,2650.317,3049.591,2512.988
1/1/2017 3:30,0.146,0.628,2.3,6.374,19.598,18.944,18.47,19.772,2061.58,2655.494,3037.238,2485.558
1/1/2017 3:45,0.151,0.628,2.299,6.374,19.598,18.943,18.465,19.763,2084.582,2660.61,3050.714,2497.211
1/1/2017 4:00,0.152,0.627,2.299,6.374,19.593,18.925,18.452,19.749,2090.465,2656.134,3029.068,2507.178
1/1/2017 4:15,0.152,0.628,2.299,6.374,19.556,18.923,18.446,19.727,2115.986,2657.493,3018.166,2487.557
1/1/2017 4:30,0.152,0.629,2.3,6.374,19.552,18.923,18.446,19.727,2137.603,2660.218,3024.887,2485.377
1/1/2017 4:45,0.152,0.629,2.3,6.374,19.552,18.923,18.446,19.727,2141.145,2666.667,3017.621,2480.291
1/1/2017 5:00,0.152,0.629,2.3,6.374,19.552,18.923,18.446,19.727,2141.781,2672.571,3030.881,2467.03
1/1/2017 5:15,0.152,0.629,2.3,6.374,19.552,18.923,18.446,19.727,2136.808,2675.143,3018.562,2494.85
1/1/2017 5:30,0.152,0.629,2.3,6.374,19.552,18.923,18.446,19.727,2124.894,2667.312,3023.626,2497.375
1/1/2017 5:45,0.152,0.629,2.3,6.374,19.552,18.923,18.446,19.727,2114.485,2672.808,3030.036,2483.249
1/1/2017 6:00,0.152,0.629,2.299,6.374,19.552,18.923,18.446,19.727,2103.838,2666.424,3026.373,2466.694
1/1/2017 6:15,0.152,0.629,2.299,6.374,19.552,18.923,18.446,19.727,2100.596,2668.73,3022.235,2467.09
1/1/2017 6:30,0.154,0.63,2.297,6.375,19.552,18.923,18.446,19.727,2099.87,2674.634,3024.778,2483.439
1/1/2017 6:45,0.157,0.629,2.295,6.374,19.551,18.923,18.446,19.727,2086.657,2668.675,3018.904,2488.656
1/1/2017 7:00,0.162,0.63,2.294,6.375,19.551,18.923,18.446,19.727,2065.975,2671.435,3033.112,2473.792
1/1/2017 7:15,0.163,0.629,2.291,6.374,19.551,18.923,18.446,19.727,2065.476,2657.234,3038.085,2499.825
1/1/2017 7:30,0.163,0.629,2.29,6.374,19.563,18.923,18.447,19.727,2055.346,2665.165,3027.115,2461.983
1/1/2017 7:45,0.163,0.629,2.289,6.373,19.588,18.923,18.447,19.727,2037.954,2650.603,3038.084,2488.562
1/1/2017 8:00,0.165,0.629,2.289,6.373,19.597,18.923,18.447,19.727,2024.066,2659.697,3034.827,2491.116
1/1/2017 8:15,0.168,0.629,2.289,6.37,19.596,18.923,18.447,19.729,2019.808,2659.955,3032.345,2480.663
1/1/2017 8:30,0.172,0.629,2.289,6.37,19.596,18.923,18.458,19.729,2010.082,2647.139,3045.051,2496.458
1/1/2017 8:45,0.174,0.629,2.289,6.368,19.596,18.923,18.47,19.735,2003.179,2645.323,3044.324,2494.278
1/1/2017 9:00,0.174,0.629,2.289,6.369,19.596,18.923,18.452,19.729,2008.447,2656.494,3039.782,2493.37
1/1/2017 9:15,0.173,0.629,2.288,6.37,19.596,18.923,18.462,19.733,2021.072,2658.492,3047.957,2490.1
1/1/2017 9:30,0.171,0.626,2.286,6.368,19.596,18.944,18.471,19.762,2009.628,2655.949,3033.788,2508.084
1/1/2017 9:45,0.168,0.623,2.284,6.366,19.596,18.945,18.471,19.772,1992.254,2651.464,3040.287,2507.687
1/1/2017 10:00,0.168,0.623,2.286,6.366,19.595,18.943,18.469,19.77,1980.781,2652.789,3030.435,2517.642
1/1/2017 10:15,0.176,0.625,2.289,6.368,19.593,18.941,18.467,19.769,1983.801,2640.102,3026.419,2469.013
