TIMESTAMP,TempSO1(2cm),TempSO2(10cm),TempSO3(30cm),TempSO4(60cm),O2soil1(2cm),O2soil2(10cm),O2soil3(30cm),O2soil4(60cm),CO2soil1(2cm),CO2soil2(10cm),CO2soil3(30cm),CO2soil4(60cm)
MST,degC,degC,degC,degC,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2016 0:00,0.039,1.193,2.685,5.992,20.39,20.974,20.966,20.611,2141.147,3065.349,3453.674,2693.923
1/1/2016 0:15,0.039,1.195,2.685,5.992,20.384,20.974,20.965,20.61,2153.14,3070.255,3470.028,2697.194
1/1/2016 0:30,0.039,1.196,2.686,5.993,20.371,20.973,20.962,20.609,2168.495,3069.165,3456.036,2685.565
1/1/2016 0:45,0.037,1.195,2.686,5.992,20.382,20.971,20.961,20.608,2170.585,3083.157,3477.297,2682.839
1/1/2016 1:00,0.028,1.191,2.685,5.991,20.388,20.971,20.964,20.607,2168.29,3083.85,3466.174,2665.91
1/1/2016 1:15,0.024,1.188,2.685,5.992,20.389,20.971,20.975,20.608,2171.31,3079.248,3456.761,2683.019
1/1/2016 1:30,0.018,1.187,2.684,5.991,20.391,20.974,20.984,20.61,2163.498,3085.701,3456.763,2662.668
1/1/2016 1:45,0.018,1.188,2.676,5.992,20.39,20.974,20.97,20.61,2175.491,3088.699,3466.757,2666.666
1/1/2016 2:00,0.016,1.187,2.665,5.991,20.389,20.975,20.966,20.611,2191.118,3091.243,3475.661,2701.555
1/1/2016 2:15,0.016,1.187,2.663,5.991,20.374,20.975,20.965,20.611,2197.206,3089.699,3466.394,2678.478
1/1/2016 2:30,0.017,1.187,2.663,5.989,20.369,20.975,20.965,20.611,2206.11,3099.148,3467.121,2652.311
1/1/2016 2:45,0.017,1.187,2.663,5.99,20.369,20.975,20.965,20.611,2202.839,3102.055,3449.676,2665.939
1/1/2016 3:00,0.017,1.187,2.664,5.991,20.38,20.973,20.969,20.609,2205.383,3107.143,3453.492,2660.125
1/1/2016 3:15,0.016,1.187,2.663,5.991,20.388,20.971,20.983,20.607,2184.285,3114.488,3449.176,2677.139
1/1/2016 3:30,0.016,1.187,2.665,5.991,20.392,20.971,20.984,20.607,2185.698,3109.009,3454.899,2678.827
1/1/2016 3:45,0.016,1.187,2.664,5.99,20.412,20.971,20.984,20.607,2181.879,3099.427,3461.469,2681.98
1/1/2016 4:00,0.016,1.187,2.663,5.99,20.391,20.971,20.984,20.607,2177.569,3106.272,3468.489,2668.851
1/1/2016 4:15,0.016,1.187,2.663,5.986,20.388,20.971,20.984,20.607,2181.948,3087.316,3463.796,2673.779
1/1/2016 4:30,0.014,1.187,2.663,5.982,20.388,20.971,20.984,20.607,2185.288,3092.502,3460.819,2661.694
1/1/2016 4:45,0.003,1.187,2.663,5.976,20.389,20.971,20.984,20.608,2189.85,3098.019,3464.448,2665.644
1/1/2016 5:00,-0.005,1.187,2.663,5.972,20.39,20.971,20.984,20.608,2192.237,3093.511,3465.031,2664.585
1/1/2016 5:15,-0.006,1.187,2.663,5.97,20.39,20.971,20.984,20.608,2188.267,3104.89,3489.344,2674.649
1/1/2016 5:30,-0.005,1.187,2.663,5.969,20.39,20.971,20.982,20.608,2202.177,3100.453,3466.831,2672.3
1/1/2016 5:45,-0.006,1.187,2.663,5.968,20.39,20.971,20.984,20.608,2201.937,3102.899,3481.018,2661.912
1/1/2016 6:00,-0.006,1.187,2.663,5.968,20.39,20.971,20.984,20.608,2208.699,3112.985,3469.229,2656.617
1/1/2016 6:15,-0.006,1.187,2.663,5.968,20.39,20.971,20.985,20.609,2193.612,3103.801,3458.5,2669.331
1/1/2016 6:30,-0.006,1.187,2.663,5.968,20.39,20.971,20.984,20.608,2182.574,3109.332,3466.462,2672.799
1/1/2016 6:45,-0.006,1.187,2.663,5.968,20.39,20.971,20.984,20.608,2184.924,3107.072,3446.792,2669.252
1/1/2016 7:00,-0.006,1.187,2.663,5.968,20.39,20.984,20.984,20.608,2178.985,3107.529,3457.312,2673.458
1/1/2016 7:15,-0.006,1.187,2.663,5.968,20.404,20.988,20.987,20.608,2166.415,3104.985,3461.831,2675.299
1/1/2016 7:30,-0.009,1.187,2.663,5.968,20.434,21,21.006,20.607,2144.77,3098.999,3477.803,2682.596
1/1/2016 7:45,-0.014,1.187,2.663,5.968,20.433,21.011,21.005,20.605,2124.328,3092.64,3464.781,2692.711
1/1/2016 8:00,-0.019,1.187,2.663,5.968,20.433,21.01,21.004,20.605,2114.199,3081.043,3478.749,2689.874
1/1/2016 8:15,-0.024,1.187,2.663,5.968,20.433,21.01,21.004,20.605,2110.762,3076.3,3489.336,2684.873
1/1/2016 8:30,-0.027,1.187,2.663,5.968,20.434,21.01,21.004,20.611,2117.007,3064.739,3485.126,2694.835
1/1/2016 8:45,-0.027,1.187,2.663,5.968,20.433,21.01,21.003,20.627,2115.459,3061.554,3467.685,2683.751
1/1/2016 9:00,-0.027,1.187,2.663,5.968,20.433,21.012,21.012,20.626,2107.73,3062.355,3482.557,2694.814
1/1/2016 9:15,-0.027,1.187,2.663,5.968,20.433,21.019,21.021,20.627,2116.446,3062.264,3482.557,2698.083
1/1/2016 9:30,-0.027,1.187,2.663,5.968,20.433,21.028,21.027,20.633,2114.176,3059.267,3492.726,2693.18
1/1/2016 9:45,-0.027,1.186,2.663,5.968,20.432,21.03,21.025,20.643,2116.264,3061.265,3485.281,2673.386
1/1/2016 10:00,-0.023,1.187,2.665,5.972,20.431,21.034,21.024,20.646,2111.543,3057.724,3493.452,2699.717
1/1/2016 10:15,-0.017,1.196,2.676,5.978,20.453,21.05,21.036,20.647,2103.19,3062.809,3494.36,2726.774
1/1/2016 10:30,-0.011,1.202,2.678,5.984,20.469,21.049,21.046,20.645,2097.379,3059.722,3495.268,2683.192
1/1/2016 10:45,-0.011,1.206,2.682,5.984,20.475,21.048,21.046,20.645,2098.741,3046.556,3490.184,2708.07
1/1/2016 11:00,0.008,1.223,2.7,5.998,20.472,21.046,21.043,20.643,2101.101,3050.642,3461.492,2692.635
1/1/2016 11:15,0.028,1.241,2.718,6.029,20.469,21.049,21.053,20.649,2106.095,3044.014,3507.253,2688.821
1/1/2016 11:30,0.138,1.344,2.827,6.136,20.494,21.079,21.079,20.678,2119.079,3050.914,3512.519,2712.065
1/1/2016 11:45,0.195,1.404,2.885,6.179,20.487,21.074,21.076,20.676,2139.384,3053.008,3510.138,2714.995
1/1/2016 12:00,0.221,1.436,2.915,6.194,20.493,21.071,21.069,20.67,2144.656,3069.681,3508.596,2705.188
1/1/2016 12:15,0.202,1.422,2.899,6.164,20.461,21.066,21.065,20.67,2158.046,3072.811,3486.451,2698.737
1/1/2016 12:30,0.149,1.378,2.853,6.118,20.453,21.069,21.058,20.673,2179.735,3093.023,3499.262,2691.867
1/1/2016 12:45,0.121,1.351,2.823,6.095,20.455,21.051,21.049,20.674,2195.682,3086.422,3482.024,2712.778
1/1/2016 13:00,0.125,1.353,2.827,6.106,20.454,21.047,21.048,20.673,2222.072,3092.3,3486.176,2687.536
1/1/2016 13:15,0.121,1.347,2.822,6.098,20.435,21.03,21.046,20.671,2237.677,3108.45,3501.418,2673.382
1/1/2016 13:30,0.129,1.352,2.828,6.111,20.433,21.023,21.044,20.669,2247.023,3120.609,3489.079,2690.439
1/1/2016 13:45,0.151,1.374,2.852,6.139,20.432,21.024,21.044,20.662,2266.712,3135.126,3496.882,2697.698
1/1/2016 14:00,0.228,1.441,2.921,6.205,20.441,21.035,21.058,20.661,2282.5,3128.502,3479.098,2668.663
1/1/2016 14:15,0.258,1.472,2.953,6.221,20.438,21.033,21.056,20.66,2282.772,3135.307,3480.55,2680.64
1/1/2016 14:30,0.234,1.457,2.936,6.193,20.432,21.017,21.044,20.661,2285.948,3133.765,3481.094,2675.741
1/1/2016 14:45,0.265,1.482,2.962,6.233,20.438,21.032,21.055,20.659,2285.585,3144.381,3464.762,2659.59
1/1/2016 15:00,0.29,1.507,2.987,6.254,20.436,21.031,21.054,20.658,2288.579,3152.91,3458.229,2677.374
1/1/2016 15:15,0.293,1.512,2.991,6.251,20.436,21.031,21.054,20.659,2286.402,3152.728,3480.731,2683.906
1/1/2016 15:30,0.278,1.5,2.977,6.228,20.437,21.025,21.047,20.66,2270.795,3150.006,3470.206,2652.15
1/1/2016 15:45,0.19,1.416,2.888,6.141,20.443,21.015,21.036,20.664,2261.904,3153.182,3476.557,2664.671
1/1/2016 16:00,0.149,1.369,2.842,6.104,20.446,21.018,21.039,20.663,2245.027,3149.825,3468.754,2667.393
1/1/2016 16:15,0.117,1.336,2.81,6.082,20.434,21.02,21.032,20.647,2240.672,3140.207,3474.198,2677.011
1/1/2016 16:30,0.091,1.306,2.78,6.056,20.43,21.022,21.022,20.647,2231.417,3134.4,3476.376,2676.103
1/1/2016 16:45,0.074,1.285,2.762,6.04,20.428,21.024,21.02,20.634,2223.705,3143.292,3470.932,2662.856
1/1/2016 17:00,0.067,1.267,2.74,6.022,20.422,21.025,21.022,20.626,2223.342,3133.22,3501.6,2694.976
1/1/2016 17:15,0.052,1.254,2.729,6.017,20.408,21.026,21.022,20.626,2215.72,3128.321,3471.839,2677.555
1/1/2016 17:30,0.055,1.246,2.721,6.005,20.429,21.026,21.023,20.626,2215.72,3121.969,3468.391,2670.115
1/1/2016 17:45,0.049,1.248,2.718,6.006,20.432,21.029,21.026,20.628,2202.563,3121.334,3482.001,2663.764
1/1/2016 18:00,0.044,1.233,2.705,6.006,20.434,21.031,21.028,20.63,2202.655,3111.717,3469.661,2663.582
1/1/2016 18:15,0.036,1.227,2.703,6.001,20.432,21.034,21.03,20.632,2206.737,3117.07,3477.828,2664.308
1/1/2016 18:30,0.036,1.227,2.702,5.985,20.431,21.035,21.032,20.634,2212.544,3108.178,3450.245,2670.841
1/1/2016 18:45,0.036,1.219,2.694,5.985,20.426,21.036,21.033,20.635,2213.822,3107.462,3485.642,2691.537
1/1/2016 19:00,0.037,1.217,2.691,5.985,20.426,21.036,21.033,20.634,2211.465,3119.389,3458.023,2677.314
1/1/2016 19:15,0.038,1.215,2.684,5.987,20.438,21.036,21.033,20.637,2204.574,3122.466,3482.636,2677.359
1/1/2016 19:30,0.038,1.209,2.683,5.986,20.453,21.037,21.033,20.648,2188.533,3115.91,3488.44,2678.585
1/1/2016 19:45,0.039,1.209,2.684,5.979,20.448,21.037,21.033,20.653,2185.414,3118.208,3476.696,2697.099
1/1/2016 20:00,0.04,1.209,2.685,5.972,20.452,21.037,21.033,20.658,2181.161,3102.033,3474.393,2690.831
1/1/2016 20:15,0.042,1.21,2.685,5.968,20.449,21.043,21.033,20.658,2179.378,3105.527,3464.825,2677.076
1/1/2016 20:30,0.046,1.211,2.686,5.968,20.444,21.036,21.033,20.658,2188.496,3111.955,3470.231,2685.254
1/1/2016 20:45,0.048,1.212,2.687,5.969,20.458,21.037,21.035,20.658,2186.643,3106.547,3464.544,2704.264
1/1/2016 21:00,0.051,1.212,2.687,5.97,20.461,21.038,21.039,20.659,2181.18,3100.284,3498.529,2686.792
1/1/2016 21:15,0.052,1.212,2.685,5.97,20.464,21.041,21.062,20.662,2178.024,3098.561,3475.726,2700.882
1/1/2016 21:30,0.055,1.214,2.679,5.973,20.466,21.044,21.065,20.665,2179.289,3106.876,3492.636,2692.426
1/1/2016 21:45,0.058,1.215,2.674,5.975,20.466,21.044,21.066,20.665,2179.795,3102.902,3474.343,2687.881
1/1/2016 22:00,0.06,1.215,2.672,5.976,20.466,21.044,21.065,20.665,2175.007,3099.578,3485.641,2698.625
1/1/2016 22:15,0.062,1.21,2.672,5.974,20.446,21.044,21.043,20.665,2204.335,3099.671,3485.098,2681.375
1/1/2016 22:30,0.064,1.2,2.672,5.967,20.443,21.045,21.042,20.666,2218.318,3099.943,3494.177,2693.542
1/1/2016 22:45,0.065,1.196,2.672,5.955,20.443,21.045,21.042,20.666,2219.68,3112.382,3496.356,2698.082
1/1/2016 23:00,0.065,1.2,2.675,5.958,20.442,21.045,21.042,20.666,2225.854,3119.373,3464.76,2678.106
1/1/2016 23:15,0.065,1.202,2.678,5.961,20.421,21.045,21.042,20.659,2231.574,3110.929,3467.12,2669.935
1/1/2016 23:30,0.064,1.202,2.677,5.961,20.423,21.047,21.045,20.655,2239.201,3120.099,3482.737,2682.465
1/1/2016 23:45,0.062,1.202,2.669,5.961,20.424,21.033,21.047,20.647,2245.738,3120.553,3452.593,2672.659
1/2/2016 0:00,0.058,1.202,2.659,5.959,20.424,21.027,21.047,20.647,2251.821,3132.902,3443.513,2678.47
1/2/2016 0:15,0.057,1.201,2.659,5.952,20.424,21.027,21.047,20.647,2250.641,3126.909,3473.839,2674.293
1/2/2016 0:30,0.059,1.197,2.662,5.946,20.425,21.027,21.047,20.648,2258.086,3132.266,3460.946,2672.296
1/2/2016 0:45,0.059,1.191,2.663,5.946,20.427,21.02,21.04,20.652,2272.523,3135.081,3446.601,2688.639
1/2/2016 1:00,0.059,1.187,2.663,5.946,20.428,21.017,21.035,20.652,2260.216,3136.682,3453.02,2645.288
1/2/2016 1:15,0.059,1.187,2.663,5.946,20.429,21.017,21.032,20.652,2264.364,3140.289,3469.192,2654.29
1/2/2016 1:30,0.059,1.187,2.663,5.946,20.43,21.018,21.034,20.654,2260.147,3137.049,3491.262,2646.602
1/2/2016 1:45,0.059,1.187,2.663,5.946,20.431,21.015,21.032,20.654,2265.301,3141.776,3477.742,2672.839
1/2/2016 2:00,0.059,1.187,2.663,5.946,20.431,21.014,21.032,20.654,2273.247,3141.382,3471.815,2655.452
1/2/2016 2:15,0.059,1.187,2.663,5.946,20.431,21.014,21.032,20.654,2270.183,3133.332,3457.5,2642.945
1/2/2016 2:30,0.059,1.187,2.663,5.946,20.431,21.014,21.032,20.654,2279.154,3140.785,3444.345,2652.291
1/2/2016 2:45,0.059,1.187,2.663,5.946,20.431,21.014,21.032,20.654,2262.051,3140.637,3456.209,2666.098
1/2/2016 3:00,0.059,1.187,2.662,5.946,20.431,21.014,21.032,20.654,2264.714,3138.897,3451.85,2650.615
1/2/2016 3:15,0.059,1.187,2.659,5.946,20.431,21.019,21.032,20.655,2261.766,3139.146,3463.19,2630.324
1/2/2016 3:30,0.059,1.187,2.655,5.946,20.43,21.061,21.032,20.655,2274.849,3135.583,3440.029,2675.962
1/2/2016 3:45,0.059,1.187,2.648,5.946,20.431,21.058,21.033,20.655,2262.174,3130.648,3452.452,2657.298
1/2/2016 4:00,0.059,1.187,2.643,5.942,20.431,21.057,21.033,20.655,2267.745,3130.687,3447.044,2618.809
1/2/2016 4:15,0.059,1.187,2.643,5.939,20.432,21.04,21.034,20.656,2269.793,3142.749,3465.837,2645.034
1/2/2016 4:30,0.056,1.187,2.642,5.934,20.429,21.034,21.033,20.655,2272.617,3136.853,3431.141,2669.755
1/2/2016 4:45,0.042,1.186,2.642,5.931,20.404,21.02,21.033,20.652,2281.431,3138.671,3449.131,2645.951
1/2/2016 5:00,0.038,1.184,2.642,5.928,20.389,21.016,21.018,20.643,2288.154,3138.307,3425.871,2648.495
1/2/2016 5:15,0.039,1.182,2.642,5.927,20.389,21.017,21.013,20.635,2303.691,3139.943,3435.502,2635.957
1/2/2016 5:30,0.04,1.181,2.643,5.927,20.388,21.016,21.011,20.635,2295.604,3140.579,3426.78,2628.324
1/2/2016 5:45,0.039,1.178,2.642,5.925,20.389,21.018,21.012,20.636,2295.15,3138.125,3419.148,2631.414
1/2/2016 6:00,0.038,1.177,2.642,5.925,20.389,21.017,21.012,20.636,2282.249,3127.768,3430.959,2644.86
1/2/2016 6:15,0.038,1.175,2.642,5.925,20.39,21.018,21.013,20.636,2284.156,3131.402,3422.418,2643.952
1/2/2016 6:30,0.037,1.174,2.642,5.925,20.399,21.018,21.016,20.636,2269.438,3139.398,3415.695,2611.97
1/2/2016 6:45,0.028,1.173,2.642,5.926,20.413,21.019,21.034,20.645,2263.532,3131.493,3422.964,2657.035
1/2/2016 7:00,0.019,1.171,2.642,5.926,20.426,21.019,21.037,20.654,2261.624,3127.677,3447.495,2629.415
1/2/2016 7:15,0.017,1.169,2.642,5.926,20.432,21.019,21.036,20.654,2252.901,3116.593,3439.318,2625.417
1/2/2016 7:30,0.017,1.168,2.642,5.925,20.433,21.019,21.037,20.655,2245.36,3124.951,3439.318,2655.763
1/2/2016 7:45,0.017,1.166,2.642,5.925,20.438,21.019,21.037,20.659,2235.275,3117.864,3429.142,2653.038
1/2/2016 8:00,0.017,1.166,2.642,5.925,20.438,21.019,21.037,20.659,2226.553,3119.136,3427.507,2629.233
1/2/2016 8:15,0.017,1.166,2.642,5.925,20.438,21.019,21.037,20.659,2228.007,3120.954,3408.063,2619.602
1/2/2016 8:30,0.017,1.166,2.642,5.925,20.438,21.019,21.037,20.659,2219.011,3107.234,3418.421,2623.6
1/2/2016 8:45,0.016,1.166,2.642,5.926,20.438,21.019,21.037,20.659,2218.375,3105.326,3417.512,2643.043
1/2/2016 9:00,0.016,1.168,2.642,5.925,20.438,21.019,21.037,20.659,2228.824,3101.056,3412.061,2637.228
1/2/2016 9:15,0.017,1.185,2.642,5.925,20.438,21.018,21.038,20.659,2242.18,3095.604,3426.961,2643.407
1/2/2016 9:30,0.018,1.188,2.644,5.926,20.438,21.018,21.046,20.659,2239.727,3099.965,3415.513,2631.595
1/2/2016 9:45,0.017,1.188,2.659,5.931,20.436,21.017,21.057,20.658,2218.276,3108.493,3430.4,2627.769
1/2/2016 10:00,0.016,1.187,2.663,5.945,20.434,21.025,21.056,20.655,2211.584,3112.077,3447.547,2619.274
1/2/2016 10:15,0.016,1.192,2.663,5.946,20.455,21.034,21.053,20.653,2191.212,3102.786,3428.53,2656.804
1/2/2016 10:30,0.021,1.207,2.668,5.946,20.47,21.046,21.052,20.659,2179.479,3092.529,3421.757,2654.708
1/2/2016 10:45,0.044,1.221,2.69,5.977,20.471,21.048,21.072,20.673,2177.643,3085.327,3441.881,2635.434
1/2/2016 11:00,0.158,1.33,2.803,6.094,20.502,21.071,21.087,20.688,2162.207,3080.151,3427.353,2649.416
1/2/2016 11:15,0.241,1.414,2.887,6.159,20.5,21.074,21.101,20.7,2162.57,3072.524,3415.913,2608.013
1/2/2016 11:30,0.276,1.46,2.933,6.189,20.495,21.073,21.114,20.714,2159.907,3068.645,3444.124,2637.061
1/2/2016 11:45,0.297,1.483,2.954,6.203,20.489,21.08,21.112,20.714,2168.83,3072.752,3434.374,2649.241
1/2/2016 12:00,0.311,1.503,2.973,6.213,20.484,21.077,21.107,20.71,2187.703,3060.479,3443.38,2653.444
1/2/2016 12:15,0.312,1.508,2.98,6.222,20.481,21.074,21.102,20.705,2194.126,3073.791,3427.562,2661.224
1/2/2016 12:30,0.317,1.524,2.986,6.222,20.48,21.073,21.101,20.705,2207.554,3061.45,3418.125,2657.775
1/2/2016 12:45,0.322,1.521,2.996,6.229,20.477,21.07,21.097,20.702,2214.994,3076.149,3440.627,2636.906
1/2/2016 13:00,0.327,1.533,2.994,6.236,20.473,21.063,21.093,20.698,2241.054,3085.488,3428.179,2656.058
1/2/2016 13:15,0.323,1.535,2.993,6.231,20.472,21.051,21.093,20.697,2265.645,3077.311,3413.571,2639.458
1/2/2016 13:30,0.322,1.534,3.002,6.229,20.466,21.043,21.092,20.698,2287.424,3099.664,3403.879,2647.603
1/2/2016 13:45,0.321,1.534,3.009,6.23,20.471,21.041,21.09,20.681,2288.883,3108.109,3423.483,2626.931
1/2/2016 14:00,0.321,1.53,3.005,6.24,20.466,21.036,21.084,20.668,2297.241,3109.358,3391.039,2621.091
1/2/2016 14:15,0.322,1.529,2.998,6.238,20.463,21.033,21.082,20.665,2294.486,3107.553,3416.386,2626.622
1/2/2016 14:30,0.301,1.511,2.978,6.206,20.445,21.018,21.064,20.665,2297.451,3120.301,3405.827,2630.762
1/2/2016 14:45,0.266,1.476,2.943,6.174,20.442,21.014,21.058,20.664,2297.087,3118.758,3398.754,2615.709
1/2/2016 15:00,0.25,1.457,2.924,6.161,20.436,21.018,21.045,20.648,2300.261,3120.844,3387.329,2621.694
1/2/2016 15:15,0.249,1.451,2.915,6.159,20.446,21.019,21.042,20.649,2286.874,3115.357,3414.761,2624.633
