TIMESTAMP,TempSO1(2cm),TempSO2(10cm),TempSO3(30cm),TempSO4(60cm),O2soil1(2cm),O2soil2(10cm),O2soil3(30cm),O2soil4(60cm),CO2soil1(2cm),CO2soil2(10cm),CO2soil3(30cm),CO2soil4(60cm)
MST,degC,degC,degC,degC,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2018 0:00,-0.942,0.295,2.02,6.38,20.138,19.13,20.251,19.601,707.87,1295.9,2134.969,2684.111
1/1/2018 0:15,-0.97,0.294,2.02,6.379,20.131,19.13,20.251,19.601,712.413,1296.99,2141.692,2685.383
1/1/2018 0:30,-0.994,0.296,2.02,6.38,20.125,19.13,20.251,19.602,708.234,1294.174,2138.058,2697.558
1/1/2018 0:45,-1.003,0.299,2.02,6.379,20.124,19.129,20.251,19.602,712.868,1299.716,2148.052,2714.094
1/1/2018 1:00,-1.017,0.302,2.018,6.377,20.126,19.129,20.252,19.602,712.686,1294.991,2137.876,2664.667
1/1/2018 1:15,-1.026,0.302,2.016,6.375,20.126,19.126,20.251,19.601,718.137,1296.99,2147.325,2688.472
1/1/2018 1:30,-1.046,0.3,2.015,6.373,20.127,19.109,20.251,19.601,716.593,1307.075,2134.423,2698.285
1/1/2018 1:45,-1.066,0.3,2.015,6.373,20.129,19.116,20.252,19.602,713.049,1301.442,2146.962,2688.109
1/1/2018 2:00,-1.085,0.301,2.016,6.373,20.13,19.113,20.251,19.602,719.319,1305.44,2137.512,2676.297
1/1/2018 2:15,-1.108,0.303,2.018,6.372,20.132,19.108,20.251,19.602,719.137,1302.532,2157.683,2687.563
1/1/2018 2:30,-1.138,0.304,2.02,6.368,20.134,19.107,20.252,19.602,718.047,1305.349,2155.502,2695.741
1/1/2018 2:45,-1.168,0.305,2.02,6.364,20.137,19.109,20.252,19.602,715.503,1311.891,2148.96,2703.191
1/1/2018 3:00,-1.195,0.305,2.021,6.359,20.134,19.109,20.251,19.603,720.772,1307.62,2159.318,2699.011
1/1/2018 3:15,-1.225,0.305,2.022,6.358,20.134,19.127,20.251,19.603,714.685,1315.525,2144.963,2690.834
1/1/2018 3:30,-1.255,0.306,2.021,6.358,20.122,19.116,20.251,19.602,716.865,1305.894,2162.407,2690.471
1/1/2018 3:45,-1.283,0.306,2.023,6.358,20.122,19.109,20.251,19.603,721.863,1313.617,2153.867,2685.02
