TIMESTAMP,TempSO1(2cm),TempSO2(10cm),TempSO3(30cm),TempSO4(60cm),O2soil1(2cm),O2soil2(10cm),O2soil3(30cm),O2soil4(60cm),CO2soil1(2cm),CO2soil2(10cm),CO2soil3(30cm),CO2soil4(60cm)
MST,degC,degC,degC,degC,%,%,%,%,ppm,ppm,ppm,ppm
10/23/2015 10:45,3.522,6.305,8.858,10.666,20.448,20.207,20.35,19.998,1160.837,2033.241,2487.021,2837.827
10/23/2015 11:00,3.954,6.628,9.214,10.981,20.814,20.899,20.711,20.348,1157.62,2034.95,2521.328,2811.412
10/23/2015 11:15,4.187,6.733,9.31,11.045,20.815,21.257,20.74,20.345,1141.772,2041.276,2480.007,2805.45
10/23/2015 11:30,4.396,6.811,9.374,11.093,20.809,21.256,20.735,20.348,1150.749,2033.742,2500.863,2814.514
10/23/2015 11:45,4.594,6.865,9.417,11.125,20.794,21.249,20.712,20.371,1146.294,2046.604,2501.021,2815.939
10/23/2015 12:00,4.747,6.883,9.427,11.124,20.785,21.248,20.69,20.38,1144.094,2052.857,2525.967,2800.2
10/23/2015 12:15,4.893,6.89,9.43,11.123,20.792,21.249,20.722,20.38,1141.122,2053.385,2537.579,2826.645
10/23/2015 12:30,5.052,6.897,9.436,11.128,20.789,21.245,20.707,20.379,1128.596,2067.053,2530.297,2831.328
10/23/2015 12:45,5.281,6.901,9.436,11.128,20.774,21.243,20.685,20.376,1129.412,2062.881,2533.923,2805.758
10/23/2015 13:00,5.662,6.901,9.431,11.128,20.74,21.245,20.675,20.363,1134.036,2071.132,2555.14,2850.187
10/23/2015 13:15,5.956,6.908,9.433,11.129,20.737,21.242,20.673,20.348,1144.552,2080.305,2578.507,2832.914
10/23/2015 13:30,6.192,6.915,9.438,11.137,20.723,21.239,20.647,20.33,1151.629,2085.261,2568.12,2844.765
10/23/2015 13:45,6.401,6.919,9.434,11.143,20.711,21.233,20.648,20.323,1152.173,2090.445,2585.141,2829.677
10/23/2015 14:00,6.591,6.937,9.435,11.144,20.713,21.226,20.621,20.318,1159.869,2098.005,2577.448,2856.541
10/23/2015 14:15,6.677,6.937,9.43,11.14,20.711,21.223,20.617,20.317,1167.428,2100.537,2601.433,2836.296
10/23/2015 14:30,6.768,6.933,9.428,11.137,20.704,21.205,20.613,20.317,1177.666,2121.829,2601.612,2841.549
10/23/2015 14:45,6.81,6.887,9.384,11.104,20.705,21.209,20.618,20.321,1189.26,2131.571,2607.8,2855.022
10/23/2015 15:00,6.839,6.866,9.362,11.094,20.708,21.196,20.621,20.305,1191.639,2141.832,2606.596,2854.749
10/23/2015 15:15,6.891,6.86,9.358,11.085,20.705,21.193,20.614,20.303,1197.365,2146.827,2638.372,2873.313
10/23/2015 15:30,6.971,6.861,9.342,11.085,20.701,21.193,20.615,20.303,1215.953,2153.002,2623.884,2852.662
10/23/2015 15:45,7.039,6.862,9.339,11.086,20.709,21.194,20.618,20.304,1219.85,2163.245,2656.152,2853.569
10/23/2015 16:00,7.103,6.862,9.329,11.085,20.72,21.197,20.599,20.306,1222.842,2172.853,2665.942,2853.931
10/23/2015 16:15,7.174,6.864,9.321,11.082,20.717,21.207,20.617,20.306,1219.307,2170.224,2653.796,2846.318
10/23/2015 16:30,7.213,6.854,9.3,11.054,20.715,21.202,20.605,20.307,1236.8,2183.73,2676.819,2872.785
10/23/2015 16:45,7.175,6.818,9.253,11.018,20.718,21.2,20.618,20.307,1240.426,2187.446,2696.034,2874.054
10/23/2015 17:00,7.134,6.789,9.216,10.994,20.722,21.204,20.621,20.313,1245.328,2191.538,2682.636,2872.439
10/23/2015 17:15,7.122,6.777,9.192,10.978,20.723,21.205,20.621,20.314,1250.792,2199.288,2692.118,2870.142
10/23/2015 17:30,7.094,6.768,9.174,10.969,20.731,21.205,20.624,20.315,1261.658,2218.802,2701.362,2888.114
10/23/2015 17:45,7.043,6.766,9.153,10.954,20.75,21.221,20.63,20.315,1260.214,2213.784,2698.865,2900.695
10/23/2015 18:00,6.98,6.766,9.143,10.944,20.772,21.227,20.639,20.316,1266.869,2220.557,2707.465,2904.586
10/23/2015 18:15,6.92,6.765,9.125,10.941,20.779,21.234,20.641,20.316,1272.855,2224.458,2722.157,2896.066
10/23/2015 18:30,6.841,6.768,9.114,10.932,20.784,21.25,20.642,20.318,1265.329,2220.559,2729.955,2897.698
10/23/2015 18:45,6.678,6.768,9.108,10.931,20.795,21.252,20.645,20.325,1264.694,2229.717,2737.209,2911.299
10/23/2015 19:00,6.529,6.773,9.103,10.927,20.803,21.252,20.649,20.341,1268.671,2219.697,2748.982,2919.64
10/23/2015 19:15,6.414,6.78,9.089,10.918,20.808,21.252,20.625,20.342,1271.146,2216.773,2759.425,2909.987
10/23/2015 19:30,6.325,6.791,9.089,10.922,20.815,21.255,20.66,20.348,1275.553,2220.131,2734.688,2936.229
10/23/2015 19:45,6.242,6.8,9.078,10.924,20.821,21.256,20.746,20.369,1279.172,2217.577,2768.048,2937.843
10/23/2015 20:00,6.163,6.807,9.069,10.916,20.827,21.267,20.748,20.37,1285.891,2211.603,2764.798,2936.044
10/23/2015 20:15,6.091,6.823,9.065,10.908,20.832,21.267,20.75,20.372,1295.873,2210.521,2774.058,2944.761
10/23/2015 20:30,6.013,6.827,9.053,10.901,20.837,21.262,20.751,20.373,1300.589,2213.151,2776.598,2938.231
10/23/2015 20:45,5.931,6.831,9.047,10.901,20.841,21.279,20.751,20.373,1297.687,2220.317,2773.151,2949.115
10/23/2015 21:00,5.85,6.844,9.04,10.901,20.845,21.278,20.754,20.373,1306.394,2230.113,2780.226,2944.761
10/23/2015 21:15,5.783,6.849,9.033,10.897,20.849,21.28,20.752,20.373,1297.415,2223.038,2793.106,2953.469
10/23/2015 21:30,5.726,6.86,9.024,10.891,20.852,21.293,20.752,20.374,1297.505,2220.317,2809.251,2963.265
10/23/2015 21:45,5.671,6.871,9.024,10.89,20.855,21.299,20.752,20.374,1291.338,2229.659,2812.516,2984.489
10/23/2015 22:00,5.612,6.872,9.024,10.883,20.858,21.299,20.764,20.374,1287.256,2230.748,2807.981,2964.353
10/23/2015 22:15,5.561,6.882,9.006,10.878,20.861,21.298,20.776,20.374,1288.617,2235.827,2816.326,2991.745
10/23/2015 22:30,5.516,6.889,9.001,10.878,20.863,21.298,20.774,20.374,1293.787,2242.358,2809.614,2979.228
10/23/2015 22:45,5.458,6.893,9.001,10.878,20.866,21.298,20.776,20.374,1292.154,2248.979,2820.68,2995.736
10/23/2015 23:00,5.397,6.899,8.99,10.878,20.869,21.297,20.773,20.374,1283.446,2257.505,2828.117,2983.945
10/23/2015 23:15,5.331,6.906,8.979,10.872,20.873,21.297,20.774,20.374,1294.422,2246.439,2837.006,2989.206
10/23/2015 23:30,5.251,6.91,8.979,10.868,20.877,21.297,20.778,20.374,1303.065,2265.897,2841.419,2974.392
10/23/2015 23:45,5.184,6.918,8.981,10.865,20.881,21.296,20.776,20.375,1306.531,2267.447,2855.263,2991.15
10/24/2015 0:00,5.142,6.921,8.969,10.861,20.883,21.296,20.778,20.375,1314.094,2270.474,2865.15,3025.364
10/24/2015 0:15,5.114,6.921,8.961,10.861,20.885,21.296,20.772,20.375,1318.097,2281.381,2868.985,2976.763
10/24/2015 0:30,5.105,6.928,8.961,10.86,20.886,21.296,20.758,20.376,1316.944,2290.886,2879.734,3013.269
10/24/2015 0:45,5.094,6.93,8.952,10.857,20.886,21.296,20.755,20.379,1320.309,2296.571,2888.243,3025.934
10/24/2015 1:00,5.084,6.936,8.945,10.856,20.885,21.295,20.756,20.394,1328.804,2308.491,2893.981,3027.496
10/24/2015 1:15,5.068,6.938,8.939,10.855,20.887,21.295,20.756,20.397,1327.892,2313.38,2897.779,3004.809
10/24/2015 1:30,5.044,6.938,8.934,10.854,20.889,21.295,20.756,20.398,1333.626,2324.752,2909.251,2997.597
10/24/2015 1:45,5.016,6.939,8.935,10.851,20.889,21.295,20.756,20.398,1341.25,2329.477,2920.689,3035.158
10/24/2015 2:00,4.968,6.942,8.936,10.846,20.892,21.295,20.756,20.398,1350.004,2348.061,2921.697,3013.856
10/24/2015 2:15,4.898,6.942,8.926,10.84,20.897,21.295,20.757,20.398,1349.869,2359.617,2936.344,3023.619
10/24/2015 2:30,4.815,6.935,8.919,10.84,20.902,21.297,20.758,20.399,1354.729,2361.953,2955.526,3026.842
10/24/2015 2:45,4.727,6.933,8.923,10.845,20.906,21.3,20.761,20.401,1353.475,2365.792,2970.623,3024.337
10/24/2015 3:00,4.641,6.93,8.915,10.848,20.896,21.302,20.754,20.402,1359.737,2371.781,2952.296,3046.296
10/24/2015 3:15,4.562,6.93,8.904,10.843,20.9,21.304,20.745,20.403,1356.833,2387.478,2950.663,3037.223
10/24/2015 3:30,4.501,6.928,8.904,10.83,20.89,21.304,20.743,20.406,1360.644,2382.942,2981.331,3047.204
10/24/2015 3:45,4.468,6.921,8.904,10.825,20.883,21.304,20.742,20.406,1366.542,2400.635,2970.625,3037.405
10/24/2015 4:00,4.452,6.92,8.895,10.825,20.884,21.304,20.743,20.406,1365.725,2400.726,2978.246,3067.528
10/24/2015 4:15,4.457,6.919,8.894,10.825,20.882,21.303,20.742,20.405,1368.356,2415.515,3004.559,3053.737
10/24/2015 4:30,4.46,6.915,8.884,10.824,20.88,21.301,20.737,20.403,1369.99,2406.714,3003.652,3046.296
10/24/2015 4:45,4.433,6.907,8.879,10.823,20.881,21.301,20.718,20.402,1367.358,2426.494,3037.042,3028.15
10/24/2015 5:00,4.408,6.905,8.878,10.822,20.882,21.301,20.723,20.402,1370.715,2441.646,3002.381,3029.42
10/24/2015 5:15,4.377,6.902,8.876,10.82,20.884,21.301,20.728,20.402,1367.086,2440.195,3014.721,3046.841
10/24/2015 5:30,4.337,6.895,8.869,10.822,20.886,21.301,20.729,20.402,1368.719,2443.915,3051.196,3042.848
10/24/2015 5:45,4.284,6.888,8.864,10.823,20.89,21.302,20.733,20.403,1369.899,2442.1,3057.91,3056.277
10/24/2015 6:00,4.216,6.885,8.858,10.818,20.896,21.305,20.743,20.405,1376.341,2451.173,3043.211,3092.026
10/24/2015 6:15,4.145,6.881,8.858,10.803,20.901,21.306,20.744,20.407,1377.793,2449.54,3056.822,3082.59
10/24/2015 6:30,4.064,6.864,8.858,10.802,20.906,21.307,20.744,20.407,1373.165,2460.428,3056.277,3055.733
10/24/2015 6:45,3.99,6.863,8.858,10.802,20.91,21.307,20.744,20.416,1365.634,2462.969,3055.733,3116.343
10/24/2015 7:00,3.928,6.849,8.852,10.802,20.914,21.308,20.744,20.422,1369.627,2454.349,3051.74,3058.999
10/24/2015 7:15,3.887,6.841,8.836,10.802,20.916,21.308,20.745,20.429,1368.266,2467.505,3102.733,3054.644
10/24/2015 7:30,3.857,6.841,8.836,10.802,20.918,21.308,20.745,20.429,1360.281,2461.789,3061.903,3074.061
10/24/2015 7:45,3.824,6.838,8.836,10.801,20.92,21.313,20.745,20.429,1351.752,2470.953,3073.517,3105.092
10/24/2015 8:00,3.792,6.835,8.842,10.807,20.922,21.329,20.746,20.429,1361.914,2465.056,3069.706,3090.393
10/24/2015 8:15,3.805,6.861,8.874,10.841,20.926,21.349,20.766,20.428,1351.208,2471.135,3092.389,3075.694
10/24/2015 8:30,3.837,6.897,8.914,10.875,20.938,21.349,20.765,20.426,1365.544,2472.587,3108.721,3066.076
10/24/2015 8:45,3.906,6.936,8.954,10.91,20.948,21.347,20.771,20.438,1364.908,2479.664,3074.061,3092.752
10/24/2015 9:00,4.041,6.98,8.992,10.935,20.948,21.365,20.786,20.445,1346.217,2466.326,3109.447,3100.374
10/24/2015 9:15,4.135,6.938,8.952,10.889,20.939,21.362,20.782,20.443,1341.076,2473.475,3107.676,3107.131
10/24/2015 9:30,4.19,6.892,8.912,10.856,20.933,21.363,20.786,20.443,1342.473,2476.228,3121.975,3094.762
10/24/2015 9:45,4.314,6.868,8.886,10.834,20.918,21.364,20.795,20.443,1342.77,2465.584,3130.166,3103.137
10/24/2015 10:00,4.438,6.857,8.884,10.845,20.923,21.372,20.805,20.446,1341.86,2461.861,3133.97,3110.024
10/24/2015 10:15,4.7,6.941,8.971,10.94,20.922,21.386,20.798,20.478,1339.774,2471.203,3135.058,3146.668
10/24/2015 10:30,5.004,6.99,9.021,10.973,20.898,21.392,20.792,20.476,1337.369,2478.762,3128.72,3132.347
10/24/2015 10:45,5.409,7.012,9.033,10.978,20.865,21.392,20.791,20.476,1340.871,2470.203,3138.371,3101.377
10/24/2015 11:00,5.647,7.002,9.022,10.964,20.861,21.383,20.789,20.473,1337.323,2477.072,3155.209,3123.655
10/24/2015 11:15,5.794,7.01,9.032,10.973,20.86,21.383,20.787,20.472,1347.297,2478.885,3137.799,3124.198
10/24/2015 11:30,5.859,6.978,9.001,10.943,20.859,21.368,20.788,20.473,1359.719,2496.294,3141.789,3135.26
10/24/2015 11:45,5.998,7,9.027,10.978,20.864,21.368,20.787,20.472,1356.273,2496.657,3151.037,3127.825
10/24/2015 12:00,6.182,6.992,9.022,10.96,20.846,21.367,20.787,20.471,1361.834,2490.198,3180.635,3127.867
10/24/2015 12:15,6.286,6.959,8.987,10.939,20.84,21.369,20.789,20.465,1359.584,2514.492,3161.516,3125.439
10/24/2015 12:30,6.438,6.986,9.017,10.976,20.849,21.367,20.787,20.472,1358.806,2511.947,3180.609,3106.283
10/24/2015 12:45,6.74,6.997,9.03,10.979,20.822,21.364,20.786,20.471,1363.699,2522.185,3190.393,3152.143
10/24/2015 13:00,6.905,6.961,8.988,10.932,20.799,21.343,20.776,20.451,1375.21,2528.983,3175.347,3131.839
10/24/2015 13:15,6.966,6.922,8.952,10.914,20.804,21.345,20.75,20.442,1379.38,2530.796,3185.317,3116.611
10/24/2015 13:30,7.09,6.966,8.998,10.966,20.832,21.343,20.785,20.469,1382.099,2534.15,3209.428,3113.167
10/24/2015 13:45,7.264,6.993,9.02,10.982,20.82,21.339,20.781,20.466,1379.833,2538.229,3210.516,3114.073
10/24/2015 14:00,7.405,7.007,9.029,10.988,20.816,21.337,20.779,20.464,1390.247,2550.538,3228.077,3143.6
10/24/2015 14:15,7.478,7.02,9.03,10.986,20.813,21.336,20.772,20.462,1390.202,2549.458,3200.962,3112.5
10/24/2015 14:30,7.53,7.026,9.035,10.991,20.81,21.331,20.753,20.46,1396.96,2563.964,3214.676,3125.485
10/24/2015 14:45,7.63,7.029,9.036,10.99,20.814,21.315,20.731,20.45,1393.247,2573.941,3206.888,3084.342
10/24/2015 15:00,7.719,7.01,9.002,10.955,20.801,21.315,20.733,20.443,1396.782,2579.832,3218.128,3135.282
10/24/2015 15:15,7.752,6.983,8.974,10.935,20.8,21.316,20.734,20.444,1389.622,2573.85,3230.093,3113.347
10/24/2015 15:30,7.74,6.983,8.961,10.935,20.8,21.316,20.735,20.444,1401.224,2589.531,3236.075,3117.516
10/24/2015 15:45,7.719,6.985,8.958,10.934,20.816,21.319,20.737,20.447,1400.408,2593.066,3247.133,3127.668
10/24/2015 16:00,7.724,6.989,8.962,10.93,20.826,21.32,20.739,20.448,1401.314,2595.423,3223.204,3104.102
10/24/2015 16:15,7.721,7,8.958,10.93,20.828,21.32,20.739,20.448,1400.952,2605.302,3250.94,3112.984
10/24/2015 16:30,7.701,7.008,8.948,10.927,20.831,21.321,20.741,20.45,1408.566,2596.692,3243.145,3118.423
10/24/2015 16:45,7.665,6.99,8.92,10.9,20.834,21.324,20.744,20.449,1412.554,2598.867,3258.373,3128.756
10/24/2015 17:00,7.664,7.007,8.926,10.914,20.834,21.323,20.744,20.452,1412.105,2603.679,3253.307,3139.099
10/24/2015 17:15,7.653,7.028,8.929,10.92,20.835,21.322,20.744,20.452,1420.964,2607.972,3239.32,3138.885
10/24/2015 17:30,7.62,7.021,8.911,10.894,20.825,21.322,20.745,20.452,1436.07,2622.822,3253.459,3112.027
10/24/2015 17:45,7.556,6.993,8.867,10.857,20.816,21.323,20.746,20.454,1434.6,2620.867,3267.583,3135.938
10/24/2015 18:00,7.477,6.971,8.835,10.833,20.82,21.325,20.748,20.455,1444.752,2620.937,3265.427,3126.7
10/24/2015 18:15,7.394,6.957,8.809,10.813,20.824,21.326,20.749,20.441,1438.15,2625.953,3277.795,3130.362
10/24/2015 18:30,7.298,6.957,8.786,10.796,20.829,21.326,20.751,20.446,1448.577,2634.477,3285.412,3137.798
10/24/2015 18:45,7.185,6.957,8.777,10.792,20.851,21.328,20.753,20.453,1451.207,2636.563,3279.428,3142.332
10/24/2015 19:00,7.057,6.957,8.76,10.787,20.867,21.33,20.756,20.46,1446.945,2637.198,3265.646,3141.244
10/24/2015 19:15,6.922,6.961,8.754,10.774,20.874,21.329,20.756,20.461,1452.459,2637.149,3286.484,3147.931
10/24/2015 19:30,6.781,6.964,8.747,10.777,20.881,21.329,20.756,20.461,1450.225,2632.987,3296.971,3147.504
10/24/2015 19:45,6.637,6.97,8.751,10.773,20.89,21.331,20.758,20.463,1450.697,2625.658,3306.471,3153.728
10/24/2015 20:00,6.493,6.978,8.748,10.769,20.901,21.335,20.763,20.467,1452.607,2628.117,3326.439,3179.137
10/24/2015 20:15,6.351,6.982,8.731,10.763,20.91,21.363,20.786,20.469,1454.059,2624.58,3335.509,3163.537
10/24/2015 20:30,6.208,6.987,8.73,10.763,20.918,21.379,20.789,20.469,1451.338,2641.179,3322.448,3182.04
10/24/2015 20:45,6.069,7.002,8.726,10.763,20.925,21.379,20.789,20.469,1453.696,2621.133,3291.972,3177.868
10/24/2015 21:00,5.936,7.007,8.717,10.763,20.932,21.378,20.79,20.469,1451.697,2619.024,3318.476,3195.838
10/24/2015 21:15,5.811,7.011,8.714,10.765,20.934,21.378,20.79,20.469,1450.495,2623.466,3306.345,3173.163
10/24/2015 21:30,5.689,7.021,8.716,10.751,20.937,21.38,20.792,20.471,1453.344,2622.425,3322.058,3186.505
10/24/2015 21:45,5.573,7.038,8.716,10.753,20.932,21.381,20.794,20.472,1457.547,2623.293,3310.692,3191.287
10/24/2015 22:00,5.46,7.04,8.712,10.755,20.939,21.382,20.795,20.474,1455.914,2626.743,3327.208,3205.444
10/24/2015 22:15,5.348,7.042,8.702,10.755,20.941,21.383,20.797,20.475,1458.274,2620.301,3323.034,3198.185
10/24/2015 22:30,5.236,7.054,8.7,10.755,20.932,21.384,20.796,20.476,1455.098,2623.386,3338.096,3172.598
10/24/2015 22:45,5.123,7.063,8.7,10.75,20.937,21.384,20.787,20.476,1455.461,2636.27,3346.081,3198.003
10/24/2015 23:00,5.02,7.064,8.698,10.741,20.943,21.384,20.775,20.477,1451.106,2635.091,3348.803,3181.671
10/24/2015 23:15,4.92,7.064,8.69,10.734,20.948,21.382,20.756,20.477,1454.191,2633.095,3354.065,3171.872
10/24/2015 23:30,4.825,7.064,8.686,10.733,20.932,21.367,20.752,20.477,1458.636,2636.361,3352.795,3196.552
10/24/2015 23:45,4.735,7.064,8.678,10.733,20.935,21.348,20.752,20.477,1460.633,2640.353,3364.409,3167.335
10/25/2015 0:00,4.646,7.064,8.677,10.733,20.927,21.356,20.752,20.477,1461.449,2644.89,3354.792,3172.053
10/25/2015 0:15,4.563,7.064,8.677,10.733,20.923,21.343,20.752,20.477,1457.729,2640.716,3360.598,3175.864
10/25/2015 0:30,4.481,7.064,8.677,10.733,20.928,21.34,20.752,20.477,1458.818,2651.241,3369.672,3164.432
10/25/2015 0:45,4.401,7.064,8.677,10.73,20.932,21.34,20.752,20.477,1463.899,2650.606,3372.394,3186.389
10/25/2015 1:00,4.322,7.064,8.677,10.723,20.937,21.34,20.752,20.477,1462.447,2657.048,3371.487,3157.899
10/25/2015 1:15,4.251,7.063,8.671,10.722,20.941,21.342,20.753,20.477,1459.362,2654.417,3379.834,3173.505
10/25/2015 1:30,4.184,7.053,8.656,10.715,20.934,21.341,20.753,20.478,1456.731,2652.149,3362.231,3211.25
10/25/2015 1:45,4.121,7.042,8.655,10.71,20.927,21.341,20.753,20.478,1449.472,2662.22,3369.672,3178.405
10/25/2015 2:00,4.073,7.041,8.655,10.71,20.906,21.341,20.753,20.478,1453.283,2663.944,3410.32,3154.451
10/25/2015 2:15,4.051,7.041,8.655,10.71,20.907,21.341,20.753,20.478,1448.746,2656.867,3380.015,3162.799
10/25/2015 2:30,4.01,7.034,8.655,10.71,20.909,21.342,20.753,20.478,1443.847,2662.402,3402.699,3190.2
10/25/2015 2:45,3.968,7.021,8.655,10.71,20.911,21.343,20.753,20.478,1441.488,2652.149,3388.181,3160.621
10/25/2015 3:00,3.919,7.019,8.655,10.71,20.914,21.343,20.753,20.478,1442.577,2667.029,3415.583,3166.791
10/25/2015 3:15,3.875,7.015,8.651,10.71,20.917,21.343,20.739,20.478,1445.299,2663.672,3403.243,3171.146
10/25/2015 3:30,3.83,6.997,8.642,10.71,20.919,21.344,20.731,20.478,1450.743,2663.4,3395.44,3167.88
10/25/2015 3:45,3.789,6.991,8.634,10.707,20.922,21.344,20.731,20.478,1445.208,2658.409,3388.363,3169.876
10/25/2015 4:00,3.748,6.986,8.632,10.699,20.906,21.344,20.731,20.478,1449.654,2657.502,3380.741,3170.42
10/25/2015 4:15,3.715,6.975,8.632,10.695,20.903,21.345,20.731,20.479,1445.208,2659.498,3419.212,3155.903
10/25/2015 4:30,3.681,6.958,8.632,10.688,20.905,21.346,20.731,20.479,1448.565,2662.674,3405.784,3160.077
10/25/2015 4:45,3.643,6.951,8.632,10.687,20.908,21.346,20.736,20.479,1446.569,2664.307,3398.525,3178.042
10/25/2015 5:00,3.616,6.933,8.632,10.686,20.909,21.347,20.731,20.479,1445.208,2665.849,3400.703,3160.44
10/25/2015 5:15,3.579,6.926,8.633,10.687,20.911,21.347,20.731,20.479,1443.393,2663.128,3417.398,3172.235
10/25/2015 5:30,3.547,6.909,8.632,10.686,20.913,21.348,20.731,20.479,1439.401,2659.589,3405.602,3166.609
10/25/2015 5:45,3.516,6.897,8.632,10.687,20.894,21.349,20.731,20.479,1447.476,2658.772,3411.954,3182.579
10/25/2015 6:00,3.487,6.887,8.622,10.687,20.894,21.349,20.731,20.479,1444.21,2655.869,3399.977,3162.436
10/25/2015 6:15,3.46,6.873,8.612,10.688,20.896,21.35,20.732,20.479,1444.21,2663.037,3397.618,3141.567
10/25/2015 6:30,3.429,6.861,8.61,10.687,20.897,21.35,20.732,20.479,1438.04,2661.404,3403.425,3159.714
10/25/2015 6:45,3.404,6.843,8.61,10.687,20.91,21.352,20.745,20.479,1429.783,2659.498,3421.027,3155.903
10/25/2015 7:00,3.38,6.835,8.611,10.688,20.923,21.362,20.755,20.479,1424.521,2658.772,3404.332,3159.532
10/25/2015 7:15,3.36,6.817,8.611,10.686,20.923,21.394,20.755,20.479,1429.511,2654.417,3399.07,3161.891
10/25/2015 7:30,3.337,6.802,8.611,10.681,20.906,21.397,20.755,20.479,1424.43,2642.077,3403.425,3191.47
10/25/2015 7:45,3.325,6.795,8.61,10.677,20.904,21.397,20.755,20.488,1419.258,2651.513,3424.475,3161.528
10/25/2015 8:00,3.32,6.781,8.61,10.686,20.906,21.398,20.755,20.5,1422.615,2648.247,3431.008,3195.826
10/25/2015 8:15,3.343,6.796,8.636,10.707,20.922,21.397,20.754,20.52,1421.073,2650.243,3423.749,3160.802
10/25/2015 8:30,3.401,6.829,8.68,10.747,20.924,21.395,20.771,20.522,1415.356,2645.888,3413.406,3186.571
10/25/2015 8:45,3.48,6.867,8.728,10.795,20.94,21.407,20.775,20.52,1418.078,2646.342,3440.807,3173.687
10/25/2015 9:00,3.583,6.9,8.766,10.815,20.933,21.421,20.782,20.519,1422.434,2646.251,3416.672,3188.023
10/25/2015 9:15,3.618,6.856,8.728,10.772,20.917,21.409,20.773,20.52,1420.982,2644.981,3419.212,3167.517
10/25/2015 9:30,3.641,6.818,8.7,10.753,20.912,21.411,20.771,20.518,1417.534,2647.521,3448.61,3203.448
10/25/2015 9:45,3.699,6.791,8.681,10.737,20.903,21.41,20.768,20.515,1418.245,2642.244,3441.095,3183.613
10/25/2015 10:00,3.739,6.768,8.671,10.734,20.902,21.409,20.768,20.522,1411.944,2652.996,3432.349,3176.194
10/25/2015 10:15,3.892,6.842,8.762,10.831,20.928,21.429,20.806,20.533,1411.338,2655.238,3431.655,3187.664
