DateTime.MST,ApogeeTemp_2cm.deg.C,ApogeeTemp_10cm.deg.C,ApogeeTemp_30cm.deg.C,ApogeeTemp_60cm.deg.C,O2_2cm.percent.0-100,O2_10cm.percent.0-100,O2_30cm.percent.0-100,O2_60cm.percent.0-100,CO2_2cm.ppm,CO2_10cm.ppm,CO2_30cm.ppm,CO2_60cm.ppm,WaterPotential_10cm.kPa,WaterPotential_30cm.kPa,SoilMoisture_10cm.m3m3,SoilMoisture_30cm.m3m3,SoilMoisture_60cm.m3m3,BulkEC_10cm.dS/m,BulkEC_30cm.dS/m,BulkEC_60cm.dS/m,PRISM_precip.mm,elevation,latitude
2015-10-26 16:00:00,7.1248749999999985,7.205375000000001,8.764875,10.9856875,21.2435625,21.113874999999997,21.093124999999997,20.857999999999997,1792.7769999999998,1930.7421874999998,2779.190562500001,2504.8947500000004,-9.299999999999999,-15.112499999999999,0.17200000000000001,0.07375,0.045750000000000006,0.03937500000000001,0.02562500000000001,0.060000000000000026,0.0,2751.3,35.91946
2015-10-26 20:00:00,5.225687500000001,7.2053125,8.640625,10.887625,21.355937500000003,21.101375,21.097687500000006,20.852124999999997,1684.8515000000002,1894.2015000000001,2782.2457499999996,2501.861875,-9.2,-14.574999999999998,0.17200000000000001,0.07449999999999998,0.046000000000000006,0.04,0.02687500000000001,0.058750000000000024,0.0,2751.3,35.91946
2015-10-27 00:00:00,4.7041249999999994,7.2218124999999995,8.609187499999999,10.853375000000002,21.321249999999996,21.092875,21.074687500000003,20.855437499999994,1684.3559375,1881.0847500000002,2782.1694374999997,2503.355875,-9.18125,-14.618749999999995,0.17156249999999995,0.07581249999999999,0.046000000000000006,0.040625,0.02625000000000001,0.05750000000000002,0.0,2751.3,35.91946
2015-10-27 04:00:00,4.1401875,7.1451875000000005,8.5913125,10.828312500000004,21.329437499999997,21.074749999999998,21.062999999999995,20.857750000000003,1660.1864374999998,1881.209,2777.6270624999997,2498.531125,-9.20625,-14.693749999999996,0.17099999999999996,0.07612499999999998,0.046000000000000006,0.04125,0.02687500000000001,0.058125000000000024,0.0,2751.3,35.91946
2015-10-27 08:00:00,4.8899375,7.1730624999999995,8.714187500000001,10.92125,21.3255,21.11575,21.088625,20.888562500000003,1605.6052500000003,1857.6398124999998,2776.4346250000003,2498.74025,-9.41875,-15.9,0.17099999999999996,0.07699999999999999,0.045875000000000006,0.0425,0.02812500000000001,0.05687500000000002,0.0,2751.3,35.91946
2015-10-27 12:00:00,6.670125000000001,7.1738125,8.76375,10.94775,21.181250000000002,21.0718125,21.054687499999996,20.880499999999998,1734.4331875000003,1882.6498125000005,2776.0015624999996,2512.9328124999997,-9.487499999999999,-16.606250000000003,0.17099999999999996,0.07699999999999999,0.046000000000000006,0.044375000000000005,0.029375000000000012,0.05687500000000002,0.0,2751.3,35.91946
2015-10-27 16:00:00,5.8930625,7.018187500000002,8.593874999999999,10.809624999999999,21.2290625,21.0054375,21.014062499999998,20.849375000000002,1681.7264375,1878.0244374999995,2767.68225,2511.012125,-9.19375,-14.893750000000004,0.17099999999999996,0.0776875,0.046000000000000006,0.046875000000000014,0.029375000000000012,0.058750000000000024,0.0,2751.3,35.91946
2015-10-27 20:00:00,4.642125000000001,7.003375,8.529875,10.764062500000001,21.415812499999998,21.076,21.0565625,20.889562499999997,1463.081125,1786.1184375,2742.7621249999997,2501.9839999999995,-9.1875,-14.943750000000001,0.17099999999999996,0.078,0.046125000000000006,0.04812500000000001,0.029375000000000012,0.058750000000000024,0.0,2751.3,35.91946
2015-10-28 00:00:00,3.73425,6.947125,8.49775,10.738875000000002,21.384625,21.096875,21.067687499999998,20.921875000000004,1479.1946874999999,1746.346375,2732.8905000000004,2501.1911875000005,-9.19375,-14.99375,0.17093749999999996,0.07837499999999999,0.04687500000000001,0.04937500000000001,0.030000000000000013,0.058750000000000024,0.0,2751.3,35.91946
2015-10-28 04:00:00,3.0080624999999994,6.8122500000000015,8.4639375,10.708687500000005,21.3881875,21.0899375,21.0576875,20.931187499999997,1545.167125,1796.9351250000002,2750.5707500000008,2498.282875,-9.181249999999999,-15.043749999999998,0.17006249999999998,0.07899999999999999,0.04700000000000001,0.05000000000000001,0.02875000000000001,0.05750000000000002,0.0,2751.3,35.91946
2015-10-28 08:00:00,3.5608125,6.828875,8.597875,10.823500000000001,21.411312500000005,21.1505,21.107124999999996,20.974937500000003,1484.2793125,1784.7095000000002,2734.3000625,2479.7311250000002,-9.518749999999999,-16.662499999999998,0.16999999999999996,0.07899999999999999,0.04700000000000001,0.04812500000000001,0.02812500000000001,0.059375000000000025,0.0,2751.3,35.91946
2015-10-28 12:00:00,5.86225,6.7888125,8.634374999999999,10.858625,21.219875000000002,21.094749999999998,21.069187500000005,20.9569375,1657.8677500000001,1838.874875,2757.4484375,2522.2635625000003,-9.624999999999998,-16.9625,0.16993749999999996,0.07912499999999999,0.04700000000000001,0.05000000000000001,0.029375000000000012,0.06125000000000003,0.0,2751.3,35.91946
2015-10-28 16:00:00,5.8030625,6.6239375,8.468625,10.736499999999998,21.23125,21.01575,21.015562499999998,20.901062500000002,1665.850625,1875.1806874999997,2761.6618750000002,2522.36125,-9.262499999999998,-15.8,0.16999999999999996,0.08,0.04700000000000001,0.05000000000000001,0.02875000000000001,0.060625000000000026,0.0,2751.3,35.91946
2015-10-28 20:00:00,4.298375,6.5914375000000005,8.361687499999999,10.668687499999999,21.2995,20.9996875,21.003249999999998,20.880374999999994,1583.3955,1837.0395,2761.1299374999994,2520.96025,-9.206249999999997,-15.331250000000004,0.16999999999999996,0.08,0.04700000000000001,0.050625,0.028125000000000004,0.060000000000000026,0.0,2751.3,35.91946
2015-10-29 00:00:00,3.78825,6.578874999999998,8.318875,10.6436875,21.260625,20.9834375,20.97475,20.860750000000003,1605.4802499999998,1844.5368124999998,2756.7569375,2526.5536875,-9.200000000000001,-15.356250000000003,0.16918750000000002,0.08,0.04700000000000001,0.05312500000000002,0.029375000000000012,0.059375000000000025,0.0,2751.3,35.91946
2015-10-29 04:00:00,3.3765625,6.50725,8.28175,10.6263125,21.2700625,20.979187500000002,20.953499999999995,20.845249999999997,1558.0847500000004,1831.0282499999998,2743.852999999999,2436.711875,-9.187499999999998,-15.437500000000002,0.169,0.08,0.04700000000000001,0.05500000000000002,0.030000000000000013,0.060625000000000026,0.0,2751.3,35.91946
2015-10-29 08:00:00,4.4026250000000005,6.4855,8.3130625,10.657000000000002,21.229000000000003,20.995062500000003,20.965374999999998,20.846937500000003,1523.8069375,1792.9996250000002,2725.1418124999996,2489.5585625,-9.299999999999999,-16.0,0.169,0.08049999999999999,0.04700000000000001,0.058750000000000024,0.030000000000000013,0.06125000000000003,0.0,2751.3,35.91946
2015-10-29 12:00:00,5.336000000000001,6.4543125,8.298875,10.650500000000001,21.137749999999997,20.920687500000003,20.915625000000002,20.8163125,1653.8425625000002,1833.954,2739.7543125,2523.2673124999997,-9.2625,-15.862499999999999,0.169,0.0806875,0.04700000000000001,0.05750000000000002,0.029375000000000012,0.060625000000000026,4.94,2751.3,35.91946
2015-10-29 16:00:00,4.738187500000001,6.436062499999999,8.223374999999999,10.60025,21.1051875,20.849562500000005,20.8558125,20.755625000000002,1739.1355624999997,1865.1920624999998,2743.84175,2527.0620625000006,-9.187499999999998,-15.793749999999998,0.169,0.08093749999999998,0.04718750000000001,0.05687500000000002,0.029375000000000012,0.06187500000000003,4.94,2751.3,35.91946
2015-10-29 20:00:00,4.4279375,6.453250000000001,8.171187499999998,10.566875,21.088437499999998,20.830562500000003,20.834187500000002,20.727999999999998,1724.9491875,1862.2938125,2748.4971250000003,2523.25425,-9.112499999999997,-15.612499999999997,0.16925,0.08099999999999999,0.04787500000000001,0.060000000000000026,0.030000000000000013,0.059375000000000025,4.94,2751.3,35.91946
2015-10-30 00:00:00,4.33525,6.445937500000001,8.133,10.5428125,21.043875,20.797125000000005,20.792500000000004,20.701999999999995,1785.3504375,1875.8756875,2753.819125,2523.6496875,-9.0375,-15.599999999999996,0.16999999999999996,0.08099999999999999,0.04800000000000001,0.060625000000000026,0.029375000000000012,0.060000000000000026,4.94,2751.3,35.91946
2015-10-30 04:00:00,3.9009999999999994,6.4143750000000015,8.111187500000002,10.530062500000001,21.0201875,20.7628125,20.75425,20.6638125,1845.1074374999998,1889.9775625,2753.48025,2523.3331875000003,-8.943750000000003,-15.599999999999996,0.17150000000000004,0.08125,0.04800000000000001,0.06625000000000003,0.029375000000000012,0.060000000000000026,4.94,2751.3,35.91946
2015-10-30 08:00:00,4.1400625,6.369124999999999,8.106187499999999,10.526000000000002,21.0681875,20.806375,20.778187499999998,20.68575,1719.4461875,1867.2373125000004,2754.29375,2520.85875,-8.900000000000002,-15.799999999999995,0.1741874999999999,0.08274999999999999,0.04800000000000001,0.07000000000000003,0.030000000000000013,0.06125000000000003,4.94,2751.3,35.91946
2015-10-30 12:00:00,5.421625000000001,6.468249999999999,8.2198125,10.619937499999999,21.0023125,20.794375000000002,20.785,20.693374999999996,1776.6936249999999,1864.9770624999999,2759.8450625,2526.821625,-9.112500000000002,-16.693749999999998,0.1765,0.084,0.04800000000000001,0.06687500000000003,0.02875000000000001,0.059375000000000025,5.92,2751.3,35.91946
2015-10-30 16:00:00,5.13925,6.4190000000000005,8.115124999999999,10.534812500000001,21.176,20.8505,20.8245,20.7064375,1627.8238125,1819.4129999999998,2732.6075,2394.48075,-8.925000000000002,-15.593749999999998,0.17787499999999995,0.08512499999999999,0.04800000000000001,0.058750000000000024,0.030000000000000013,0.06125000000000003,5.92,2751.3,35.91946
2015-10-30 20:00:00,3.667,6.437500000000002,8.056999999999997,10.4939375,21.254812499999996,20.936062500000002,20.903812499999997,20.772875,1549.050875,1715.7625,2666.4856875,2419.81925,-8.925000000000002,-15.525,0.1788125,0.08637499999999998,0.04800000000000001,0.05437500000000002,0.030000000000000013,0.06187500000000003,5.92,2751.3,35.91946
2015-10-31 00:00:00,3.3594999999999997,6.4045000000000005,8.028125,10.469249999999999,21.21825,20.915625,20.88975,20.794625000000003,1677.8941250000003,1781.171,2723.4147499999995,2486.8720624999996,-8.918750000000003,-15.443750000000003,0.18087499999999998,0.0873125,0.04800000000000001,0.04750000000000001,0.030000000000000013,0.06437500000000003,5.92,2751.3,35.91946
2015-10-31 04:00:00,3.0934375,6.297125,8.0040625,10.442625,21.2783125,20.9459375,20.9020625,20.809937500000004,1643.1585625,1809.7603124999998,2746.778875,2499.2453125000006,-8.900000000000002,-15.368750000000004,0.18218749999999995,0.08837499999999998,0.04800000000000001,0.040625,0.030000000000000013,0.06312500000000003,5.92,2751.3,35.91946
2015-10-31 08:00:00,3.2148749999999997,6.2939375,8.0966875,10.5258125,21.454,21.11675,21.047375,20.913749999999997,1422.5491875,1684.3579375,2619.7641875,2228.4469375,-9.156250000000002,-16.481250000000003,0.18268749999999997,0.08975000000000001,0.04800000000000001,0.040625,0.030000000000000013,0.06312500000000003,5.92,2751.3,35.91946
2015-10-31 12:00:00,4.096875,6.3020625,8.179625,10.592625,21.335062500000003,21.138749999999998,21.067875,20.9509375,1566.410875,1673.9536249999999,2651.1458125000004,2455.3206874999996,-9.331250000000002,-17.00625,0.18293749999999998,0.09068749999999998,0.04825000000000001,0.03875,0.030000000000000013,0.06187500000000003,1.33,2751.3,35.91946
2015-10-31 16:00:00,4.282062499999999,6.0663124999999996,7.990375,10.4503125,21.362375,21.095187499999998,21.0588125,20.953812499999998,1648.5218750000001,1753.785375,2714.5354374999997,2491.6944375000003,-9.000000000000002,-15.206249999999995,0.183875,0.0919375,0.04900000000000001,0.035625,0.030000000000000013,0.06250000000000003,1.33,2751.3,35.91946
2015-10-31 20:00:00,3.3178749999999995,5.96525,7.9249375,10.4109375,21.401749999999996,21.1183125,21.079625,20.9858125,1634.0835,1779.8574375000003,2746.20125,2516.7663125,-8.975000000000001,-15.306249999999997,0.18475000000000003,0.09337500000000001,0.04900000000000001,0.035,0.030000000000000013,0.06250000000000003,1.33,2751.3,35.91946
2015-11-01 00:00:00,3.3643749999999994,5.901125,7.876312499999999,10.388875000000002,21.346937499999996,21.1030625,21.0555625,20.989937500000003,1699.6345625000001,1824.4535,2781.90325,2529.158,-8.968750000000002,-15.099999999999998,0.18500000000000003,0.09424999999999999,0.04900000000000001,0.034999999999999996,0.030000000000000013,0.06500000000000003,1.33,2751.3,35.91946
2015-11-01 04:00:00,3.0778125000000003,5.8315,7.839250000000001,10.371687499999998,21.34375,21.1066875,21.053499999999996,20.9829375,1727.310625,1857.5366874999997,2794.1694374999997,2530.881375,-8.987500000000002,-15.025,0.18500000000000003,0.0950625,0.04900000000000001,0.0325,0.030000000000000013,0.06437500000000003,1.33,2751.3,35.91946
2015-11-01 08:00:00,3.8321249999999996,5.906999999999999,7.937187499999999,10.467562500000001,21.382875,21.145,21.094625,21.0209375,1665.1785,1843.5659999999998,2802.4985625,2533.992875,-9.212500000000002,-16.424999999999997,0.18500000000000003,0.0961875,0.04900000000000001,0.030625000000000006,0.030000000000000013,0.06250000000000003,1.33,2751.3,35.91946
2015-11-01 12:00:00,6.2306875,5.953062499999999,7.951062500000002,10.48775,21.255437499999996,21.120874999999998,21.078062499999998,-99999,1794.1883750000002,1872.7621875,2805.2161874999997,2548.3034374999997,-9.3,-16.69375,0.18500000000000003,0.09699999999999999,0.04900000000000001,0.03187500000000001,0.030000000000000013,0.06562500000000002,0.0,2751.3,35.91946
2015-11-01 16:00:00,5.756937500000001,5.89325,7.7820625,10.361749999999999,21.301250000000003,21.085937499999996,21.0761875,21.046500000000005,1777.1274999999998,1885.8150625,2802.0698125000004,2548.7152499999997,-8.900000000000002,-14.950000000000001,0.18500000000000003,0.09750000000000002,0.04900000000000001,0.032499999999999994,0.030000000000000013,0.06250000000000003,0.0,2751.3,35.91946
2015-11-01 20:00:00,4.107,5.991375000000001,7.7337500000000015,10.331,21.377562499999996,21.1015625,21.0819375,21.00675,1737.192125,1875.9886874999997,2809.4010625,2548.0677499999997,-8.931250000000002,-14.956250000000002,0.18500000000000003,0.09800000000000002,0.04900000000000001,0.030000000000000013,0.030000000000000013,0.06437500000000003,0.0,2751.3,35.91946
2015-11-02 00:00:00,3.4530000000000003,6.0409375,7.7099375,10.3125625,21.3455,21.072625,21.060437500000006,20.98375,1773.1470000000002,1886.1638125,2806.61,2558.8020625,-8.900000000000002,-14.962500000000002,0.18456250000000005,0.09849999999999999,0.04900000000000001,0.030625000000000006,0.03062500000000001,0.06625000000000003,0.0,2751.3,35.91946
2015-11-02 04:00:00,2.9685625000000004,5.993125,7.695937499999999,10.287562500000002,21.337562499999994,21.063687499999997,21.027124999999998,20.975499999999997,1749.708,1891.2024375,2800.2208125,2560.1377500000003,-8.900000000000002,-14.925000000000002,0.18400000000000002,0.09899999999999999,0.04900000000000001,0.03250000000000001,0.030000000000000013,0.06312500000000003,0.0,2751.3,35.91946
2015-11-02 08:00:00,3.6809375000000006,6.049875000000001,7.820687500000001,10.3864375,21.3324375,21.092374999999993,21.053749999999997,20.986875,1696.5628125,1867.7255625,2799.0421250000004,2550.926125,-9.231250000000003,-16.25,0.18400000000000002,0.09906249999999998,0.04900000000000001,0.031250000000000014,0.030000000000000013,0.06500000000000003,0.0,2751.3,35.91946
2015-11-02 12:00:00,6.306125,6.067125000000001,7.8645000000000005,10.409437500000001,21.191062499999997,21.047250000000002,21.022875,20.949312499999998,1817.8238749999998,1888.4744999999996,2791.061625,2567.6917499999995,-9.318750000000003,-16.40625,0.18400000000000002,0.09899999999999999,0.04900000000000001,0.030000000000000013,0.03062500000000001,0.06687500000000003,0.0,2751.3,35.91946
2015-11-02 16:00:00,5.959749999999999,5.9749375,7.708562499999998,10.284250000000002,21.208,20.99525,21.014437499999996,20.897187500000005,1810.491,1897.1668750000001,2790.385875,2562.5603125,-8.950000000000003,-15.075000000000001,0.18400000000000002,0.09899999999999999,0.04968750000000001,0.03062500000000001,0.030625000000000013,0.06437500000000003,0.0,2751.3,35.91946
2015-11-02 20:00:00,4.6133125,6.055499999999999,7.667875000000002,10.250749999999998,21.27625,21.011312500000003,21.0195,20.896937499999993,1724.5224374999998,1872.3451250000003,2790.6481249999997,2558.49325,-8.925000000000002,-14.993750000000002,0.18374999999999997,0.09924999999999999,0.05000000000000001,0.030625000000000006,0.030625000000000006,0.06562500000000003,0.0,2751.3,35.91946
2015-11-03 00:00:00,4.0874999999999995,6.108875,7.646125,10.226812500000001,21.2554375,20.981875000000002,20.9865,20.8804375,1743.5535624999998,1869.3502500000002,2790.0563125,2563.4009375,-8.918750000000003,-14.962500000000002,0.18312499999999995,0.09968750000000003,0.05000000000000001,0.030625000000000013,0.031250000000000014,0.06562500000000003,0.0,2751.3,35.91946
2015-11-03 04:00:00,3.4423125000000003,6.0931875,7.646249999999999,10.213624999999999,21.2731875,20.971812500000006,20.964687499999993,20.863249999999997,1695.7795624999999,1862.2033125,2786.6328125,2550.5763125000003,-8.950000000000003,-14.95625,0.18299999999999997,0.10000000000000002,0.05000000000000001,0.029375000000000012,0.032500000000000015,0.06500000000000003,0.0,2751.3,35.91946
2015-11-03 08:00:00,4.2533125,6.168875,7.771625000000001,10.307499999999997,21.294125,21.020062499999998,20.996625,20.897750000000002,1622.5130625000004,1829.1733749999999,2782.47125,2551.7693124999996,-9.175000000000002,-16.35,0.18299999999999997,0.09937499999999999,0.05000000000000001,0.030625000000000006,0.031250000000000014,0.06312500000000003,0.0,2751.3,35.91946
2015-11-03 12:00:00,6.1200624999999995,6.201874999999999,7.832437499999999,10.336374999999999,21.152375,20.9654375,20.9621875,20.865062499999997,1769.216,1854.0550000000003,2781.2066250000003,2566.2723124999998,-9.312500000000002,-16.54375,0.18299999999999997,0.09899999999999999,0.05000000000000001,0.030000000000000013,0.030000000000000013,0.06437500000000003,0.07,2751.3,35.91946
2015-11-03 16:00:00,5.645250000000001,6.090937500000001,7.677062500000001,10.20625,21.1551875,20.913187500000003,20.9189375,20.8176875,1732.2574375000002,1859.1278125,2774.0076875,2561.3345625,-8.956250000000002,-15.0625,0.18299999999999997,0.09899999999999999,0.05000000000000001,0.030625000000000013,0.03187500000000001,0.06750000000000003,0.07,2751.3,35.91946
2015-11-03 20:00:00,4.753749999999998,6.1465625,7.6433125,10.177562500000002,21.225062500000003,20.921749999999996,20.916750000000004,20.8175625,1635.54975,1829.69325,2770.702625,2547.706625,-8.931250000000002,-15.0375,0.1823125,0.09899999999999999,0.05000000000000001,0.031250000000000014,0.030000000000000013,0.06500000000000003,0.07,2751.3,35.91946
2015-11-04 00:00:00,4.209,6.1699375000000005,7.625749999999999,10.151437500000002,21.211499999999997,20.9166875,20.899562500000002,20.8180625,1645.4031874999998,1815.1823124999999,2776.8751875,2552.208875,-8.918750000000003,-15.11875,0.18199999999999997,0.09881250000000001,0.05031250000000002,0.030625000000000006,0.03125000000000001,0.06500000000000003,0.07,2751.3,35.91946
2015-11-04 04:00:00,4.0178125,6.144562500000001,7.621124999999998,10.127687499999999,21.1865,20.881875,20.866437500000004,20.783499999999997,1670.1976250000002,1832.4971875,2771.175,2553.8078125000006,-8.925000000000002,-15.03125,0.18199999999999997,0.09812500000000002,0.05081250000000002,0.031250000000000014,0.030625000000000013,0.06750000000000003,0.07,2751.3,35.91946
2015-11-04 08:00:00,4.534562500000001,6.1655625,7.681375000000001,10.169875,21.185875000000003,20.904250000000005,20.871062499999997,20.794249999999998,1619.8603125,1815.7936874999998,2768.3928125000007,2546.2575625,-9.056250000000002,-15.749999999999998,0.18174999999999997,0.09800000000000002,0.05087500000000002,0.030625000000000006,0.030000000000000013,0.06875000000000003,0.07,2751.3,35.91946
2015-11-04 12:00:00,5.012437500000001,6.2085625,7.7320625000000005,10.1959375,21.101499999999998,20.830312499999998,20.819999999999997,20.75,1754.5364375000001,1841.7821249999997,2762.08925,2557.3548125,-9.081250000000002,-15.768749999999999,0.1816875,0.09800000000000002,0.05043750000000002,0.030625000000000013,0.031250000000000014,0.06687500000000003,6.44,2751.3,35.91946
