TIMESTAMP,TempSO1(10cm),TempSO2(30cm),TempSO3(60cm),TempSO4(115cm),O2soil1(10cm),O2soil2(30cm),O2soil3(60cm),O2soil4(115cm),CO2soil1(10cm),CO2soil2(30cm),CO2soil3(60cm),CO2soil4(115cm)
MST,degC,degC,degC,degC,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2017 0:00,2.777,3.911,4.664,6.103,18.434,18.336,20.036,19.316,2168.147,4313.146,3687.764,708.134
1/1/2017 0:15,2.772,3.895,4.664,6.103,18.417,18.344,20.056,19.353,2208.521,4294.281,3603.007,721.622
1/1/2017 0:30,2.762,3.894,4.664,6.102,18.417,18.324,20.088,19.393,2291.456,4276.874,3385.919,705.582
1/1/2017 0:45,2.755,3.885,4.663,6.102,18.418,18.304,20.092,19.393,2311.415,4260.469,3344.36,701.025
1/1/2017 1:00,2.755,3.873,4.655,6.102,18.418,18.303,20.11,19.393,2337.935,4239.234,3276.555,705.764
1/1/2017 1:15,2.755,3.872,4.649,6.102,18.418,18.296,20.097,19.393,2330.827,4224.288,3283.481,723.263
1/1/2017 1:30,2.755,3.872,4.642,6.102,18.4,18.305,20.095,19.393,2333.196,4220.186,3256.869,711.05
1/1/2017 1:45,2.755,3.86,4.642,6.102,18.379,18.296,20.11,19.393,2353.337,4199.316,3228.252,714.514
1/1/2017 2:00,2.746,3.85,4.642,6.102,18.379,18.288,20.1,19.393,2339.211,4186.375,3222.784,708.498
1/1/2017 2:15,2.739,3.85,4.632,6.102,18.38,18.297,20.111,19.393,2341.763,4169.878,3187.787,713.42
1/1/2017 2:30,2.734,3.84,4.62,6.102,18.38,18.307,20.129,19.393,2359.444,4155.935,3112.144,708.863
1/1/2017 2:45,2.733,3.829,4.62,6.102,18.381,18.291,20.123,19.377,2342.857,4139.895,3116.7,695.739
1/1/2017 3:00,2.733,3.828,4.62,6.102,18.381,18.288,20.092,19.353,2295.466,4133.333,3173.023,703.395
1/1/2017 3:15,2.733,3.823,4.619,6.102,18.381,18.297,20.092,19.351,2271.588,4119.845,3208.384,691.365
1/1/2017 3:30,2.719,3.809,4.612,6.102,18.382,18.306,20.093,19.351,2288.448,4110.822,3150.421,705.035
1/1/2017 3:45,2.712,3.806,4.601,6.102,18.382,18.292,20.094,19.352,2314.24,4087.126,3081.339,695.922
1/1/2017 4:00,2.712,3.806,4.598,6.102,18.376,18.291,20.094,19.352,2322.898,4072.453,3066.94,688.631
1/1/2017 4:15,2.707,3.795,4.598,6.102,18.359,18.291,20.094,19.352,2324.72,4069.719,3010.435,698.109
1/1/2017 4:30,2.691,3.785,4.598,6.102,18.349,18.292,20.095,19.353,2339.667,4055.866,3019.913,684.438
1/1/2017 4:45,2.69,3.784,4.583,6.102,18.356,18.292,20.091,19.349,2340.669,4038.459,3012.622,671.315
1/1/2017 5:00,2.682,3.784,4.576,6.102,18.352,18.292,20.055,19.322,2308.134,4037.73,3032.125,682.069
1/1/2017 5:15,2.668,3.774,4.576,6.102,18.347,18.292,20.055,19.31,2296.377,4025.973,3050.535,688.084
1/1/2017 5:30,2.668,3.764,4.576,6.102,18.347,18.293,20.055,19.312,2302.027,4014.946,3006.607,678.606
1/1/2017 5:45,2.656,3.763,4.575,6.102,18.348,18.293,20.065,19.318,2318.888,3994.167,2881.75,675.142
1/1/2017 6:00,2.646,3.762,4.566,6.102,18.352,18.292,20.09,19.318,2321.713,3974.026,2797.539,664.935
1/1/2017 6:15,2.64,3.746,4.561,6.102,18.365,18.294,20.074,19.31,2290.635,3974.937,2818.136,699.932
1/1/2017 6:30,2.624,3.741,4.554,6.102,18.36,18.294,20.056,19.303,2242.971,3953.702,2931.146,702.666
1/1/2017 6:45,2.606,3.741,4.554,6.101,18.369,18.294,20.045,19.279,2222.647,3934.108,2954.659,711.779
1/1/2017 7:00,2.596,3.741,4.554,6.101,18.384,18.294,20.031,19.261,2198.587,3910.958,2952.289,711.05
1/1/2017 7:15,2.583,3.731,4.551,6.1,18.391,18.295,19.991,19.194,2056.231,3891.729,3047.801,701.025
1/1/2017 7:30,2.581,3.719,4.533,6.099,18.392,18.295,19.965,19.116,1977.124,3868.398,3119.435,708.498
1/1/2017 7:45,2.581,3.719,4.532,6.097,18.392,18.295,19.948,19.03,1950.604,3825.199,3160.082,690.818
1/1/2017 8:00,2.581,3.718,4.532,6.095,18.384,18.298,19.936,18.954,1920.346,3799.589,3201.093,703.03
1/1/2017 8:15,2.581,3.709,4.532,6.094,18.357,18.307,19.912,18.879,1871.406,3792.39,3196.354,703.395
1/1/2017 8:30,2.581,3.698,4.531,6.091,18.368,18.336,19.915,18.842,1843.153,3771.246,3205.65,682.98
1/1/2017 8:45,2.581,3.697,4.519,6.09,18.368,18.338,19.915,18.798,1838.961,3770.426,3221.69,707.587
1/1/2017 9:00,2.581,3.697,4.51,6.087,18.378,18.336,19.94,18.923,1884.347,3741.353,3163.727,714.149
1/1/2017 9:15,2.581,3.697,4.51,6.081,18.388,18.338,20.015,19.138,1980.679,3695.42,2962.861,725.997
1/1/2017 9:30,2.581,3.695,4.51,6.08,18.392,18.335,20.075,19.251,2034.723,3676.281,2743.404,715.607
1/1/2017 9:45,2.581,3.683,4.51,6.08,18.406,18.315,20.122,19.302,2062.884,3638.277,2477.284,732.194
1/1/2017 10:00,2.581,3.675,4.509,6.08,18.452,18.319,20.172,19.311,2076.099,3596.263,2163.226,687.355
1/1/2017 10:15,2.581,3.675,4.495,6.08,18.47,18.338,20.208,19.314,2036.455,3543.586,1963.272,710.868
1/1/2017 10:30,2.581,3.675,4.488,6.08,18.488,18.339,20.221,19.311,1908.863,3506.949,1891.273,746.776
1/1/2017 10:45,2.579,3.663,4.488,6.08,18.504,18.341,20.224,19.321,1773.707,3493.916,1841.877,714.149
