TIMESTAMP,TempSO1(2cm),TempSO2(10cm),TempSO3(30cm),TempSO4(60cm),O2soil1(2cm),O2soil2(10cm),O2soil3(30cm),O2soil4(60cm),CO2soil1(2cm),CO2soil2(10cm),CO2soil3(30cm),CO2soil4(60cm)
MST,degC,degC,degC,degC,%,%,%,%,ppm,ppm,ppm,ppm
10/23/2015 9:30,3.594,7.473,8.689,11.175,19.754,19.506,20.781,20.494,760.036,872.332,1544.483,2649.081
10/23/2015 9:45,3.75,7.621,8.875,11.416,20.063,19.929,21.231,20.948,765.288,896.402,1564.447,2693.667
10/23/2015 10:00,3.878,7.605,8.87,11.412,19.967,19.935,21.229,20.948,771.416,906.071,1580.889,2716.391
10/23/2015 10:15,4.1,7.631,8.887,11.445,19.964,19.955,21.213,20.954,773.689,917.356,1563.947,2702.539
10/23/2015 10:30,4.511,7.689,8.938,11.502,19.984,19.959,21.205,20.98,776.056,935.109,1571.413,2708.001
10/23/2015 10:45,4.743,7.69,8.936,11.504,19.972,19.944,21.202,20.971,774.963,952.407,1566.132,2713.099
10/23/2015 11:00,4.901,7.678,8.921,11.502,19.954,19.945,21.202,20.964,786.89,969.797,1564.676,2702.175
10/23/2015 11:15,5.05,7.678,8.925,11.51,20.017,19.949,21.201,20.972,798.908,987.095,1559.395,2703.995
10/23/2015 11:30,5.291,7.695,8.942,11.531,19.734,19.942,21.199,20.974,808.74,1007.944,1562.855,2731.308
10/23/2015 11:45,5.685,7.706,8.95,11.543,19.581,19.94,21.167,20.975,813.566,1025.424,1554.843,2709.458
10/23/2015 12:00,5.94,7.706,8.944,11.55,19.39,19.939,21.151,20.959,821.526,1045.388,1559.843,2713.293
10/23/2015 12:15,6.069,7.699,8.937,11.548,19.259,19.936,21.148,20.952,831.079,1069.363,1565.498,2693.931
10/23/2015 12:30,6.455,7.694,8.928,11.549,18.534,19.933,21.146,20.949,833.227,1089.674,1566.352,2704.802
10/23/2015 12:45,6.719,7.692,8.925,11.548,18.413,19.932,21.144,20.948,845.87,1107.447,1574.191,2705.657
10/23/2015 13:00,6.839,7.672,8.914,11.546,18.99,19.93,21.122,20.947,859.685,1128.08,1591.267,2708.702
10/23/2015 13:15,6.95,7.667,8.909,11.542,18.847,19.911,21.099,20.946,873.422,1157.103,1578.347,2703.788
10/23/2015 13:30,7.087,7.666,8.899,11.543,17.754,19.908,21.096,20.95,889.071,1185.398,1595.27,2700.149
10/23/2015 13:45,7.222,7.666,8.888,11.542,18.093,19.908,21.084,20.93,903.446,1206.233,1605.096,2687.775
10/23/2015 14:00,7.405,7.664,8.885,11.54,11.72,19.908,21.074,20.925,911.18,1236.348,1607.643,2699.421
10/23/2015 14:15,7.464,7.664,8.885,11.54,12.156,19.883,21.074,20.934,937.564,1267.281,1615.467,2702.514
10/23/2015 14:30,7.525,7.659,8.877,11.535,18.356,19.863,21.047,20.929,948.391,1291.664,1638.759,2691.779
10/23/2015 14:45,7.527,7.622,8.836,11.502,19.885,19.865,21.03,20.912,967.133,1322.234,1662.05,2728.717
10/23/2015 15:00,7.515,7.6,8.819,11.489,19.818,19.863,21.029,20.911,970.864,1343.069,1666.053,2713.432
10/23/2015 15:15,7.535,7.598,8.804,11.476,18.001,19.845,21.008,20.915,982.327,1367.907,1667.691,2717.617
10/23/2015 15:30,7.59,7.584,8.8,11.476,16.743,19.846,21.01,20.929,996.793,1391.107,1681.884,2689.959
10/23/2015 15:45,7.654,7.579,8.789,11.475,5.797,19.846,21.01,20.929,1011.896,1411.942,1708.269,2713.614
10/23/2015 16:00,7.713,7.582,8.776,11.475,4.468,19.846,21.01,20.928,1012.988,1418.765,1727.375,2695.6
10/23/2015 16:15,7.777,7.589,8.771,11.475,3.292,19.845,21.01,20.928,1025.089,1446.879,1750.302,2715.252
10/23/2015 16:30,7.783,7.575,8.742,11.451,3.866,19.846,21.012,20.929,1033.277,1456.159,1759.218,2709.429
10/23/2015 16:45,7.702,7.533,8.699,11.409,3.784,19.85,21.009,20.912,1042.102,1475.993,1783.783,2709.429
10/23/2015 17:00,7.631,7.504,8.665,11.38,19.734,19.852,21.003,20.914,1054.021,1487.729,1812.715,2705.972
10/23/2015 17:15,7.592,7.489,8.646,11.363,19.893,19.855,21.019,20.915,1059.208,1500.378,1830.186,2714.163
10/23/2015 17:30,7.547,7.48,8.628,11.345,19.977,19.876,21.02,20.926,1060.244,1512.802,1825.152,2725.9
10/23/2015 17:45,7.464,7.47,8.607,11.338,19.944,19.877,21.021,20.937,1063.118,1519.195,1858.157,2735.551
10/23/2015 18:00,7.367,7.468,8.59,11.328,20.054,19.877,21.022,20.937,1067.979,1529.481,1872.763,2718.773
10/23/2015 18:15,7.269,7.46,8.575,11.322,20.043,19.88,21.025,20.939,1069.665,1534.918,1867.568,2727.996
