TIMESTAMP,TempSO1(2cm),TempSO2(10cm),TempSO3(30cm),TempSO4(60cm),O2soil1(2cm),O2soil2(10cm),O2soil3(30cm),O2soil4(60cm),CO2soil1(2cm),CO2soil2(10cm),CO2soil3(30cm),CO2soil4(60cm)
MST,degC,degC,degC,degC,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2017 0:00,0.849,1.775,3.493,6.515,19.432,19.719,20.42,20.737,2652.367,2771.313,3272.529,2528.225
1/1/2017 0:15,0.849,1.775,3.493,6.515,19.433,19.719,20.42,20.737,2675.72,2771.887,3279.338,2525.317
1/1/2017 0:30,0.852,1.775,3.492,6.512,19.433,19.719,20.42,20.738,2689.224,2775.544,3254.997,2525.79
1/1/2017 0:45,0.855,1.775,3.492,6.512,19.432,19.718,20.42,20.737,2695.884,2783.207,3291.465,2510.483
1/1/2017 1:00,0.86,1.775,3.492,6.511,19.432,19.712,20.42,20.737,2699.527,2782.933,3270.242,2532.624
1/1/2017 1:15,0.862,1.775,3.492,6.509,19.432,19.708,20.42,20.738,2700.807,2791.317,3295.913,2526.805
1/1/2017 1:30,0.864,1.775,3.491,6.509,19.432,19.718,20.42,20.738,2684.449,2792.826,3264.436,2537.607
1/1/2017 1:45,0.866,1.774,3.489,6.507,19.431,19.719,20.42,20.737,2671.917,2788.317,3278.529,2528.717
1/1/2017 2:00,0.867,1.775,3.489,6.506,19.431,19.719,20.42,20.738,2666.287,2793.257,3271.88,2525.917
1/1/2017 2:15,0.868,1.775,3.487,6.504,19.432,19.719,20.421,20.738,2655.822,2784.981,3276.823,2531.221
1/1/2017 2:30,0.869,1.774,3.485,6.504,19.431,19.719,20.421,20.738,2655.021,2784.636,3282.499,2520.302
1/1/2017 2:45,0.87,1.775,3.481,6.504,19.431,19.719,20.421,20.738,2647.726,2781.817,3273.788,2522.295
1/1/2017 3:00,0.87,1.774,3.479,6.504,19.432,19.719,20.421,20.738,2635.993,2786.408,3295.083,2511.286
1/1/2017 3:15,0.87,1.775,3.479,6.503,19.432,19.719,20.421,20.738,2649.914,2792.396,3257.856,2541.161
1/1/2017 3:30,0.871,1.775,3.476,6.501,19.431,19.708,20.421,20.738,2676.957,2786.077,3273.427,2527.361
1/1/2017 3:45,0.871,1.773,3.474,6.501,19.432,19.697,20.405,20.739,2690.285,2792.657,3287.195,2534.767
1/1/2017 4:00,0.871,1.774,3.473,6.5,19.429,19.697,20.382,20.73,2705.241,2791.116,3247.201,2523.008
