TIMESTAMP,WP1(10cm),WP2(30cm),TempMPS1(10cm),TempMPS2(30cm),VWC1(10cm),VWC2(30cm),VWC3(60cm),VWC4(135cm),EC1(10cm),EC2(30cm),EC3(60cm),EC4(135cm),Temp5TE1(10cm),Temp5TE2(30cm),Temp5TE3(60cm),Temp5TE4(135cm)
10/23/2015 12:45,-14.3,-14.6,2.7,4.4,0.257,0.171,0.173,0.097,0.04,0.03,0.01,0,2.6,3.3,3.4,6.9
10/23/2015 13:00,-13.1,-14.6,2.7,4.4,0.257,0.171,0.173,0.097,0.04,0.03,0,0,2.8,3.3,3.4,6.8
10/23/2015 13:15,-13.2,-14.7,2.7,4.5,0.257,0.171,0.173,0.097,0.04,0.03,0.01,0.01,2.9,3.3,3.5,6.9
10/23/2015 13:30,-13.2,-13.5,2.8,4.4,0.257,0.171,0.173,0.097,0.03,0.03,0.01,0.01,3,3.3,3.5,6.9
10/23/2015 13:45,-13.1,-13.5,2.8,4.5,0.257,0.171,0.173,0.097,0.03,0.03,0.01,0,3.2,3.3,3.5,6.9
10/23/2015 14:00,-13.2,-14.8,2.8,4.5,0.257,0.171,0.173,0.097,0.04,0.03,0.01,0,3.3,3.3,3.5,6.9
10/23/2015 14:15,-13.1,-13.5,2.9,4.5,0.257,0.171,0.173,0.097,0.04,0.03,0.01,0.01,3.4,3.3,3.5,6.9
10/23/2015 14:30,-13.1,-13.5,2.9,4.5,0.257,0.171,0.173,0.097,0.04,0.03,0.01,0,3.6,3.3,3.5,6.9
10/23/2015 14:45,-13.1,-13.5,3,4.5,0.257,0.171,0.173,0.097,0.05,0.03,0.01,0.01,3.6,3.3,3.6,6.9
10/23/2015 15:00,-13.2,-13.5,3,4.6,0.256,0.171,0.173,0.097,0.04,0.03,0.01,0.01,3.8,3.4,3.6,6.9
10/23/2015 15:15,-13.2,-14.8,3.1,4.5,0.256,0.171,0.174,0.097,0.04,0.03,0,0.01,3.9,3.4,3.7,6.9
10/23/2015 15:30,-13.2,-13.6,3.1,4.6,0.256,0.171,0.174,0.097,0.04,0.03,0.01,0.01,3.9,3.4,3.6,6.9
10/23/2015 15:45,-13.2,-14.8,3.2,4.5,0.256,0.171,0.173,0.097,0.04,0.03,0.01,0,4,3.4,3.7,6.9
10/23/2015 16:00,-13.2,-14.9,3.3,4.6,0.255,0.171,0.174,0.097,0.04,0.03,0.01,0.01,4.1,3.4,3.7,6.9
10/23/2015 16:15,-13.2,-14.9,3.3,4.6,0.255,0.171,0.174,0.097,0.04,0.03,0.01,0.01,4.2,3.4,3.7,7
10/23/2015 16:30,-13.2,-13.6,3.4,4.6,0.256,0.171,0.174,0.097,0.04,0.03,0.01,0,4.3,3.4,3.7,7
10/23/2015 16:45,-13.2,-13.7,3.4,4.6,0.255,0.171,0.174,0.097,0.04,0.03,0.01,0,4.3,3.4,3.8,7
10/23/2015 17:00,-13.2,-13.7,3.5,4.6,0.255,0.171,0.174,0.097,0.04,0.03,0.01,0,4.3,3.5,3.8,7
10/23/2015 17:15,-13.2,-13.7,3.5,4.6,0.256,0.171,0.174,0.097,0.04,0.03,0.01,0.01,4.2,3.5,3.8,7
10/23/2015 17:30,-13.2,-13.7,3.6,4.6,0.255,0.171,0.174,0.097,0.04,0.03,0.01,0.01,4.4,3.5,3.8,6.9
10/23/2015 17:45,-13.2,-13.7,3.6,4.6,0.255,0.171,0.174,0.097,0.04,0.03,0.01,0,4.4,3.5,3.8,7
10/23/2015 18:00,-13.2,-13.7,3.7,4.6,0.255,0.17,0.174,0.097,0.04,0.03,0.01,0.01,4.4,3.5,3.8,7
10/23/2015 18:15,-13.3,-13.7,3.7,4.6,0.255,0.171,0.174,0.097,0.04,0.03,0,0,4.3,3.5,3.8,7
10/23/2015 18:30,-13.3,-13.7,3.7,4.6,0.255,0.17,0.174,0.097,0.04,0.03,0.01,0,4.3,3.5,3.9,7
10/23/2015 18:45,-13.3,-13.7,3.8,4.7,0.254,0.17,0.174,0.097,0.04,0.03,0.01,0.01,4.3,3.5,3.9,7
10/23/2015 19:00,-13.3,-13.8,3.8,4.6,0.254,0.17,0.174,0.097,0.04,0.03,0.01,0,4.2,3.5,3.9,7
10/23/2015 19:15,-13.3,-13.7,3.9,4.7,0.255,0.17,0.174,0.097,0.04,0.03,0.01,0.01,4.2,3.6,3.9,7.1
10/23/2015 19:30,-13.3,-13.8,3.9,4.7,0.254,0.17,0.174,0.097,0.04,0.03,0.01,0,4.2,3.6,3.9,7.1
10/23/2015 19:45,-13.4,-13.8,3.9,4.7,0.254,0.17,0.174,0.097,0.04,0.03,0.01,0,4.2,3.7,3.9,7
10/23/2015 20:00,-13.4,-13.8,3.9,4.7,0.255,0.17,0.174,0.097,0.04,0.03,0.01,0,4.1,3.7,4,7.1
10/23/2015 20:15,-13.4,-13.8,3.9,4.7,0.254,0.17,0.174,0.097,0.04,0.03,0.01,0,4.1,3.7,4,7.1
10/23/2015 20:30,-13.4,-13.8,4,4.7,0.254,0.17,0.174,0.097,0.04,0.03,0.01,0,4.2,3.7,4,7.1
10/23/2015 20:45,-13.4,-13.8,4,4.7,0.254,0.17,0.174,0.097,0.04,0.03,0,0,4.1,3.7,4,7.1
10/23/2015 21:00,-13.4,-13.8,4,4.8,0.254,0.17,0.174,0.097,0.04,0.03,0.01,0.01,4,3.7,4,7.1
10/23/2015 21:15,-13.4,-13.9,4,4.8,0.254,0.17,0.174,0.097,0.04,0.03,0.01,0.01,4.1,3.8,4,7.1
10/23/2015 21:30,-13.4,-13.9,4,4.8,0.254,0.17,0.174,0.097,0.04,0.03,0.01,0,3.9,3.9,4,7.1
10/23/2015 21:45,-13.5,-13.9,4,4.8,0.254,0.17,0.174,0.097,0.04,0.03,0.01,0,4,3.8,4,7.1
10/23/2015 22:00,-13.5,-13.9,4,4.8,0.254,0.17,0.174,0.097,0.04,0.03,0.01,0,3.9,3.8,4,7.2
10/23/2015 22:15,-13.5,-13.9,4,4.8,0.254,0.17,0.174,0.097,0.04,0.03,0.01,0,3.9,3.8,4,7.1
10/23/2015 22:30,-13.5,-13.9,4,4.8,0.253,0.17,0.174,0.097,0.04,0.03,0.01,0.01,3.8,3.8,4.1,7.2
10/23/2015 22:45,-13.5,-13.9,4,4.8,0.254,0.17,0.174,0.097,0.04,0.03,0.01,0.01,3.8,3.9,4.1,7.1
10/23/2015 23:00,-13.6,-13.9,4,4.8,0.253,0.17,0.174,0.097,0.04,0.03,0.01,0.01,3.9,3.9,4.1,7.2
10/23/2015 23:15,-13.5,-13.9,4,4.8,0.254,0.17,0.174,0.097,0.04,0.03,0.01,0,3.7,3.9,4.1,7.2
10/23/2015 23:30,-13.6,-13.9,4,4.9,0.253,0.17,0.174,0.097,0.04,0.03,0.01,0,3.7,3.9,4.1,7.2
10/23/2015 23:45,-13.6,-13.9,4,4.9,0.253,0.17,0.174,0.097,0.04,0.03,0.01,0.01,3.8,3.9,4.1,7.2
10/24/2015 0:00,-13.6,-13.9,4,4.9,0.253,0.17,0.174,0.097,0.04,0.03,0.01,0.01,3.7,3.9,4.1,7.2
10/24/2015 0:15,-13.6,-13.9,4,4.9,0.253,0.17,0.174,0.097,0.04,0.03,0,0.01,3.7,4,4.1,7.2
10/24/2015 0:30,-13.6,-14,4,4.9,0.253,0.17,0.174,0.097,0.04,0.03,0.01,0,3.5,3.9,4.2,7.2
10/24/2015 0:45,-13.6,-14,4,4.9,0.253,0.17,0.174,0.097,0.04,0.03,0.01,0,3.6,3.9,4.2,7.2
10/24/2015 1:00,-13.6,-14,4,4.9,0.253,0.17,0.174,0.097,0.04,0.03,0.01,0,3.6,4,4.2,7.2
10/24/2015 1:15,-13.6,-14,4,4.9,0.253,0.17,0.174,0.097,0.04,0.03,0.01,0.01,3.6,4,4.2,7.2
10/24/2015 1:30,-13.7,-14,4,5,0.253,0.17,0.174,0.097,0.04,0.03,0.01,0.01,3.6,4,4.2,7.2
10/24/2015 1:45,-13.7,-14,4,5,0.253,0.17,0.174,0.097,0.04,0.03,0.01,0,3.5,4,4.2,7.2
10/24/2015 2:00,-13.7,-14,4,5,0.253,0.17,0.174,0.097,0.04,0.03,0.01,0,3.5,4.1,4.2,7.2
10/24/2015 2:15,-13.7,-14,4,5,0.252,0.17,0.174,0.097,0.04,0.03,0.01,0.01,3.4,4.1,4.2,7.2
10/24/2015 2:30,-13.7,-14,4,5,0.253,0.17,0.174,0.097,0.04,0.03,0.01,0.01,3.4,4.1,4.3,7.2
10/24/2015 2:45,-13.7,-14,4,5,0.253,0.17,0.174,0.097,0.04,0.03,0.01,0,3.4,4.1,4.3,7.2
10/24/2015 3:00,-13.7,-14,4,5,0.253,0.17,0.174,0.097,0.04,0.03,0.01,0.01,3.4,4.1,4.3,7.2
10/24/2015 3:15,-13.8,-14.1,4,5,0.252,0.17,0.174,0.097,0.04,0.03,0.01,0.01,3.2,4.1,4.3,7.3
10/24/2015 3:30,-13.8,-14,4,5,0.252,0.17,0.174,0.096,0.04,0.03,0,0.01,3.2,4.1,4.3,7.3
10/24/2015 3:45,-13.8,-14,4,5,0.252,0.17,0.174,0.096,0.04,0.03,0.01,0,3.2,4.1,4.3,7.2
10/24/2015 4:00,-13.8,-14.1,3.9,5,0.253,0.17,0.174,0.097,0.04,0.03,0.01,0,3.2,4.1,4.3,7.3
10/24/2015 4:15,-13.8,-14.1,3.9,5,0.252,0.17,0.174,0.096,0.04,0.03,0,0.01,3.2,4.1,4.3,7.3
10/24/2015 4:30,-13.8,-14.1,3.9,5,0.252,0.17,0.174,0.096,0.04,0.03,0.01,0,3.1,4.1,4.4,7.3
10/24/2015 4:45,-13.8,-14.1,3.9,5,0.252,0.169,0.174,0.097,0.04,0.03,0.01,0,3.1,4.1,4.4,7.3
10/24/2015 5:00,-13.9,-14.1,3.9,5,0.252,0.169,0.174,0.096,0.04,0.03,0.01,0,3.1,4.1,4.4,7.3
10/24/2015 5:15,-13.9,-14.1,3.9,5.1,0.252,0.169,0.174,0.096,0.04,0.03,0.01,0,3.1,4.2,4.4,7.3
10/24/2015 5:30,-13.9,-14.1,3.9,5.1,0.252,0.169,0.174,0.096,0.04,0.03,0,0,3,4.2,4.4,7.3
10/24/2015 5:45,-14,-14.1,3.9,5.1,0.252,0.169,0.174,0.096,0.04,0.03,0.01,0,3,4.2,4.4,7.3
10/24/2015 6:00,-13.9,-14.1,3.9,5.1,0.252,0.169,0.174,0.097,0.04,0.03,0.01,0.01,3,4.2,4.5,7.3
10/24/2015 6:15,-13.9,-14.2,3.8,5.1,0.252,0.169,0.174,0.096,0.04,0.03,0.01,0.01,2.9,4.2,4.4,7.3
10/24/2015 6:30,-14,-14.2,3.8,5.1,0.252,0.169,0.174,0.096,0.04,0.03,0.01,0,2.9,4.2,4.5,7.3
10/24/2015 6:45,-14,-14.2,3.8,5.1,0.252,0.169,0.174,0.096,0.04,0.03,0.01,0.01,2.8,4.2,4.4,7.3
10/24/2015 7:00,-14,-14.2,3.8,5.1,0.252,0.169,0.174,0.096,0.04,0.03,0.01,0,2.9,4.3,4.4,7.3
10/24/2015 7:15,-14,-14.2,3.8,5.1,0.252,0.169,0.174,0.096,0.04,0.03,0.01,0,2.8,4.2,4.5,7.3
10/24/2015 7:30,-14,-14.2,3.8,5.1,0.252,0.169,0.174,0.096,0.04,0.03,0.01,0,2.7,4.2,4.5,7.3
10/24/2015 7:45,-14,-14.2,3.8,5.1,0.252,0.169,0.174,0.096,0.04,0.03,0.01,0.01,2.8,4.2,4.5,7.4
10/24/2015 8:00,-14.1,-14.2,3.8,5.1,0.252,0.169,0.174,0.096,0.04,0.03,0.01,0.01,2.6,4.2,4.5,7.4
10/24/2015 8:15,-14.1,-15.6,3.7,5.1,0.251,0.169,0.174,0.096,0.04,0.03,0.01,0.01,2.7,4.3,4.6,7.4
10/24/2015 8:30,-14.1,-15.6,3.7,5.1,0.251,0.169,0.174,0.096,0.04,0.03,0.01,0,2.6,4.3,4.6,7.4
10/24/2015 8:45,-15.5,-15.7,3.7,5.1,0.252,0.169,0.174,0.096,0.04,0.03,0.01,0,2.6,4.2,4.6,7.4
10/24/2015 9:00,-14.1,-14.3,3.7,5.1,0.252,0.169,0.174,0.096,0.04,0.03,0.01,0,2.6,4.2,4.6,7.4
10/24/2015 9:15,-14.1,-14.2,3.7,5.1,0.251,0.169,0.174,0.096,0.04,0.03,0.01,0,2.6,4.3,4.6,7.4
10/24/2015 9:30,-14.1,-14.3,3.7,5.1,0.251,0.169,0.174,0.096,0.04,0.03,0.01,0.01,2.7,4.2,4.6,7.4
10/24/2015 9:45,-14.1,-14.3,3.7,5.1,0.251,0.168,0.175,0.096,0.04,0.03,0.01,0.01,2.6,4.3,4.6,7.4
10/24/2015 10:00,-14.2,-14.3,3.6,5.1,0.252,0.168,0.174,0.096,0.04,0.03,0,0.01,2.7,4.2,4.7,7.4
10/24/2015 10:15,-15.6,-15.7,3.6,5.1,0.251,0.168,0.174,0.096,0.04,0.03,0.01,0,2.8,4.2,4.6,7.4
10/24/2015 10:30,-15.6,-15.8,3.6,5.1,0.251,0.168,0.174,0.096,0.04,0.03,0.01,0.01,2.8,4.2,4.6,7.4
10/24/2015 10:45,-14.2,-15.7,3.6,5.1,0.251,0.168,0.174,0.096,0.04,0.03,0.01,0,3.1,4.3,4.7,7.4
10/24/2015 11:00,-14.2,-15.8,3.6,5.1,0.251,0.168,0.175,0.096,0.04,0.03,0.01,0,3.2,4.3,4.7,7.4
10/24/2015 11:15,-14.2,-14.3,3.6,5.1,0.25,0.168,0.174,0.096,0.04,0.03,0.01,0.01,3.4,4.3,4.7,7.4
10/24/2015 11:30,-14.2,-15.8,3.6,5.1,0.251,0.168,0.174,0.096,0.04,0.03,0.01,0,3.5,4.3,4.7,7.4
10/24/2015 11:45,-15.7,-15.8,3.6,5.1,0.25,0.168,0.174,0.096,0.04,0.03,0.01,0.01,3.7,4.3,4.7,7.4
10/24/2015 12:00,-14.3,-14.3,3.6,5.1,0.25,0.168,0.175,0.096,0.04,0.03,0.01,0,3.7,4.3,4.7,7.5
10/24/2015 12:15,-14.3,-14.3,3.7,5.1,0.25,0.168,0.175,0.096,0.04,0.03,0.01,0.01,3.8,4.2,4.7,7.4
10/24/2015 12:30,-14.2,-15.8,3.7,5.1,0.25,0.168,0.174,0.096,0.03,0.03,0.01,0.01,3.9,4.3,4.7,7.5
10/24/2015 12:45,-14.3,-14.3,3.7,5.1,0.25,0.168,0.174,0.096,0.04,0.03,0.01,0,4.1,4.2,4.7,7.5
10/24/2015 13:00,-14.3,-14.3,3.8,5.1,0.25,0.168,0.175,0.096,0.04,0.03,0.01,0.01,4.2,4.3,4.8,7.4
10/24/2015 13:15,-14.3,-15.8,3.8,5.1,0.25,0.168,0.175,0.096,0.04,0.03,0.01,0.01,4.2,4.2,4.7,7.5
10/24/2015 13:30,-14.3,-14.4,3.8,5.1,0.25,0.168,0.174,0.096,0.04,0.03,0.01,0,4.3,4.3,4.8,7.5
10/24/2015 13:45,-14.3,-15.8,3.9,5.1,0.249,0.168,0.174,0.096,0.04,0.03,0.01,0.01,4.4,4.2,4.8,7.5
10/24/2015 14:00,-14.4,-14.4,3.9,5.1,0.249,0.168,0.174,0.096,0.04,0.03,0.01,0,4.5,4.2,4.8,7.5
10/24/2015 14:15,-14.4,-15.9,3.9,5.1,0.25,0.168,0.175,0.096,0.04,0.03,0.01,0.01,4.6,4.3,4.8,7.5
10/24/2015 14:30,-15.8,-14.4,4,5.1,0.25,0.168,0.174,0.096,0.04,0.03,0.01,0,4.6,4.3,4.8,7.5
10/24/2015 14:45,-14.3,-15.8,4,5.1,0.249,0.168,0.175,0.096,0.04,0.03,0.01,0.01,4.8,4.3,4.8,7.5
10/24/2015 15:00,-14.4,-14.4,4.1,5.1,0.249,0.168,0.175,0.096,0.04,0.03,0.01,0,4.8,4.3,4.8,7.5
10/24/2015 15:15,-14.4,-14.4,4.1,5.1,0.25,0.168,0.175,0.096,0.04,0.03,0.01,0,4.8,4.3,4.9,7.5
10/24/2015 15:30,-14.4,-14.4,4.1,5.1,0.249,0.168,0.175,0.096,0.04,0.03,0.01,0.01,4.9,4.3,4.9,7.5
10/24/2015 15:45,-14.4,-14.5,4.2,5.2,0.249,0.168,0.175,0.096,0.04,0.03,0.01,0,5,4.3,4.9,7.5
10/24/2015 16:00,-14.4,-15.9,4.2,5.2,0.248,0.168,0.174,0.096,0.04,0.03,0.01,0,5.1,4.3,4.8,7.5
10/24/2015 16:15,-15.8,-15.9,4.3,5.2,0.248,0.168,0.175,0.096,0.04,0.03,0.01,0,5.5,4.3,4.9,7.6
10/24/2015 16:30,-14.4,-14.5,4.3,5.2,0.248,0.168,0.175,0.096,0.04,0.03,0.01,0.01,5.6,4.3,4.9,7.6
10/24/2015 16:45,-14.5,-15.8,4.3,5.2,0.249,0.168,0.175,0.096,0.04,0.03,0.01,0.01,5.7,4.3,4.9,7.6
10/24/2015 17:00,-14.4,-15.8,4.5,5.2,0.248,0.168,0.175,0.096,0.04,0.03,0.01,0.01,5.8,4.3,4.9,7.5
10/24/2015 17:15,-14.5,-14.4,4.5,5.2,0.248,0.168,0.174,0.096,0.04,0.03,0.01,0.01,5.8,4.4,4.9,7.6
10/24/2015 17:30,-14.5,-14.4,4.6,5.2,0.248,0.168,0.175,0.096,0.04,0.03,0.01,0.01,5.8,4.3,4.9,7.6
10/24/2015 17:45,-14.5,-14.4,4.6,5.2,0.248,0.168,0.175,0.096,0.04,0.03,0.01,0,5.7,4.4,4.9,7.6
10/24/2015 18:00,-14.5,-14.5,4.7,5.2,0.248,0.167,0.175,0.096,0.04,0.03,0.01,0,5.7,4.4,4.9,7.6
10/24/2015 18:15,-14.5,-14.5,4.7,5.2,0.248,0.167,0.175,0.096,0.04,0.03,0.01,0.01,5.6,4.4,4.9,7.6
10/24/2015 18:30,-14.5,-14.5,4.7,5.2,0.248,0.167,0.174,0.096,0.04,0.03,0.01,0.01,5.6,4.4,4.9,7.6
10/24/2015 18:45,-14.5,-14.5,4.8,5.2,0.248,0.167,0.175,0.096,0.04,0.03,0.01,0.01,5.5,4.5,4.9,7.6
10/24/2015 19:00,-14.5,-14.5,4.8,5.2,0.248,0.167,0.174,0.095,0.04,0.03,0.01,0,5.5,4.4,5,7.6
10/24/2015 19:15,-14.6,-14.5,4.8,5.2,0.248,0.167,0.174,0.095,0.04,0.03,0.01,0,5.4,4.5,5,7.6
10/24/2015 19:30,-14.6,-14.5,4.9,5.2,0.248,0.167,0.175,0.095,0.04,0.03,0.01,0.01,5.3,4.5,5,7.6
10/24/2015 19:45,-14.6,-14.5,4.9,5.2,0.248,0.167,0.174,0.096,0.04,0.03,0.01,0.01,5.3,4.5,5,7.6
10/24/2015 20:00,-14.6,-14.5,4.9,5.3,0.248,0.167,0.174,0.095,0.04,0.03,0.01,0.01,5.1,4.6,5,7.6
10/24/2015 20:15,-14.6,-14.5,4.9,5.3,0.248,0.167,0.174,0.096,0.04,0.03,0.01,0,5.1,4.6,5,7.6
10/24/2015 20:30,-14.7,-14.5,4.9,5.3,0.248,0.167,0.175,0.095,0.04,0.03,0.01,0.01,5,4.6,5,7.6
10/24/2015 20:45,-14.7,-14.6,4.9,5.3,0.248,0.167,0.175,0.095,0.04,0.03,0.01,0,4.9,4.6,5,7.6
10/24/2015 21:00,-14.7,-14.6,4.9,5.3,0.248,0.167,0.174,0.095,0.04,0.03,0.01,0.01,4.8,4.6,5,7.7
10/24/2015 21:15,-14.7,-14.6,4.9,5.3,0.248,0.167,0.174,0.095,0.04,0.03,0.01,0,4.8,4.6,5,7.7
10/24/2015 21:30,-14.7,-14.6,4.9,5.3,0.248,0.167,0.175,0.095,0.04,0.03,0.01,0,4.7,4.6,5.1,7.6
10/24/2015 21:45,-14.7,-14.6,4.9,5.3,0.248,0.167,0.175,0.095,0.04,0.03,0.01,0,4.6,4.7,5.1,7.6
10/24/2015 22:00,-14.7,-14.6,4.9,5.3,0.248,0.167,0.175,0.095,0.04,0.03,0.01,0,4.6,4.7,5.1,7.6
10/24/2015 22:15,-14.7,-14.6,4.9,5.3,0.247,0.167,0.174,0.095,0.04,0.03,0.01,0,4.4,4.7,5.1,7.7
10/24/2015 22:30,-14.8,-14.6,4.9,5.3,0.248,0.167,0.174,0.095,0.04,0.03,0.01,0.01,4.4,4.7,5.1,7.7
10/24/2015 22:45,-14.8,-14.7,4.8,5.4,0.248,0.167,0.175,0.095,0.04,0.03,0.01,0.01,4.2,4.7,5.1,7.7
10/24/2015 23:00,-14.8,-14.7,4.8,5.4,0.247,0.167,0.174,0.095,0.04,0.03,0,0,4.3,4.7,5.1,7.7
10/24/2015 23:15,-14.8,-14.7,4.8,5.4,0.248,0.167,0.174,0.095,0.04,0.03,0.01,0.01,4.1,4.7,5.1,7.7
10/24/2015 23:30,-14.8,-14.7,4.8,5.4,0.247,0.167,0.175,0.095,0.04,0.03,0.01,0,4.1,4.7,5.1,7.7
10/24/2015 23:45,-14.9,-14.7,4.8,5.4,0.247,0.167,0.175,0.095,0.04,0.03,0.01,0,4,4.8,5.1,7.7
10/25/2015 0:00,-14.9,-14.7,4.7,5.4,0.248,0.167,0.174,0.095,0.04,0.03,0.01,0.01,3.9,4.8,5.1,7.7
10/25/2015 0:15,-14.9,-14.7,4.7,5.4,0.248,0.167,0.175,0.095,0.04,0.03,0.01,0,3.9,4.8,5.1,7.7
10/25/2015 0:30,-14.9,-14.7,4.7,5.4,0.247,0.167,0.174,0.095,0.04,0.03,0.01,0.01,3.8,4.8,5.1,7.7
10/25/2015 0:45,-14.9,-14.7,4.7,5.4,0.248,0.167,0.174,0.095,0.04,0.03,0.01,0,3.7,4.8,5.1,7.7
10/25/2015 1:00,-14.9,-14.8,4.6,5.4,0.248,0.167,0.175,0.095,0.04,0.03,0.01,0.01,3.7,4.8,5.1,7.7
10/25/2015 1:15,-14.9,-14.7,4.6,5.4,0.248,0.167,0.174,0.095,0.04,0.03,0.01,0,3.6,4.8,5.1,7.7
10/25/2015 1:30,-14.9,-14.8,4.6,5.4,0.248,0.167,0.175,0.095,0.04,0.03,0.01,0,3.6,4.8,5.2,7.7
10/25/2015 1:45,-15,-14.8,4.6,5.5,0.247,0.167,0.174,0.095,0.04,0.03,0.01,0,3.5,4.8,5.2,7.7
10/25/2015 2:00,-14.9,-14.8,4.5,5.5,0.247,0.167,0.174,0.095,0.04,0.03,0.01,0,3.4,4.8,5.2,7.8
10/25/2015 2:15,-15,-14.8,4.4,5.5,0.247,0.167,0.175,0.095,0.04,0.03,0.01,0,3.4,4.8,5.2,7.8
10/25/2015 2:30,-15,-14.8,4.4,5.5,0.248,0.167,0.175,0.095,0.04,0.03,0.01,0,3.3,4.8,5.2,7.8
10/25/2015 2:45,-15,-14.8,4.4,5.5,0.247,0.167,0.174,0.095,0.04,0.03,0.01,0.01,3.3,4.8,5.2,7.7
10/25/2015 3:00,-15,-14.8,4.4,5.5,0.248,0.167,0.175,0.095,0.04,0.03,0.01,0,3.2,4.8,5.2,7.8
10/25/2015 3:15,-15,-14.8,4.3,5.5,0.248,0.167,0.174,0.095,0.04,0.03,0.01,0.01,3.2,4.8,5.2,7.8
10/25/2015 3:30,-15.1,-14.9,4.3,5.5,0.248,0.167,0.175,0.095,0.04,0.03,0.01,0,3.2,4.8,5.2,7.8
10/25/2015 3:45,-15.1,-14.9,4.3,5.5,0.248,0.167,0.175,0.095,0.04,0.03,0.01,0,3.1,4.8,5.2,7.8
10/25/2015 4:00,-15.1,-14.8,4.2,5.5,0.247,0.167,0.174,0.095,0.04,0.03,0,0,3.1,4.8,5.2,7.8
10/25/2015 4:15,-15.1,-14.9,4.2,5.5,0.247,0.167,0.174,0.095,0.04,0.03,0.01,0.01,3,4.8,5.2,7.8
10/25/2015 4:30,-15.1,-14.9,4.2,5.5,0.247,0.167,0.175,0.095,0.04,0.03,0.01,0.01,3,4.9,5.3,7.8
10/25/2015 4:45,-15.1,-14.9,4.2,5.5,0.248,0.167,0.175,0.095,0.04,0.03,0.01,0.01,3,4.8,5.2,7.8
10/25/2015 5:00,-15.1,-14.9,4.2,5.5,0.247,0.167,0.174,0.095,0.04,0.03,0.01,0.01,2.9,4.8,5.3,7.8
10/25/2015 5:15,-15.2,-14.9,4.1,5.5,0.247,0.166,0.175,0.095,0.04,0.03,0.01,0.01,2.9,4.8,5.3,7.8
10/25/2015 5:30,-15.2,-14.9,4.1,5.5,0.248,0.166,0.175,0.095,0.04,0.03,0.01,0.01,2.8,4.8,5.3,7.8
10/25/2015 5:45,-15.2,-14.9,4.1,5.5,0.247,0.166,0.175,0.095,0.04,0.03,0.01,0.01,2.8,4.8,5.3,7.8
10/25/2015 6:00,-15.2,-14.9,4.1,5.5,0.248,0.166,0.175,0.095,0.04,0.03,0.01,0.01,2.8,4.8,5.3,7.8
10/25/2015 6:15,-15.2,-14.9,4,5.5,0.247,0.166,0.174,0.095,0.04,0.03,0.01,0.01,2.8,4.8,5.3,7.8
10/25/2015 6:30,-15.2,-14.9,4,5.5,0.247,0.166,0.175,0.095,0.04,0.03,0.01,0,2.7,4.8,5.3,7.8
10/25/2015 6:45,-15.2,-14.9,4,5.5,0.247,0.166,0.175,0.095,0.04,0.03,0.01,0.01,2.8,4.8,5.3,7.9
10/25/2015 7:00,-15.3,-15,4,5.5,0.248,0.166,0.175,0.095,0.04,0.03,0.01,0.01,2.7,4.8,5.3,7.8
