TIMESTAMP,TempSO1(10cm),TempSO2(30cm),TempSO3(60cm),TempSO4(60cm),O2soil1(10cm),O2soil2(30cm),O2soil3(60cm),O2soil4(60cm),CO2soil1(10cm),CO2soil2(30cm),CO2soil3(60cm),CO2soil4(60cm)
MST,degC,degC,degC,degC,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2016 0:00,0.814,1.917,3.553,3.439,19.579,20.525,20.259,19.244,1874.422,3441.123,1437.61,2095.929
1/1/2016 0:15,0.819,1.917,3.552,3.439,19.577,20.524,20.258,19.243,1910.184,3445.137,1436.698,2071.662
1/1/2016 0:30,0.823,1.917,3.55,3.439,19.575,20.522,20.257,19.242,1897.685,3461.376,1443.814,2093.74
1/1/2016 0:45,0.824,1.918,3.549,3.439,19.575,20.521,20.256,19.241,1898.871,3459.643,1458.776,2111.256
1/1/2016 1:00,0.824,1.917,3.548,3.439,19.574,20.521,20.253,19.241,1953.154,3462.653,1441.259,2102.863
1/1/2016 1:15,0.824,1.917,3.548,3.438,19.573,20.519,20.241,19.239,1954.066,3460.829,1459.323,2096.112
1/1/2016 1:30,0.824,1.917,3.548,3.437,19.573,20.519,20.249,19.239,1956.255,3464.022,1442.901,2106.695
1/1/2016 1:45,0.824,1.917,3.548,3.432,19.573,20.52,20.252,19.24,1970.123,3462.653,1442.901,2087.536
1/1/2016 2:00,0.824,1.915,3.548,3.43,19.577,20.525,20.242,19.24,1987.73,3454.443,1444.909,2084.617
1/1/2016 2:15,0.824,1.914,3.548,3.428,19.582,20.541,20.248,19.241,2007.709,3451.432,1464.067,2084.069
1/1/2016 2:30,0.824,1.914,3.548,3.428,19.593,20.55,20.25,19.24,2040.005,3433.277,1452.025,2085.529
1/1/2016 2:45,0.825,1.913,3.548,3.428,19.594,20.561,20.255,19.241,2073.669,3432.091,1460.6,2085.347
1/1/2016 3:00,0.826,1.912,3.548,3.428,19.594,20.561,20.256,19.241,2086.806,3434.828,1439.435,2086.989
1/1/2016 3:15,0.824,1.912,3.548,3.427,19.595,20.561,20.256,19.242,2097.937,3423.333,1458.228,2070.75
1/1/2016 3:30,0.824,1.912,3.548,3.425,19.596,20.563,20.257,19.243,2078.504,3430.632,1467.534,2103.41
1/1/2016 3:45,0.824,1.912,3.547,3.422,19.597,20.563,20.258,19.244,2054.784,3431.635,1475.744,2109.796
1/1/2016 4:00,0.824,1.912,3.547,3.418,19.598,20.564,20.259,19.245,2058.707,3430.358,1474.832,2091.915
1/1/2016 4:15,0.827,1.912,3.547,3.417,19.597,20.564,20.259,19.245,2086.532,3402.532,1477.934,2091.003
1/1/2016 4:30,0.828,1.912,3.547,3.417,19.598,20.565,20.259,19.245,2086.076,3409.922,1467.351,2084.799
1/1/2016 4:45,0.824,1.912,3.544,3.417,19.599,20.565,20.26,19.246,2098.393,3399.248,1479.576,2105.417
1/1/2016 5:00,0.824,1.912,3.54,3.417,19.598,20.565,20.26,19.246,2051.044,3410.105,1452.025,2095.929
1/1/2016 5:15,0.819,1.912,3.536,3.417,19.599,20.565,20.261,19.246,2026.268,3390.281,1466.467,2095.24
1/1/2016 5:30,0.813,1.911,3.531,3.417,19.6,20.565,20.261,19.246,2022.447,3398.907,1470.439,2120.074
1/1/2016 5:45,0.813,1.91,3.528,3.417,19.6,20.566,20.261,19.246,2022.11,3395.458,1464.686,2084.979
1/1/2016 6:00,0.813,1.906,3.526,3.417,19.6,20.566,20.261,19.246,2006.564,3383.665,1460.78,2096.631
1/1/2016 6:15,0.809,1.906,3.527,3.417,19.6,20.566,20.261,19.246,1986.723,3405.29,1489.837,2092.853
1/1/2016 6:30,0.803,1.904,3.527,3.417,19.6,20.566,20.261,19.246,1967.394,3391.449,1476.162,2093.237
1/1/2016 6:45,0.804,1.903,3.528,3.413,19.6,20.566,20.265,19.249,1954.962,3399.509,1492.641,2099.699
1/1/2016 7:00,0.803,1.904,3.529,3.411,19.6,20.567,20.279,19.269,1957.013,3400.224,1477.708,2093.906
1/1/2016 7:15,0.798,1.906,3.532,3.412,19.601,20.584,20.281,19.284,1987.223,3394.844,1481.725,2065.8
1/1/2016 7:30,0.797,1.906,3.531,3.413,19.616,20.59,20.281,19.285,2008.579,3375.405,1457.267,2076.021
1/1/2016 7:45,0.801,1.905,3.531,3.412,19.621,20.604,20.281,19.285,2016.336,3389.642,1453.616,2083.687
1/1/2016 8:00,0.805,1.904,3.529,3.41,19.624,20.605,20.289,19.285,2000.365,3383.618,1482.82,2092.631
1/1/2016 8:15,0.81,1.902,3.528,3.409,19.624,20.606,20.301,19.285,1986.95,3396.395,1462.925,2101.027
1/1/2016 8:30,0.82,1.901,3.527,3.407,19.64,20.606,20.302,19.285,2000.629,3397.501,1477.087,2103.841
1/1/2016 8:45,0.833,1.905,3.526,3.407,19.639,20.606,20.302,19.285,1999.774,3404.031,1486.647,2089.188
1/1/2016 9:00,0.845,1.911,3.526,3.41,19.637,20.604,20.3,19.304,2020.035,3397.074,1468.088,2099.77
