TIMESTAMP,WP1(10cm),WP2(30cm),TempMPS1(10cm),TempMPS2(30cm),VWC1(10cm),VWC2(30cm),VWC3(60cm),VWC4(60cm),EC1(10cm),EC2(30cm),EC3(60cm),EC4(60cm),Temp5TE1(10cm),Temp5TE2(30cm),Temp5TE3(60cm),Temp5TE4(60cm)
12/2/2014 18:00,-22.3,-9.8,7.1,6.8,0.075,0.077,0.008,0.082,0,0,0,0,7.6,7.4,7.4,7.6
12/2/2014 18:15,-22.3,-9.8,7.1,6.8,0.075,0.077,0.007,0.082,0,0,0,0,7.6,7.4,7.4,7.7
12/2/2014 18:30,-22.3,-9.8,7.1,6.8,0.075,0.077,0.007,0.083,0,0,0,0.01,7.6,7.4,7.4,7.7
12/2/2014 18:45,-22.4,-9.9,7.1,6.8,0.075,0.077,0.007,0.083,0,0,0,0,7.6,7.4,7.4,7.6
12/2/2014 19:00,-22.6,-9.9,7,6.8,0.075,0.077,0.008,0.083,0,0,0,0,7.5,7.4,7.4,7.7
12/2/2014 19:15,-22.7,-10,7,6.8,0.075,0.077,0.008,0.083,0,0,0,0,7.5,7.4,7.4,7.7
12/2/2014 19:30,-22.8,-10,7,6.8,0.075,0.077,0.007,0.083,0,0,0,0,7.5,7.4,7.4,7.7
12/2/2014 19:45,-23,-10.1,7,6.8,0.075,0.077,0.007,0.083,0.01,0,0,0,7.5,7.4,7.5,7.7
12/2/2014 20:00,-23.1,-10.1,7,6.9,0.075,0.077,0.007,0.083,0,0,0,0,7.5,7.4,7.5,7.7
12/2/2014 20:15,-23.3,-10.2,7,6.9,0.075,0.077,0.008,0.083,0,0,0,0,7.4,7.4,7.4,7.7
12/2/2014 20:30,-23.4,-10.3,7,6.9,0.075,0.077,0.008,0.083,0,0,0,0,7.4,7.4,7.5,7.6
12/2/2014 20:45,-23.6,-10.4,7,6.9,0.075,0.077,0.008,0.083,0,0,0,0,7.4,7.4,7.5,7.7
12/2/2014 21:00,-23.8,-10.4,7,6.9,0.075,0.077,0.008,0.083,0,0,0,0,7.4,7.4,7.5,7.7
12/2/2014 21:15,-23.9,-10.5,7,6.9,0.075,0.077,0.008,0.083,0,0,0,0,7.4,7.4,7.5,7.8
12/2/2014 21:30,-24.1,-10.6,7,6.9,0.075,0.077,0.008,0.083,0,0,0,0,7.4,7.4,7.5,7.6
12/2/2014 21:45,-24.3,-10.7,7,6.9,0.075,0.077,0.008,0.083,0.01,0,0,0,7.4,7.4,7.5,7.7
12/2/2014 22:00,-24.3,-10.8,7,6.9,0.075,0.077,0.008,0.083,0,0,0,0,7.4,7.4,7.5,7.7
12/2/2014 22:15,-24.6,-11,7,6.9,0.075,0.077,0.008,0.083,0,0,0,0.01,7.4,7.4,7.4,7.7
12/2/2014 22:30,-24.7,-11.1,6.9,6.9,0.075,0.077,0.008,0.083,0,0,0,0,7.4,7.4,7.4,7.8
12/2/2014 22:45,-25,-11.2,6.9,6.9,0.075,0.077,0.008,0.084,0,0,0,0,7.4,7.4,7.4,7.7
12/2/2014 23:00,-25.1,-11.4,6.9,6.9,0.075,0.077,0.008,0.083,0,0,0,0,7.3,7.4,7.5,7.7
12/2/2014 23:15,-25.4,-11.6,6.9,6.9,0.075,0.077,0.008,0.083,0,0,0,0,7.3,7.4,7.4,7.7
12/2/2014 23:30,-25.5,-11.7,6.9,6.9,0.075,0.077,0.008,0.083,0.01,0,0,0,7.3,7.4,7.5,7.8
12/2/2014 23:45,-25.7,-11.8,6.9,6.9,0.075,0.077,0.007,0.083,0.01,0,0,0,7.3,7.4,7.5,7.6
12/3/2014 0:00,-25.9,-12,6.9,6.9,0.075,0.077,0.008,0.083,0,0,0,0,7.3,7.4,7.5,7.8
12/3/2014 0:15,-26,-12.2,6.9,7,0.075,0.077,0.008,0.083,0.01,0,0,0.01,7.3,7.4,7.6,7.8
12/3/2014 0:30,-26.3,-12.3,6.9,7,0.075,0.077,0.008,0.083,0,0,0,0,7.3,7.4,7.5,7.7
12/3/2014 0:45,-26.5,-12.5,6.9,7,0.075,0.077,0.008,0.083,0,0,0,0,7.3,7.4,7.5,7.7
12/3/2014 1:00,-26.7,-12.7,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.3,7.4,7.5,7.7
12/3/2014 1:15,-26.8,-12.9,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.3,7.4,7.5,7.8
12/3/2014 1:30,-26.9,-13.1,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.3,7.4,7.5,7.7
12/3/2014 1:45,-27.2,-13.3,6.9,7,0.075,0.077,0.007,0.084,0,0,0,0,7.3,7.4,7.5,7.7
12/3/2014 2:00,-27.4,-13.5,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.6,7.8
12/3/2014 2:15,-27.6,-13.7,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.5,7.8
12/3/2014 2:30,-27.8,-13.9,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.5,7.7
12/3/2014 2:45,-28,-14.1,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.6,7.8
12/3/2014 3:00,-28.1,-14.4,6.9,7,0.075,0.077,0.008,0.083,0.01,0,0,0,7.2,7.4,7.6,7.7
12/3/2014 3:15,-28.4,-14.6,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.5,7.7
12/3/2014 3:30,-28.7,-14.9,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.5,7.7
12/3/2014 3:45,-28.8,-15.2,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.6,7.8
12/3/2014 4:00,-29.1,-15.5,6.9,7,0.075,0.077,0.008,0.084,0.01,0,0,0,7.2,7.4,7.6,7.8
12/3/2014 4:15,-29.2,-15.8,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.6,7.7
12/3/2014 4:30,-29.5,-16,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.6,7.7
12/3/2014 4:45,-29.7,-16.3,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.5,7.8
12/3/2014 5:00,-29.9,-16.6,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.6,7.7
12/3/2014 5:15,-30.1,-16.8,6.9,7,0.075,0.077,0.008,0.084,0,0,0.01,0,7.2,7.4,7.6,7.7
12/3/2014 5:30,-30.3,-17.2,6.9,7,0.075,0.077,0.008,0.084,0.01,0,0,0,7.2,7.4,7.6,7.8
12/3/2014 5:45,-30.5,-17.3,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.6,7.8
12/3/2014 6:00,-30.8,-17.6,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.6,7.8
12/3/2014 6:15,-30.9,-17.8,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.6,7.7
12/3/2014 6:30,-31.2,-18,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0.01,7.2,7.4,7.6,7.8
12/3/2014 6:45,-31.4,-18.3,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.6,7.8
12/3/2014 7:00,-31.7,-18.4,6.9,7,0.075,0.077,0.008,0.084,0.01,0,0,0,7.2,7.4,7.6,7.8
12/3/2014 7:15,-31.9,-18.6,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.1,7.4,7.6,7.8
12/3/2014 7:30,-32.1,-18.8,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.1,7.4,7.6,7.8
12/3/2014 7:45,-32.4,-18.9,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.1,7.4,7.6,7.8
12/3/2014 8:00,-32.5,-19.2,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.6,7.8
12/3/2014 8:15,-32.6,-19.3,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.6,7.8
12/3/2014 8:30,-33,-19.4,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.5,7.8
12/3/2014 8:45,-33.2,-19.6,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0.01,7.2,7.4,7.5,7.8
12/3/2014 9:00,-33.3,-19.7,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.6,7.8
12/3/2014 9:15,-33.6,-19.8,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.6,7.8
12/3/2014 9:30,-33.9,-20,6.9,7,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.6,7.8
12/3/2014 9:45,-34,-20.1,6.9,7.1,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.6,7.8
12/3/2014 10:00,-34.3,-20.2,6.9,7.1,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.7,7.7
12/3/2014 10:15,-34.4,-20.3,6.9,7.1,0.075,0.077,0.008,0.084,0,0,0,0,7.2,7.4,7.6,7.8
12/3/2014 10:30,-34.7,-20.4,6.9,7.1,0.075,0.077,0.008,0.084,0,0,0,0,7.3,7.4,7.6,7.8
12/3/2014 10:45,-35,-20.6,6.9,7.1,0.075,0.077,0.008,0.084,0,0,0,0,7.3,7.4,7.6,7.7
12/3/2014 11:00,-35.1,-20.6,7,7.1,0.075,0.077,0.008,0.084,0,0,0,0,7.3,7.4,7.6,7.8
12/3/2014 11:15,-35.1,-20.7,7,7.1,0.075,0.077,0.008,0.084,0,0,0,0,7.4,7.4,7.6,7.8
12/3/2014 11:30,-35.5,-20.8,7,7.1,0.075,0.077,0.008,0.084,0,0,0,0,7.4,7.4,7.7,7.8
12/3/2014 11:45,-35.6,-20.9,7,7.1,0.075,0.077,0.008,0.084,0,0,0,0,7.4,7.4,7.6,7.9
12/3/2014 12:00,-35.7,-20.9,7.1,7.1,0.075,0.077,0.008,0.084,0,0,0,0,7.5,7.4,7.6,7.8
12/3/2014 12:15,-36.2,-20.9,7.1,7.1,0.075,0.077,0.008,0.085,0,0,0,0,7.6,7.4,7.6,7.8
12/3/2014 12:30,-36.3,-21,7.1,7.1,0.075,0.077,0.008,0.085,0,0,0,0,7.6,7.4,7.6,7.9
12/3/2014 12:45,-36.6,-21.1,7.1,7.1,0.075,0.077,0.008,0.085,0,0,0,0,7.6,7.5,7.7,7.9
12/3/2014 13:00,-36.9,-21.2,7.2,7.1,0.075,0.077,0.008,0.085,0,0,0,0,7.7,7.5,7.6,7.9
12/3/2014 13:15,-37.1,-21.2,7.2,7.1,0.075,0.078,0.008,0.085,0,0,0,0,7.7,7.4,7.6,7.9
12/3/2014 13:30,-37.4,-21.2,7.2,7.1,0.075,0.077,0.008,0.085,0,0,0,0,7.8,7.5,7.7,7.8
12/3/2014 13:45,-37.2,-21.3,7.3,7.1,0.075,0.077,0.008,0.085,0,0,0,0,7.8,7.5,7.7,7.9
12/3/2014 14:00,-37.6,-21.4,7.3,7.1,0.075,0.077,0.008,0.085,0,0,0,0,7.9,7.5,7.6,7.8
12/3/2014 14:15,-37.7,-21.4,7.3,7.1,0.075,0.077,0.008,0.085,0,0,0,0,7.9,7.5,7.7,7.8
12/3/2014 14:30,-38,-21.5,7.4,7.1,0.076,0.078,0.008,0.085,0,0,0,0,7.9,7.5,7.7,7.8
12/3/2014 14:45,-38.4,-21.5,7.4,7.1,0.076,0.077,0.008,0.085,0,0,0,0,8,7.5,7.7,7.8
12/3/2014 15:00,-38.5,-21.6,7.4,7.1,0.076,0.077,0.008,0.085,0,0,0,0,8,7.5,7.7,7.8
12/3/2014 15:15,-39,-21.7,7.4,7.1,0.076,0.077,0.008,0.085,0,0,0,0,8.1,7.6,7.6,7.8
12/3/2014 15:30,-39.2,-21.8,7.5,7.1,0.076,0.077,0.008,0.085,0,0,0,0,8.1,7.6,7.6,7.8
12/3/2014 15:45,-39.4,-21.9,7.5,7.1,0.076,0.077,0.008,0.084,0,0,0,0,8.1,7.6,7.6,7.8
12/3/2014 16:00,-39.7,-22,7.5,7.1,0.076,0.078,0.008,0.085,0.01,0,0,0,8.1,7.6,7.7,7.9
12/3/2014 16:15,-39.9,-22,7.5,7.1,0.076,0.078,0.008,0.085,0,0,0,0,8.2,7.6,7.7,7.8
12/3/2014 16:30,-40,-22.1,7.6,7.1,0.076,0.078,0.008,0.085,0,0,0,0,8.2,7.6,7.7,7.8
12/3/2014 16:45,-40.2,-22.2,7.6,7.2,0.076,0.078,0.008,0.085,0,0,0,0,8.2,7.6,7.7,7.8
12/3/2014 17:00,-40.3,-22.3,7.6,7.2,0.076,0.078,0.008,0.085,0,0,0,0,8.2,7.6,7.7,7.8
12/3/2014 17:15,-40.3,-22.3,7.6,7.2,0.076,0.078,0.008,0.085,0,0,0,0,8.2,7.7,7.7,7.8
12/3/2014 17:30,-40.4,-22.4,7.6,7.2,0.076,0.078,0.008,0.085,0.01,0,0,0,8.3,7.7,7.7,7.9
12/3/2014 17:45,-40.5,-22.5,7.6,7.2,0.076,0.078,0.008,0.085,0,0,0,0,8.3,7.7,7.7,7.8
12/3/2014 18:00,-40.6,-22.6,7.6,7.2,0.076,0.078,0.008,0.085,0,0,0,0,8.3,7.7,7.8,7.9
12/3/2014 18:15,-40.6,-22.7,7.6,7.2,0.075,0.078,0.008,0.085,0,0,0,0.01,8.2,7.7,7.7,7.9
12/3/2014 18:30,-40.7,-22.8,7.6,7.2,0.076,0.078,0.008,0.085,0,0,0,0,8.2,7.7,7.7,7.9
12/3/2014 18:45,-40.8,-22.9,7.6,7.2,0.076,0.078,0.008,0.085,0,0,0,0.01,8.2,7.7,7.7,7.8
12/3/2014 19:00,-40.9,-23,7.6,7.2,0.076,0.078,0.008,0.085,0,0,0,0,8.2,7.8,7.6,7.9
12/3/2014 19:15,-41,-23.1,7.6,7.2,0.076,0.078,0.008,0.085,0,0,0,0,8.1,7.7,7.7,7.9
12/3/2014 19:30,-41.2,-23.2,7.6,7.2,0.076,0.078,0.008,0.085,0,0,0,0,8.2,7.8,7.7,7.8
12/3/2014 19:45,-41.3,-23.3,7.6,7.3,0.076,0.078,0.008,0.085,0,0,0,0,8.1,7.7,7.7,7.8
12/3/2014 20:00,-41.3,-23.4,7.6,7.3,0.076,0.078,0.008,0.085,0,0,0,0,8.1,7.8,7.7,7.8
12/3/2014 20:15,-41.5,-23.5,7.6,7.3,0.075,0.078,0.008,0.085,0,0,0,0.01,8.1,7.8,7.7,7.9
12/3/2014 20:30,-41.4,-23.6,7.6,7.3,0.076,0.078,0.008,0.085,0,0,0,0,8.1,7.8,7.7,7.9
12/3/2014 20:45,-41.7,-23.7,7.6,7.3,0.075,0.078,0.008,0.085,0,0,0,0,8,7.8,7.7,7.9
12/3/2014 21:00,-41.8,-23.7,7.5,7.3,0.075,0.078,0.008,0.085,0,0,0,0,8,7.8,7.7,7.8
12/3/2014 21:15,-41.7,-23.9,7.5,7.3,0.076,0.078,0.008,0.085,0,0,0,0,8,7.8,7.7,7.8
12/3/2014 21:30,-41.9,-24,7.5,7.3,0.075,0.078,0.008,0.085,0.01,0,0,0,8,7.8,7.8,7.9
12/3/2014 21:45,-41.9,-24.1,7.5,7.3,0.075,0.078,0.008,0.085,0,0,0,0.01,7.9,7.8,7.7,7.9
12/3/2014 22:00,-42.1,-24.2,7.5,7.3,0.075,0.078,0.008,0.085,0,0,0,0,7.9,7.9,7.7,7.9
12/3/2014 22:15,-42.1,-24.4,7.5,7.3,0.075,0.078,0.008,0.085,0,0,0,0,7.9,7.8,7.8,7.9
12/3/2014 22:30,-42.2,-24.4,7.5,7.3,0.075,0.078,0.008,0.085,0,0,0,0,7.9,7.8,7.7,7.9
12/3/2014 22:45,-42.4,-24.6,7.4,7.3,0.075,0.078,0.008,0.085,0,0,0,0,7.9,7.8,7.8,7.9
12/3/2014 23:00,-42.4,-24.7,7.4,7.3,0.075,0.078,0.008,0.085,0,0,0,0,7.9,7.8,7.7,7.9
12/3/2014 23:15,-42.5,-24.8,7.4,7.3,0.075,0.078,0.008,0.085,0,0,0,0,7.8,7.9,7.7,7.9
12/3/2014 23:30,-42.7,-25,7.4,7.3,0.075,0.078,0.008,0.085,0,0,0,0,7.8,7.8,7.7,7.9
12/3/2014 23:45,-42.6,-25.1,7.4,7.3,0.075,0.078,0.008,0.085,0,0,0,0,7.7,7.9,7.7,7.9
12/4/2014 0:00,-42.9,-25.2,7.4,7.3,0.075,0.078,0.008,0.085,0,0,0,0,7.7,7.8,7.7,7.9
12/4/2014 0:15,-43,-25.3,7.4,7.4,0.075,0.078,0.008,0.085,0,0,0,0,7.7,7.9,7.7,7.9
12/4/2014 0:30,-43,-25.4,7.4,7.4,0.075,0.078,0.008,0.085,0,0,0,0,7.7,7.9,7.8,7.9
12/4/2014 0:45,-43,-25.6,7.3,7.4,0.075,0.078,0.008,0.085,0,0,0,0,7.7,7.8,7.8,7.9
12/4/2014 1:00,-43.2,-25.7,7.3,7.4,0.075,0.078,0.008,0.086,0,0,0,0.01,7.6,7.8,7.7,7.9
12/4/2014 1:15,-43.4,-25.8,7.3,7.4,0.075,0.078,0.008,0.086,0,0,0,0,7.6,7.8,7.7,7.9
12/4/2014 1:30,-43.5,-26,7.3,7.4,0.075,0.078,0.008,0.086,0,0,0,0,7.6,7.8,7.7,7.9
12/4/2014 1:45,-43.6,-26.1,7.3,7.4,0.075,0.078,0.008,0.085,0,0,0,0,7.6,7.8,7.7,7.9
12/4/2014 2:00,-43.5,-26.2,7.3,7.4,0.075,0.078,0.008,0.086,0,0,0,0.01,7.6,7.9,7.8,7.9
12/4/2014 2:15,-43.7,-26.4,7.3,7.4,0.075,0.078,0.008,0.086,0,0,0,0,7.6,7.8,7.8,7.9
12/4/2014 2:30,-43.8,-26.4,7.3,7.4,0.075,0.078,0.008,0.085,0,0,0,0,7.6,7.8,7.8,7.9
12/4/2014 2:45,-44,-26.6,7.3,7.4,0.075,0.078,0.008,0.085,0.01,0,0,0,7.6,7.8,7.7,7.9
12/4/2014 3:00,-44.1,-26.8,7.3,7.4,0.075,0.078,0.008,0.086,0.01,0,0,0,7.6,7.8,7.8,8
12/4/2014 3:15,-44,-26.9,7.3,7.4,0.075,0.078,0.008,0.086,0,0,0,0,7.6,7.8,7.8,8
12/4/2014 3:30,-44.1,-27.1,7.3,7.4,0.076,0.079,0.008,0.086,0,0,0,0,7.6,7.8,7.8,8
12/4/2014 3:45,-44.3,-27.1,7.3,7.4,0.084,0.079,0.008,0.087,0,0,0,0,7.6,7.8,7.8,8
12/4/2014 4:00,-44.5,-27.3,7.3,7.4,0.212,0.219,0.008,0.087,0.03,0.04,0,0,7.4,7.8,7.8,8
12/4/2014 4:15,-44.5,-27.3,7.2,7.4,0.213,0.218,0.008,0.087,0.02,0.04,0,0,7.4,7.8,7.8,7.9
12/4/2014 4:30,-44.3,-27.2,7.2,7.4,0.213,0.215,0.008,0.087,0.03,0.04,0,0.01,7.4,7.7,7.8,8
12/4/2014 4:45,-44,-27.4,7.2,7.4,0.213,0.212,0.008,0.087,0.03,0.04,0,0.01,7.4,7.7,7.8,7.9
12/4/2014 5:00,-43.7,-27.5,7.2,7.4,0.242,0.449,0.008,0.085,0.03,0.06,0,0,7.3,7.7,7.7,8
12/4/2014 5:15,-42,-9.8,7.1,7.4,0.272,0.469,0.025,0.084,0.03,0.05,0.02,0,7.2,7.3,7.8,7.9
12/4/2014 5:30,-35.1,-8.8,7.1,7,0.271,0.47,0.054,0.085,0.03,0.05,0.03,0,7,7.1,7.7,8
12/4/2014 5:45,-26.6,-8.9,7,6.9,0.253,0.328,0.049,0.085,0.03,0.05,0.03,0,7,7.1,7.7,7.9
12/4/2014 6:00,-20.7,-8.9,7,7,0.246,0.302,0.046,0.085,0.03,0.05,0.02,0,7,7.1,7.7,8
12/4/2014 6:15,-16.9,-8.9,7,6.9,0.268,0.356,0.05,0.084,0.03,0.05,0.02,0,7,7.1,7.7,8
12/4/2014 6:30,-14.4,-8.9,7,6.8,0.26,0.356,0.051,0.088,0.03,0.04,0.02,0,7,7,7.6,8
12/4/2014 6:45,-12.7,-8.9,6.9,6.8,0.249,0.304,0.048,0.098,0.03,0.04,0.03,0,7,7,7.6,8
12/4/2014 7:00,-11.7,-8.9,6.9,6.9,0.242,0.29,0.046,0.115,0.03,0.04,0.02,0.02,7,7,7.6,8
12/4/2014 7:15,-11.1,-8.9,6.9,6.9,0.238,0.284,0.044,0.124,0.03,0.04,0.02,0.03,7,7,7.6,7.9
12/4/2014 7:30,-10.6,-8.9,6.9,6.9,0.236,0.279,0.043,0.133,0.03,0.04,0.01,0.03,7,7,7.6,7.9
12/4/2014 7:45,-10.3,-9,6.9,6.9,0.236,0.275,0.042,0.138,0.03,0.04,0.03,0.03,7,7,7.6,7.9
12/4/2014 8:00,-10,-8.9,6.9,6.9,0.235,0.273,0.042,0.142,0.03,0.04,0.02,0.03,7,7,7.6,7.9
12/4/2014 8:15,-9.8,-9,6.9,7,0.235,0.272,0.042,0.145,0.03,0.04,0.02,0.03,7,7,7.6,7.9
12/4/2014 8:30,-9.6,-8.9,6.9,7,0.241,0.376,0.043,0.147,0.03,0.04,0.02,0.03,7,7,7.6,7.9
12/4/2014 8:45,-8.5,-8.9,6.8,6.9,0.283,0.374,0.052,0.15,0.03,0.04,0.03,0.03,6.9,6.9,7.6,7.9
12/4/2014 9:00,-8.5,-8.9,6.5,6.7,0.402,0.375,0.524,0.403,0.03,0.04,0.04,0.04,6.6,6.8,7.5,7.9
12/4/2014 9:15,-8.5,-8.9,6.4,6.6,0.375,0.376,0.527,0.4,0.02,0.04,0.04,0.04,6.6,6.8,7.5,7.9
12/4/2014 9:30,-8.5,-8.9,6.4,6.5,0.388,0.377,0.528,0.4,0.02,0.04,0.04,0.04,6.5,6.7,7.4,7.9
12/4/2014 9:45,-8.5,-8.9,6.3,6.4,0.409,0.377,0.524,0.404,0.03,0.04,0.04,0.04,6.4,6.7,7.4,7.8
12/4/2014 10:00,-8.5,-8.9,6.2,6.4,0.381,0.378,0.528,0.402,0.02,0.04,0.04,0.03,6.3,6.6,7.4,7.9
12/4/2014 10:15,-8.5,-8.9,6.2,6.3,0.369,0.379,0.528,0.401,0.02,0.03,0.04,0.04,6.3,6.6,7.3,7.8
12/4/2014 10:30,-8.5,-8.9,6.2,6.3,0.332,0.379,0.529,0.4,0.02,0.03,0.04,0.04,6.4,6.6,7.3,7.7
12/4/2014 10:45,-8.6,-8.9,6.2,6.3,0.311,0.313,0.528,0.398,0.02,0.03,0.04,0.04,6.4,6.5,7.3,7.7
12/4/2014 11:00,-8.6,-8.9,6.3,6.3,0.304,0.299,0.528,0.398,0.03,0.04,0.03,0.04,6.4,6.5,7.4,7.7
12/4/2014 11:15,-8.6,-8.9,6.3,6.4,0.315,0.333,0.527,0.397,0.03,0.03,0.04,0.04,6.4,6.6,7.4,7.7
12/4/2014 11:30,-8.5,-8.9,6.3,6.4,0.351,0.338,0.527,0.399,0.03,0.03,0.03,0.04,6.5,6.6,7.4,7.6
12/4/2014 11:45,-8.5,-8.9,6.3,6.3,0.337,0.339,0.528,0.399,0.03,0.04,0.03,0.04,6.5,6.6,7.4,7.7
12/4/2014 12:00,-8.5,-8.9,6.3,6.3,0.337,0.34,0.527,0.398,0.03,0.04,0.04,0.04,6.5,6.6,7.3,7.6
12/4/2014 12:15,-8.5,-8.9,6.4,6.3,0.339,0.341,0.528,0.399,0.03,0.04,0.03,0.05,6.6,6.6,7.4,7.7
