TIMESTAMP,TempSO1(10cm),TempSO2(30cm),TempSO3(60cm),TempSO4(60cm),O2soil1(10cm),O2soil2(30cm),O2soil3(60cm),O2soil4(60cm),CO2soil1(10cm),CO2soil2(30cm),CO2soil3(60cm),CO2soil4(60cm)
MST,degC,degC,degC,degC,%,%,%,%,ppm,ppm,ppm,ppm
11/21/2014 12:15,4.476,4.874,6.129,5.403,20.524,20.311,19.791,18.797,1704.656,3584.651,1547.151,3574.939
11/21/2014 12:30,4.762,5.218,6.527,5.763,21.239,20.986,20.457,19.432,1914.78,3831.061,1569.576,3835.917
11/21/2014 12:45,4.836,5.306,6.629,5.841,21.216,20.949,20.453,19.43,1993.477,4009.944,1615.144,4048.078
11/21/2014 13:00,4.877,5.34,6.662,5.86,21.212,20.93,20.439,19.435,2031.52,4108.108,1684.114,4205.359
11/21/2014 13:15,4.923,5.354,6.678,5.868,21.209,20.916,20.441,19.446,2030.235,4195.483,1793.867,4301.305
11/21/2014 13:30,4.966,5.372,6.681,5.871,21.204,20.911,20.461,19.456,2028.814,4281.185,1877.129,4387.629
11/21/2014 13:45,5.009,5.372,6.68,5.867,21.2,20.904,20.486,19.482,2035.542,4326.757,1928.13,4443.104
11/21/2014 14:00,5.037,5.374,6.668,5.858,21.196,20.9,20.488,19.482,2022.141,4356.823,1941.269,4509.995
11/21/2014 14:15,5.072,5.383,6.662,5.854,21.195,20.895,20.507,19.487,2014.913,4393.861,1983.46,4529.063
11/21/2014 14:30,5.099,5.388,6.652,5.853,21.196,20.892,20.527,19.52,2000.593,4422.109,2017.55,4535.249
11/21/2014 14:45,5.12,5.401,6.652,5.856,21.195,20.895,20.537,19.521,2000.228,4455.112,2012.992,4548.559
11/21/2014 15:00,5.216,5.411,6.652,5.862,21.182,20.898,20.549,19.533,1982.086,4470.975,2022.838,4539.807
11/21/2014 15:15,5.279,5.417,6.651,5.863,21.186,20.902,20.568,19.554,1973.607,4482.827,2026.667,4551.112
11/21/2014 15:30,5.299,5.43,6.651,5.863,21.184,20.901,20.584,19.559,1950.815,4500.969,2066.781,4526.132
11/21/2014 15:45,5.278,5.432,6.647,5.864,21.185,20.901,20.601,19.563,1946.713,4501.698,2077.721,4484.741
11/21/2014 16:00,5.239,5.434,6.631,5.864,21.188,20.901,20.618,19.585,1935.134,4495.773,2104.525,4483.647
11/21/2014 16:15,5.164,5.438,6.625,5.859,21.2,20.901,20.619,19.599,1918.569,4500.212,2102.184,4474.958
11/21/2014 16:30,5.079,5.444,6.621,5.859,21.209,20.901,20.634,19.599,1918.397,4493.312,2131.794,4460.207
11/21/2014 16:45,5.002,5.45,6.614,5.86,21.221,20.909,20.653,19.602,1899.025,4483.788,2133.199,4465.086
11/21/2014 17:00,4.94,5.459,6.614,5.859,21.222,20.92,20.662,19.608,1896.859,4485.06,2138.254,4449.845
11/21/2014 17:15,4.869,5.461,6.611,5.862,21.234,20.937,20.664,19.622,1891.664,4454.054,2157.235,4452.594
11/21/2014 17:30,4.777,5.466,6.602,5.871,21.241,20.947,20.678,19.635,1875.789,4456.425,2172.745,4400.958
11/21/2014 17:45,4.708,5.472,6.603,5.881,21.246,20.947,20.693,19.643,1872.779,4443.927,2165.264,4400.045
11/21/2014 18:00,4.675,5.474,6.605,5.892,21.247,20.947,20.707,19.642,1869.951,4449.492,2189.714,4392.2
11/21/2014 18:15,4.659,5.476,6.605,5.894,21.249,20.951,20.707,19.66,1864.568,4428.417,2191.72,4357.896
11/21/2014 18:30,4.641,5.485,6.605,5.895,21.258,20.984,20.715,19.678,1841.852,4429.33,2204.493,4327.608
11/21/2014 18:45,4.625,5.488,6.605,5.907,21.267,20.986,20.725,19.68,1840.027,4413.912,2210.149,4325.601
11/21/2014 19:00,4.599,5.495,6.604,5.914,21.26,20.986,20.728,19.68,1827.072,4405.519,2232.227,4327.243
11/21/2014 19:15,4.538,5.495,6.604,5.916,21.26,20.986,20.747,19.68,1823.423,4397.217,2232.409,4320.857
11/21/2014 19:30,4.441,5.492,6.6,5.917,21.277,20.986,20.748,19.68,1814.209,4387.09,2248.283,4247.325
11/21/2014 19:45,4.362,5.493,6.601,5.924,21.287,20.987,20.749,19.686,1807.275,4368.479,2240.985,4233.823
11/21/2014 20:00,4.292,5.493,6.602,5.925,21.294,20.99,20.754,19.705,1791.493,4367.932,2241.897,4246.96
11/21/2014 20:15,4.232,5.493,6.6,5.925,21.3,20.998,20.766,19.725,1782.461,4352.332,2259.231,4208.461
11/21/2014 20:30,4.182,5.492,6.598,5.93,21.303,21.02,20.783,19.725,1783.738,4338.1,2262.515,4208.461
11/21/2014 20:45,4.143,5.49,6.599,5.935,21.306,21.033,20.795,19.724,1779.653,4324.556,2278.963,4187.525
11/21/2014 21:00,4.099,5.486,6.601,5.938,21.308,21.033,20.795,19.742,1764.709,4315.75,2270.228,4144.872
11/21/2014 21:15,4.063,5.483,6.602,5.947,21.31,21.034,20.814,19.752,1769.091,4301.982,2267.313,4138.676
11/21/2014 21:30,4.031,5.482,6.602,5.947,21.312,21.033,20.816,19.762,1760.501,4302.678,2281.344,4108.901
11/21/2014 21:45,4.007,5.482,6.603,5.947,21.313,21.052,20.822,19.762,1748.525,4291.759,2288.61,4096.069
11/21/2014 22:00,3.99,5.482,6.605,5.947,21.314,21.073,20.835,19.762,1743.323,4280.079,2294.994,4097.162
11/21/2014 22:15,3.964,5.482,6.61,5.953,21.315,21.072,20.834,19.761,1729.457,4281.173,2305.03,4033.847
11/21/2014 22:30,3.937,5.482,6.613,5.956,21.318,21.071,20.839,19.76,1727.267,4259.734,2306.307,4040.964
11/21/2014 22:45,3.91,5.477,6.613,5.958,21.327,21.072,20.856,19.761,1728.453,4253.439,2293.899,4007.573
11/21/2014 23:00,3.889,5.463,6.613,5.96,21.321,21.073,20.886,19.766,1718.6,4243.769,2319.991,3995.166
11/21/2014 23:15,3.862,5.46,6.613,5.959,21.33,21.072,20.914,19.779,1716.137,4240.211,2308.861,3984.948
11/21/2014 23:30,3.836,5.459,6.613,5.958,21.321,21.072,20.899,19.779,1708.109,4217.13,2310.868,3980.934
11/21/2014 23:45,3.811,5.449,6.613,5.955,21.325,21.074,20.899,19.783,1695.701,4220.779,2305.03,3950.645
11/22/2014 0:00,3.792,5.439,6.613,5.951,21.327,21.075,20.919,19.795,1701.905,4206,2327.837,3895.542
11/22/2014 0:15,3.789,5.438,6.613,5.948,21.328,21.08,20.91,19.799,1691.231,4183.921,2316.16,3898.644
