DateTime.EST,O2_30cm.percent.0-100,ApogeeTemp_30cm.deg.C,PRISM_precip.mm,CO2_30cm.ppm,CO2_80cm.ppm,CO2_80cm.ppm.rolling_mean,CO2_30cm.ppm.rolling_mean
2017-03-04 16:00:00,18.77,4.382999900000001,0.0,1400.609,-234.92909,-150.9773322500718,1401.3525250001044
2017-03-04 17:00:00,18.780001000000002,4.381,0.0,1390.757,15.113320000000002,-130.7143450000718,1398.5040250001043
2017-03-04 18:00:00,18.790001,4.3860002,0.0,1373.981,23.259649,-93.92735775007179,1387.3150000001042
2017-03-04 19:00:00,18.799999,4.3909998,0.0,1369.4,51.186321,-36.342450000071786,1383.6867500001042
2017-03-04 20:00:00,18.799999,4.3920002,0.0,1328.499,69.98224599999999,39.88538399992821,1365.6592500001043
2017-03-04 21:00:00,18.809998999999998,4.3850002,0.0,1344.5020000000002,85.122414,57.38765749992821,1354.0955000001045
2017-03-04 22:00:00,18.82,4.369,0.0,1328.5291,94.443619,75.1836499999282,1342.7325250001045
2017-03-04 23:00:00,18.83,4.3449998,0.0,1317.8729999999998,97.4478,86.74901974992821,1329.8507750001045
2017-03-05 00:00:00,18.84,4.3179998,0.0,1310.552,107.4387,96.11313324992821,1325.3640250001044
2017-03-05 01:00:00,18.85,4.2810001,0.0,1293.537,125.5781,106.22705474992821,1312.6227750001044
2017-03-05 02:00:00,18.860001,4.243,0.0,1296.0,140.7285,117.79827499992822,1304.4905000001045
2017-03-05 03:00:00,18.860001,4.1999998,0.0,1285.6281,164.8625,134.65194999992823,1296.4292750001046
2017-03-05 04:00:00,18.860001,4.1560001,0.0,1277.188,168.1956,149.84117499992823,1288.0882750001047
2017-03-05 05:00:00,18.860001,4.1090002,0.0,1257.912,177.34869,162.78382249992825,1279.1820250001047
2017-03-05 06:00:00,18.870001000000002,4.059999899999999,0.0,1244.799,186.3372,174.18599749992825,1266.3817750001047
2017-03-05 07:00:00,18.879998999999998,4.013,0.0,1233.1860000000001,200.6506,183.13302249992824,1253.2712500001048
2017-03-05 08:00:00,18.879998999999998,3.9649998999999996,0.0,1225.671,169.6776,183.50352249992824,1240.3920000001049
2017-03-05 09:00:00,18.889999,3.9170001000000005,0.0,1239.876,74.987801,157.91330024992823,1235.8830000001049
2017-03-05 10:00:00,18.879998999999998,3.8699999,0.0,1259.962,-5.1528778,110.04078079992821,1239.6737500001047
2017-03-05 11:00:00,18.889999,3.8269998999999997,0.0,1273.413,-90.685181,37.206835549928215,1249.7305000001047
2017-03-05 12:00:00,18.870001000000002,3.7909998999999996,0.0,1281.443,-157.23331000000002,-44.52089195007179,1263.6735000001047
2017-03-05 13:00:00,18.85,3.766,0.0,1304.922,-201.4342,-113.62639220007179,1279.9350000001045
2017-03-05 14:00:00,18.82,3.753,0.0,1323.7841,-233.57961,-170.73307525007178,1295.8905250001044
2017-03-05 15:00:00,18.809998999999998,3.753,0.0,1328.9041,-255.8904,-212.0343800000718,1309.7633000001042
2017-03-05 16:00:00,18.790001,3.7609998999999994,0.0,1345.358,-270.36621,-240.3176050000718,1325.7420500001042
2017-03-05 17:00:00,18.77,3.7869998999999996,0.0,1361.26,-271.621,-257.86430500007185,1339.8265500001044
2017-03-05 18:00:00,18.76,3.819,0.0,1381.825,-261.25131,-264.7822300000718,1354.3367750001044
2017-03-05 19:00:00,18.76,3.8529998999999995,0.0,1394.615,-245.19971,-262.10955750007184,1370.7645000001044
2017-03-05 20:00:00,18.76,3.8789998999999997,0.0,1390.281,-227.1169,-251.29723000007183,1381.9952500001043
2017-03-05 21:00:00,18.76,3.8970001000000005,0.0,1390.85,-210.18099999999998,-235.93723000007182,1389.3927500001041
2017-03-05 22:00:00,18.75,3.9059998999999994,0.0,1381.566,-193.40268999999998,-218.97507500007183,1389.328000000104
2017-03-05 23:00:00,18.75,3.9059998999999994,0.0,1378.092,-178.7831,-202.37092250007183,1385.1972500001043
2017-03-06 00:00:00,18.74,3.9010000000000002,0.0,1360.326,-166.8214,-187.29704750007184,1377.7085000001043
2017-03-06 01:00:00,18.74,3.8889998999999995,0.0,1361.094,-157.84171,-174.21222500007184,1370.2695000001045
2017-03-06 02:00:00,18.73,3.872,0.0,1344.1121,-150.0289,-163.36877750007184,1360.9060250001046
2017-03-06 03:00:00,18.73,3.8510001000000003,0.0,1339.885,-142.8768,-154.39220250007185,1351.3542750001047
2017-03-06 04:00:00,18.719998999999998,3.832,0.0,1337.3770000000002,-138.05721,-147.20115500007182,1345.6170250001048
2017-03-06 05:00:00,18.73,3.8099998999999998,0.0,1329.245,-134.07091,-141.25845500007182,1337.6547750001048
2017-03-06 06:00:00,18.73,3.79,0.0,1325.9399,-129.0885,-136.02335500007183,1333.1117250001048
2017-03-06 07:00:00,18.73,3.7679998999999995,0.0,1314.776,-124.2674,-131.37100500007182,1326.8344750001047
2017-03-06 08:00:00,18.73,3.7479998999999995,0.0,1317.5539999999999,-120.4421,-126.96722750007181,1321.8787250001046
2017-03-06 09:00:00,18.73,3.727,0.0,1327.705,-115.4454,-122.31085000007181,1321.4937250001046
2017-03-06 10:00:00,18.73,3.71,0.0,1346.6660000000002,-110.4232,-117.6445250000718,1326.6752500001046
2017-03-06 11:00:00,18.719998999999998,3.6949998999999996,0.0,1373.588,-85.4655,-107.94405000007178,1341.3782500001046
2017-03-06 12:00:00,18.709999,3.6910000000000003,12.07,1383.775,8.626822500000001,-75.67681937507179,1357.9335000001047
2017-03-06 13:00:00,18.67,3.7119998999999995,12.07,1444.6660000000002,59.406231000000005,-31.963911625071788,1387.1737500001047
2017-03-06 14:00:00,18.639999,3.7520001000000005,12.07,1460.957,86.29003900000001,17.214398124928213,1415.7465000001048
2017-03-06 15:00:00,18.639999,3.8,12.07,1474.744,101.5577,63.97019812492822,1441.0355000001048
2017-03-06 16:00:00,18.66,3.8540001000000004,12.07,1498.4301,106.8766,88.53264249992822,1469.699275000105
2017-03-06 17:00:00,18.66,3.9059998999999994,12.07,1536.4389999999999,106.0586,100.19573474992822,1492.642525000105
2017-03-06 18:00:00,18.65,3.9539999999999997,12.07,1540.1889999999999,103.0776,104.39262499992822,1512.4505250001048
2017-03-06 19:00:00,18.65,3.9979998999999995,12.07,1531.351,99.60006,103.90321499992821,1526.602275000105
2017-03-06 20:00:00,18.65,4.0349998,12.07,1517.46,101.2636,102.4999649999282,1531.3597500001051
2017-03-06 21:00:00,18.639999,4.065000100000001,12.07,1494.8229999999999,148.08771000000002,113.00724249992818,1520.9557500001051
2017-03-06 22:00:00,18.639999,4.0879997999999995,12.07,1500.3521,83.675697,108.15676674992817,1510.996525000105
2017-03-06 23:00:00,18.629998999999998,4.1079998,12.07,1485.0179,-91.817413,60.302398499928174,1499.413250000105
2017-03-07 00:00:00,18.620001000000002,4.1230001000000005,12.07,1479.4129999999998,-255.2029,-28.814226500071825,1489.901500000105
2017-03-07 01:00:00,18.620001000000002,4.1339998,12.07,1473.4279999999999,-377.7381,-160.27067900007182,1484.5527500001049
2017-03-07 02:00:00,18.610001,4.1389999,12.07,1462.057,-474.01471,-299.6932807500718,1474.9789750001048
2017-03-07 03:00:00,18.6,4.1300001,12.07,1453.0720000000001,-547.06018,-413.50397250007177,1466.9925000001049
2017-03-07 04:00:00,18.58,4.1220002000000004,12.07,1461.6879999999999,-599.5181299999999,-499.58278000007175,1462.561250000105
2017-03-07 05:00:00,18.58,4.110000100000001,12.07,1481.2820000000002,-636.04498,-564.1595000000717,1464.524750000105
2017-03-07 06:00:00,18.58,4.0830002,12.07,1485.5909,-662.27362,-611.2242275000717,1470.4082250001052
2017-03-07 07:00:00,18.57,4.0939999,12.07,1481.121,-682.3681,-645.0512075000718,1477.4204750001052
2017-03-07 08:00:00,18.57,4.1059999,12.07,1501.03,-694.14972,-668.7091050000718,1487.255975000105
2017-03-07 09:00:00,18.57,4.097000100000001,12.07,1500.8329999999999,-703.4323099999999,-685.5559375000718,1492.143725000105
2017-03-07 10:00:00,18.559998999999998,4.1069999,12.07,1506.067,-714.51862,-698.6171875000719,1497.262750000105
2017-03-07 11:00:00,18.549999,4.1149998,12.07,1505.155,-726.7641,-709.7161875000718,1503.2712500001048
2017-03-07 12:00:00,18.549999,4.125,4.26,1505.009,-738.31268,-720.7569275000718,1504.266000000105
2017-03-07 13:00:00,18.530001000000002,4.139999899999999,4.26,1505.12,-746.4184,-731.5034500000718,1505.337750000105
2017-03-07 14:00:00,18.51,4.1560001,4.26,1523.241,-752.3266,-740.9554450000717,1509.631250000105
2017-03-07 15:00:00,18.5,4.178,4.26,1518.12,-757.7326,-748.6975700000718,1512.872500000105
2017-03-07 16:00:00,18.49,4.2010002,4.26,1510.2720000000002,-762.18872,-754.6665800000718,1514.188250000105
2017-03-07 17:00:00,18.48,4.2319999,4.26,1522.344,-765.15472,-759.3506600000718,1518.494250000105
2017-03-07 18:00:00,18.48,4.2680001,4.26,1514.494,-765.461,-762.6342600000718,1516.307500000105
2017-03-07 19:00:00,18.469998999999998,4.3010000999999995,4.26,1509.455,-765.42969,-764.5585325000718,1514.141250000105
2017-03-07 20:00:00,18.459999,4.342,4.26,1503.5729999999999,-767.05103,-765.7741100000718,1512.4665000001048
2017-03-07 21:00:00,18.440001000000002,4.3839998,4.26,1515.8199,-767.6991,-766.4102050000719,1510.8354750001047
2017-03-07 22:00:00,18.42,4.4250002,4.26,1509.296,-766.0131200000001,-766.5482350000718,1509.5359750001048
2017-03-07 23:00:00,18.389999,4.4689999,4.26,1482.2079999999999,-763.99878,-766.1905075000718,1502.7242250001048
2017-03-08 00:00:00,18.370001000000002,4.5139999,4.26,1494.7979999999998,-763.65747,-765.3421175000718,1500.5304750001046
2017-03-08 01:00:00,18.41,4.5599999,4.26,1468.703,-761.5620700000001,-763.8078600000717,1488.7512500001044
2017-03-08 02:00:00,18.42,4.6079998,4.26,1566.275,-759.48651,-762.1762075000717,1502.9960000001042
2017-03-08 03:00:00,18.41,4.6529999,4.26,1699.2520000000002,-757.32593,-760.5079950000717,1557.2570000001044
2017-03-08 04:00:00,18.389999,4.6880002,4.26,1804.86,-757.40723,-758.9454350000717,1634.7725000001044
2017-03-08 05:00:00,18.4,4.7140002,4.26,1890.146,-758.44922,-758.1672225000717,1740.1332500001045
2017-03-08 06:00:00,18.4,4.7309999000000005,4.26,1941.3870000000002,-758.98761,-758.0424975000717,1833.9112500001047
2017-03-08 07:00:00,18.4,4.742000099999999,4.26,2015.146,-758.39893,-758.3107475000717,1912.8847500001048
2017-03-08 08:00:00,18.4,4.744999900000001,4.26,2050.1699,-761.32098,-759.2891850000717,1974.212225000105
2017-03-08 09:00:00,18.43,4.7399998,4.26,1999.524,-768.70312,-761.8526600000718,2001.5567250001052
2017-03-08 10:00:00,18.450001,4.7360001,4.26,1768.0529999999999,-772.76617,-765.2973000000717,1958.2232250001048
2017-03-08 11:00:00,18.440001000000002,4.7389998,4.26,1705.7791,-743.67657,-761.6167100000717,1880.8815000001048
2017-03-08 12:00:00,18.43,4.7600002,0.0,1613.7820000000002,-648.7959,-733.4854400000718,1771.7845250001048
2017-03-08 13:00:00,18.42,4.8150001,0.0,1506.035,-585.4314,-687.6675100000717,1648.4122750001052
2017-03-08 14:00:00,18.4,4.8899999,0.0,1497.7379999999998,261.7019,-429.05049250007175,1580.833525000105
2017-03-08 15:00:00,18.389999,4.9710002,0.0,1483.76,762.4370700000001,-52.52208250007175,1525.3287500001052
2017-03-08 16:00:00,18.389999,5.0630002,0.0,1442.9129999999998,491.47269000000006,232.54506499992826,1482.611500000105
2017-03-08 17:00:00,18.370001000000002,5.164,0.0,1461.751,269.02979,446.1603624999283,1471.540500000105
2017-03-08 18:00:00,18.35,5.2600002,0.0,1525.285,103.5216,406.6152874999283,1478.4272500001052
2017-03-08 19:00:00,18.389999,5.3449998,0.0,1505.774,-17.090329999999998,211.73343749992827,1483.930750000105
2017-03-08 20:00:00,18.389999,5.4099998,0.0,1461.5770000000002,-105.3703,62.52268999992825,1488.5967500001052
2017-03-08 21:00:00,18.389999,5.4580002,0.0,1494.016,-169.4313,-47.09258250007175,1496.663000000105
2017-03-08 22:00:00,18.41,5.492000099999999,0.0,1533.41,-214.7438,-126.65893250007176,1498.694250000105
2017-03-08 23:00:00,18.41,5.5120001,0.0,1603.223,-245.7943,-183.83492500007176,1523.0565000001052
2017-03-09 00:00:00,18.41,5.52,0.0,1614.715,-268.04041,-224.50245250007174,1561.3410000001052
2017-03-09 01:00:00,18.41,5.5219998,0.0,1633.046,-284.98208999999997,-253.39015000007174,1596.098500000105
2017-03-09 02:00:00,18.41,5.5159998,0.0,1657.009,-297.6077,-274.10612500007176,1626.9982500001051
2017-03-09 03:00:00,18.4,5.5029997999999996,0.0,1709.379,-306.08801,-289.17955250007174,1653.5372500001054
2017-03-09 04:00:00,18.389999,5.4850001,0.0,1791.1029999999998,-310.74561,-299.8558525000717,1697.634250000105
2017-03-09 05:00:00,18.389999,5.4650002,0.0,1880.8781,-312.2623,-306.6759050000717,1759.592275000105
2017-03-09 06:00:00,18.389999,5.4439998,0.0,2008.6639,-312.44781,-310.3859325000717,1847.506000000105
2017-03-09 07:00:00,18.379998999999998,5.4159999,0.0,2092.094,-310.80081,-311.5641325000717,1943.1847500001052
2017-03-09 08:00:00,18.389999,5.388,0.0,2120.989,-308.595,-311.02648000007173,2025.6562500001053
2017-03-09 09:00:00,18.379998999999998,5.3590002,0.0,2045.3529999999998,-325.9024,-314.43650500007175,2066.7749750001053
2017-03-09 10:00:00,18.4,5.3330002,0.0,1825.8970000000002,-351.5105,-324.2021775000717,2021.0832500001056
2017-03-09 11:00:00,18.43,5.316,0.0,1777.3329999999999,-351.1886,-334.2991250000717,1942.3930000001058
2017-03-09 12:00:00,18.440001000000002,5.3189998,7.27,1731.183,-340.9982,-342.3999250000717,1844.9415000001059
2017-03-09 13:00:00,18.43,5.3530002,7.27,1673.5479999999998,-338.8877,-345.6462500000717,1751.990250000106
2017-03-09 14:00:00,18.41,5.4130001,7.27,1625.2910000000002,-269.52811,-325.1506525000717,1701.838750000106
2017-03-09 15:00:00,18.35,5.4879999,7.27,1652.265,-65.79229699999999,-253.80157675007172,1670.5717500001062
2017-03-09 16:00:00,18.389999,5.5819998,7.27,1669.549,111.7232,-140.6212267500717,1655.1632500001062
2017-03-09 17:00:00,18.4,5.6880002,7.27,1664.866,193.1841,-7.603276750071714,1652.9927500001065
2017-03-09 18:00:00,18.389999,5.795000099999999,7.27,1711.0529999999999,223.6064,115.6803507499283,1674.4332500001067
2017-03-09 19:00:00,18.389999,5.8899999,7.27,1790.3220000000001,222.0271,187.6351999999283,1708.9475000001064
2017-03-09 20:00:00,18.360001,5.9640002,7.27,1935.14,209.9624,212.19499999992829,1775.3452500001065
2017-03-09 21:00:00,18.33,6.0180001,7.27,2116.491,198.3692,213.4912749999283,1888.2515000001063
2017-03-09 22:00:00,18.299999,6.053,7.27,2291.4099,192.0853,205.61099999992828,2033.3407250001064
2017-03-09 23:00:00,18.26,6.072,7.27,2403.1919,182.8047,195.80539999992828,2186.5582000001064
2017-03-10 00:00:00,18.24,6.0749998,7.27,2437.915,103.4478,169.1767499999283,2312.2519500001063
2017-03-10 01:00:00,18.24,6.0729999999999995,7.27,2403.502,-27.069090000000003,112.8171774999283,2384.0047000001064
2017-03-10 02:00:00,18.23,6.0539999,7.27,2348.3979,-129.37781,32.451399999928306,2398.251700000106
2017-03-10 03:00:00,18.209999,6.0289998,7.27,2299.6909,-208.1116,-65.2776750000717,2372.376450000106
2017-03-10 04:00:00,18.209999,5.9970002000000004,7.27,2224.3821,-268.24799,-158.2016225000717,2318.9932250001057
2017-03-10 05:00:00,18.209999,5.96,7.27,2184.407,-314.09879,-229.9590475000717,2264.2194750001054
2017-03-10 06:00:00,18.23,5.9180002,7.27,2107.4619,-348.66891,-284.7818225000717,2203.9854750001055
2017-03-10 07:00:00,18.26,5.8720002000000004,7.27,2046.1370000000002,-372.44781,-325.86587500007175,2140.5970000001057
2017-03-10 08:00:00,18.280001000000002,5.8260002,7.27,2000.0620000000001,-390.24371,-356.3648050000717,2084.516975000106
2017-03-10 09:00:00,18.280001000000002,5.777,7.27,1952.5629999999999,-404.202,-378.8906075000717,2026.555975000106
2017-03-10 10:00:00,18.299999,5.73,7.27,1909.9620000000002,-411.8287,-394.68055500007176,1977.181000000106
2017-03-10 11:00:00,18.299999,5.6820002,7.27,1891.5220000000002,-371.72699,-394.50035000007176,1938.527250000106
2017-03-10 12:00:00,18.290001,5.632999900000001,1.87,1911.0970000000002,-266.96578999999997,-363.68087000007176,1916.286000000106
2017-03-10 13:00:00,18.290001,5.5890002,1.87,1906.469,-227.4745,-319.4989950000718,1904.7625000001058
2017-03-10 14:00:00,18.290001,5.546,1.87,1914.214,-167.8465,-258.5034450000718,1905.8255000001056
2017-03-10 15:00:00,18.309998999999998,5.5040002,1.87,1872.92,-87.99284399999999,-187.56990850007176,1901.175000000106
2017-03-10 16:00:00,18.33,5.4650002,1.87,1825.6281,-19.262581,-125.64410625007176,1879.8077750001062
2017-03-10 17:00:00,18.360001,5.4299998,1.87,1787.755,36.539021000000005,-59.64072600007176,1850.129275000106
2017-03-10 18:00:00,18.389999,5.3959999000000005,1.87,1732.0649,82.566307,2.962475749928238,1804.592000000106
2017-03-10 19:00:00,18.41,5.3600001,1.87,1642.1629999999998,51.84729,37.92250924992824,1746.9027500001062
2017-03-10 20:00:00,18.43,5.3239999000000005,1.87,1595.1129999999998,-5.8173342,41.28382094992824,1689.273975000106
2017-03-10 21:00:00,18.450001,5.2859998,1.87,1548.787,-18.78425,27.453003199928244,1629.531975000106
2017-03-10 22:00:00,18.459999,5.244999900000001,1.87,1527.493,-7.148695,5.024252699928244,1578.3890000001059
2017-03-10 23:00:00,18.48,5.204,1.87,1477.1870000000001,17.957701,-3.4481445500717562,1537.145000000106
2017-03-11 00:00:00,18.48,5.1599998,1.87,1456.703,41.738861,8.440904249928243,1502.542500000106
2017-03-11 01:00:00,18.49,5.112,1.87,1427.24,46.56575,24.778404249928244,1472.1557500001059
2017-03-11 02:00:00,18.5,5.066999900000001,1.87,1417.694,64.531349,42.698415249928246,1444.7060000001056
2017-03-11 03:00:00,18.469998999999998,5.0170002,1.87,1393.21,90.98449699999999,60.95511424992824,1423.7117500001057
2017-03-11 04:00:00,18.360001,4.9650002,1.87,1384.809,115.775,79.46414899992824,1405.7382500001058
2017-03-11 05:00:00,18.4,4.9109998,1.87,1386.969,135.23689,101.63193399992824,1395.670500000106
2017-03-11 06:00:00,18.530001000000002,4.8590002,1.87,1369.8429999999998,148.7115,122.67697174992824,1383.707750000106
2017-03-11 07:00:00,18.549999,4.8039999,1.87,1386.415,164.3405,141.01597249992824,1382.009000000106
2017-03-11 08:00:00,18.57,4.75,1.87,1388.729,194.92101,160.80247499992825,1382.989000000106
2017-03-11 09:00:00,18.57,4.698,1.87,1384.9489999999998,223.7596,182.93315249992824,1382.4840000001059
2017-03-11 10:00:00,18.58,4.6469998,1.87,1384.842,229.3389,203.09000249992823,1386.233750000106
2017-03-11 11:00:00,18.57,4.6009998,1.87,1382.0229,214.1396,215.53977749992822,1385.135725000106
2017-03-11 12:00:00,18.58,4.559,0.0,1370.124,195.6609,215.72474999992824,1380.484475000106
2017-03-11 13:00:00,18.58,4.5250001,0.0,1382.744,178.55251,204.42297749992824,1379.933225000106
2017-03-11 14:00:00,18.57,4.4990001,0.0,1397.9969,164.4312,188.19605249992824,1383.221950000106
2017-03-11 15:00:00,18.57,4.4790000999999995,0.0,1389.8149,152.4859,172.78262749992825,1385.1699500001062
2017-03-11 16:00:00,18.58,4.467,0.0,1401.793,142.20598999999999,159.41889999992824,1393.0872000001061
2017-03-11 17:00:00,18.58,4.4580002,0.0,1385.5839999999998,133.9227,148.26144749992824,1393.7972000001062
2017-03-11 18:00:00,18.59,4.4489999000000005,0.0,1361.912,126.4692,138.77094749992824,1384.7759750001062
2017-03-11 19:00:00,18.610001,4.4400001,0.0,1350.174,121.1716,130.94237249992824,1374.8657500001061
2017-03-11 20:00:00,18.620001000000002,4.4310002,0.0,1335.88,119.1919,125.18884999992825,1358.3875000001062
2017-03-11 21:00:00,18.620001000000002,4.415,0.0,1336.509,121.0323,121.96624999992827,1346.1187500001063
2017-03-11 22:00:00,18.629998999999998,4.3969998,0.0,1332.7419,127.189,122.14619999992826,1338.8262250001062
2017-03-11 23:00:00,18.629998999999998,4.3740001,0.0,1335.8020000000001,136.3403,125.93837499992824,1335.2332250001061
2017-03-12 00:00:00,18.620001000000002,4.3499999,0.0,1305.114,147.3221,132.97092499992823,1327.5417250001062
2017-03-12 01:00:00,18.629998999999998,4.322,0.0,1325.2879999999998,158.4693,142.33017499992823,1324.736475000106
2017-03-12 02:00:00,18.629998999999998,4.29,0.0,1327.7159,169.62309,152.93869749992822,1323.4799750001062
2017-03-12 03:00:00,18.610001,4.257999900000001,0.0,1318.6270000000002,182.9348,164.58732249992823,1319.1862250001063
2017-03-12 04:00:00,18.620001000000002,4.2270002,0.0,1328.4611,197.4066,177.10844749992825,1325.0230000001065
2017-03-12 05:00:00,18.530001000000002,4.191,0.0,1326.392,210.06059,190.00626999992824,1325.2990000001066
2017-03-12 06:00:00,18.620001000000002,4.1570001,0.0,1328.092,220.71111000000002,202.77827499992821,1325.3930250001065
2017-03-12 07:00:00,18.620001000000002,4.1220002000000004,0.0,1320.713,233.5072,215.42137499992822,1325.9145250001063
2017-03-12 08:00:00,18.59,4.0869998999999995,0.0,1349.131,251.4343,228.92829999992824,1331.0820000001063
2017-03-12 09:00:00,18.65,4.052,0.0,1351.162,277.94571,245.89957999992822,1337.2745000001064
2017-03-12 10:00:00,18.65,4.0170002,0.0,1356.8311,291.3074,263.5486524999282,1344.4592750001066
2017-03-12 11:00:00,18.65,3.987,0.0,1366.884,287.93121,277.1546549999282,1356.0020250001066
2017-03-12 12:00:00,18.66,3.9590001000000004,0.0,1370.9779999999998,274.95981,283.0360324999282,1361.4637750001066
2017-03-12 13:00:00,18.65,3.938,0.0,1377.588,260.66519,278.7159024999282,1368.0702750001064
2017-03-12 14:00:00,18.65,3.918,0.0,1374.671,248.1884,267.9361524999282,1372.5302500001064
2017-03-12 15:00:00,18.65,3.9000001,0.0,1380.525,236.8987,255.1780249999282,1375.9405000001066
2017-03-12 16:00:00,18.65,3.8870001000000003,0.0,1371.425,227.2695,243.25544749992815,1376.0522500001066
2017-03-12 17:00:00,18.65,3.8740001000000004,0.0,1383.34,218.8157,232.79307499992814,1377.4902500001067
2017-03-12 18:00:00,18.67,3.8629998999999997,0.0,1368.54,211.1964,223.54507499992815,1375.9575000001066
2017-03-12 19:00:00,18.68,3.852,0.0,1361.7279999999998,206.0706,215.83804999992816,1371.2582500001067
2017-03-12 20:00:00,18.690001000000002,3.8399998999999996,0.0,1347.989,203.9436,210.00657499992818,1365.3992500001066
2017-03-12 21:00:00,18.690001000000002,3.8280001000000006,0.0,1346.8929,207.63631,207.21172749992817,1356.2874750001065
2017-03-12 22:00:00,18.700001,3.8110001000000002,0.0,1351.547,215.30969,208.24004999992815,1352.0392250001066
2017-03-12 23:00:00,18.700001,3.793,0.0,1356.0291,224.4805,212.84252499992817,1350.6145000001065
2017-03-13 00:00:00,18.690001000000002,3.7739998999999997,0.0,1341.204,233.9832,220.3524249999282,1348.9182500001066
2017-03-13 01:00:00,18.709999,3.75,0.0,1342.963,243.97861,229.43799999992822,1347.9357750001066
2017-03-13 02:00:00,18.709999,3.7260001000000003,0.0,1349.2889,254.291,239.18332749992823,1347.3712500001066
2017-03-13 03:00:00,18.690001000000002,3.7,0.0,1363.4449,263.94088999999997,249.04842499992824,1349.2252000001067
2017-03-13 04:00:00,18.690001000000002,3.6719998999999994,0.0,1362.4520000000002,272.59021,258.70017749992826,1354.5372000001068
2017-03-13 05:00:00,18.690001000000002,3.645,0.0,1363.631,278.41431,267.30910249992826,1359.704200000107
2017-03-13 06:00:00,18.719998999999998,3.6180000000000003,0.0,1340.1229999999998,282.22751,274.29322999992826,1357.412725000107
2017-03-13 07:00:00,18.73,3.5880001000000004,0.0,1320.619,285.3775,279.6523824999283,1346.706250000107
2017-03-13 08:00:00,18.74,3.5610001000000002,0.0,1310.598,296.80499,285.7060774999283,1333.742750000107
2017-03-13 09:00:00,18.73,3.5320001000000003,0.0,1301.2111,305.02328,292.3583199999283,1318.1377750001068
2017-03-13 10:00:00,18.709999,3.5050001,0.0,1308.9360000000001,302.59891,297.4511699999283,1310.341025000107
2017-03-13 11:00:00,18.709999,3.4779998999999995,0.0,1293.54,290.07448999999997,298.6254174999283,1303.571275000107
2017-03-13 12:00:00,18.690001000000002,3.4549999,13.62,1293.9969,272.2193,292.4789949999283,1299.4210000001071
2017-03-13 13:00:00,18.66,3.4360001000000002,13.62,1294.608,253.2747,279.54184999992833,1297.770225000107
2017-03-13 14:00:00,18.639999,3.424,13.62,1270.517,239.457,263.7563724999283,1288.165475000107
2017-03-13 15:00:00,18.620001000000002,3.4159998999999996,13.62,1288.443,232.4511,249.35052499992833,1286.8912250001072
2017-03-13 16:00:00,18.610001,3.4139999999999997,13.62,1281.0909,227.3251,238.12697499992834,1283.6647250001072
2017-03-13 17:00:00,18.6,3.4170001000000005,13.62,1312.145,221.5417,230.19372499992835,1288.048975000107
2017-03-13 18:00:00,18.58,3.424,13.62,1303.052,214.4348,223.93817499992835,1296.182725000107
2017-03-13 19:00:00,18.57,3.431,13.62,1305.876,208.31551000000002,217.90427749992836,1300.540975000107
2017-03-13 20:00:00,18.549999,3.438,13.62,1315.3029999999999,206.00929,212.57532499992834,1309.094000000107
2017-03-13 21:00:00,18.559998999999998,3.4389998999999998,13.62,1291.0819999999999,208.1748,209.23359999992834,1303.828250000107
2017-03-13 22:00:00,18.540001,3.4360001000000002,13.62,1286.92,211.9946,208.62354999992834,1299.795250000107
2017-03-13 23:00:00,18.51,3.431,13.62,1289.26,219.8055,211.49604749992832,1295.641250000107
2017-03-14 00:00:00,18.49,3.425,13.62,1281.98,159.1675,199.78559999992834,1287.310500000107
2017-03-14 01:00:00,18.469998999999998,3.415,13.62,1257.626,17.944719,152.22807974992833,1278.9465000001069
2017-03-14 02:00:00,18.450001,3.4070001000000003,13.62,1246.736,-93.052406,75.96632824992832,1268.9005000001068
2017-03-14 03:00:00,18.42,3.398,13.62,1238.486,-176.97400000000002,-23.22854675007168,1256.2070000001067
2017-03-14 04:00:00,18.370001000000002,3.388,13.62,1242.505,-238.2977,-122.59484675007167,1246.3382500001067
2017-03-14 05:00:00,18.34,3.378,13.62,1284.235,-280.67731000000003,-197.25035400007167,1252.9905000001065
2017-03-14 06:00:00,18.33,3.3740001000000004,13.62,1270.975,-311.26251,-251.80288000007164,1259.0502500001064
2017-03-14 07:00:00,18.309998999999998,3.3680000000000003,13.62,1263.402,-336.043,-291.57013000007163,1265.2792500001065
2017-03-14 08:00:00,18.290001,3.3640001000000006,13.62,1231.527,-354.16791,-320.5376825000716,1262.5347500001064
2017-03-14 09:00:00,18.280001000000002,3.3599998999999996,13.62,1221.348,-366.45432,-341.9819350000716,1246.8130000001065
2017-03-14 10:00:00,18.190001000000002,3.3570001000000005,13.62,1234.441,-376.41489,-358.2700300000716,1237.6795000001066
2017-03-14 11:00:00,18.24,3.355,13.62,1237.4659,-383.6861,-370.1808050000716,1231.1954750001066
2017-03-14 12:00:00,18.23,3.3529998999999995,5.4,1249.8039999999999,-383.5968,-377.5380275000716,1235.7647250001066
2017-03-14 13:00:00,18.209999,3.3489999999999998,5.4,1261.5179,-377.0434,-380.1852975000716,1245.8072000001066
2017-03-14 14:00:00,18.209999,3.3480000000000003,5.4,1261.624,-389.20139,-383.3819225000716,1252.6029500001066
