TIMESTAMP,TempSO1(10cm),TempSO2(30cm),TempSO3(60cm),TempSO4(100cm),O2soil1(10cm),O2soil2(30cm),O2soil3(60cm),O2soil4(100cm),CO2soil1(10cm),CO2soil2(30cm),CO2soil3(60cm),CO2soil4(100cm)
MST,degC,degC,degC,degC,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2017 0:00,2.341,4.101,4.736,5.456,17.092,18.392,14.045,11.592,2574.963,4103.325,2193.621,2949.585
1/1/2017 0:15,2.33,4.079,4.736,5.455,17.093,18.393,14.039,11.591,2569.969,4112.041,2208.512,2950.856
1/1/2017 0:30,2.321,4.065,4.736,5.456,17.094,18.394,14.039,11.57,2591.125,4127.931,2197.616,2943.411
1/1/2017 0:45,2.32,4.056,4.736,5.456,17.094,18.388,14.039,11.553,2593.394,4127.931,2173.465,2945.409
1/1/2017 1:00,2.32,4.041,4.733,5.456,17.094,18.356,14.012,11.552,2595.392,4132.924,2185.086,2941.051
1/1/2017 1:15,2.32,4.033,4.729,5.458,17.094,18.357,14,11.552,2593.848,4130.836,2161.298,2919.623
1/1/2017 1:30,2.319,4.024,4.726,5.456,17.093,18.356,13.999,11.55,2588.31,4127.477,2163.114,2938.327
1/1/2017 1:45,2.314,4.013,4.725,5.457,17.093,18.357,13.999,11.524,2596.572,4140.006,2135.512,2923.618
1/1/2017 2:00,2.311,4.001,4.725,5.458,17.093,18.357,13.988,11.512,2588.219,4142.549,2142.231,2917.444
1/1/2017 2:15,2.309,3.992,4.725,5.459,17.094,18.358,13.968,11.513,2589.944,4149.268,2145.318,2905.095
1/1/2017 2:30,2.302,3.983,4.723,5.458,17.095,18.359,13.96,11.513,2588.764,4153.354,2127.522,2892.929
1/1/2017 2:45,2.299,3.973,4.718,5.457,17.095,18.36,13.961,11.513,2588.037,4148.541,2115.537,2897.469
1/1/2017 3:00,2.299,3.96,4.714,5.457,17.095,18.36,13.961,11.496,2588.128,4145.999,2130.972,2896.198
1/1/2017 3:15,2.299,3.95,4.714,5.457,17.095,18.361,13.949,11.474,2575.054,4151.9,2118.987,2876.222
1/1/2017 3:30,2.298,3.944,4.71,5.458,17.095,18.362,13.923,11.474,2574.509,4152.536,2095.38,2874.225
1/1/2017 3:45,2.295,3.938,4.704,5.456,17.096,18.362,13.922,11.474,2566.246,4148.269,2123.709,2882.76
1/1/2017 4:00,2.29,3.93,4.703,5.456,17.096,18.363,13.923,11.474,2558.71,4142.186,2101.736,2866.235
1/1/2017 4:15,2.286,3.919,4.703,5.455,17.095,18.364,13.915,11.454,2562.251,4151.991,2097.56,2851.526
1/1/2017 4:30,2.278,3.908,4.696,5.455,17.082,18.363,13.886,11.435,2552.99,4139.643,2089.933,2836.091
