TIMESTAMP,TempSO1(10cm),TempSO2(30cm),TempSO3(60cm),TempSO4(100cm),O2soil1(10cm),O2soil2(30cm),O2soil3(60cm),O2soil4(100cm),CO2soil1(10cm),CO2soil2(30cm),CO2soil3(60cm),CO2soil4(100cm)
MST,degC,degC,degC,degC,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2016 0:00,0.093,1.325,2.788,4.097,18.182,18.9,18.03,17.433,2046.623,3072.886,838.951,677.88
1/1/2016 0:15,0.085,1.324,2.78,4.091,18.182,18.9,18.031,17.434,2055.249,3059.448,814.618,656.089
1/1/2016 0:30,0.081,1.319,2.776,4.083,18.165,18.9,18.031,17.434,2044.898,3083.146,821.337,656.997
1/1/2016 0:45,0.071,1.313,2.776,4.081,18.162,18.901,18.024,17.434,2043.9,3080.331,819.158,661.355
1/1/2016 1:00,0.07,1.306,2.773,4.076,18.15,18.901,18.018,17.416,2036.454,3071.433,784.111,655.907
1/1/2016 1:15,0.069,1.303,2.765,4.072,18.145,18.893,18.013,17.415,2045.261,3065.985,531.699,642.47
1/1/2016 1:30,0.056,1.297,2.764,4.064,18.148,18.879,18.013,17.41,2036.182,3048.189,65.373,638.293
1/1/2016 1:45,0.048,1.286,2.754,4.059,18.146,18.873,18.013,17.397,2044.376,3059.811,34.729,607.876
1/1/2016 2:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 2:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 2:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 2:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 3:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 3:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 3:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 3:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 4:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 4:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 4:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 4:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 5:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 5:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 5:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 5:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 6:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 6:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 6:30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 6:45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 7:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1/1/2016 7:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
