DateTime,VWC12cm,Temp12cm,EC12cm,VWC37cm,Temp37cm,EC37cm,VWC57cm,Temp57cm,EC57cm,Voltage12cm,Voltage23cm
[MST],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[mV],[mV]
9/29/2010 11:10,0.112,-3.8,0.01,0.036,-1.5,0,0.102,-1.5,0.01,537.6,512.7
9/29/2010 11:20,0.166,9.9,0.02,0.096,11.8,0,0.156,12.5,0.03,730.2,695.1
9/29/2010 11:30,0.166,10.1,0.02,0.096,10.8,0.01,0.156,12.2,0.03,722.2,684.8
9/29/2010 11:40,0.166,10.3,0.02,0.096,10.7,0.01,0.156,12.3,0.03,715.6,676.0
9/29/2010 11:50,0.166,10.5,0.02,0.096,10.8,0.01,0.156,12.5,0.03,709.7,668.7
9/29/2010 12:00,0.166,10.8,0.02,0.096,11,0,0.156,12.7,0.03,704.6,662.8
9/29/2010 12:10,0.166,10.9,0.02,0.096,11.1,0,0.156,12.8,0.03,698.7,657.7
9/29/2010 12:20,0.162,11.2,0.02,0.079,11.9,0,0.158,13.1,0.03,695.1,653.3
9/29/2010 12:30,0.136,11.6,0.02,0.071,11.8,0.01,0.157,13.5,0.03,691.4,648.2
9/29/2010 12:40,0.144,12,0.02,0.096,12,0.01,0.146,14.2,0.02,687.0,645.2
9/29/2010 12:50,0.149,12.3,0.02,0.125,12,0.01,0.145,13.3,0.01,683.3,643.1
9/29/2010 13:00,0.148,12.7,0.02,0.125,12.2,0.01,0.146,13.3,0.01,681.9,640.9
9/29/2010 13:10,0.145,13,0.02,0.126,12.5,0.01,0.149,13.6,0.01,678.9,638.7
9/29/2010 13:20,0.147,13.3,0.02,0.127,12.8,0.01,0.15,13.9,0.01,677.5,637.2
9/29/2010 13:30,0.147,13.5,0.02,0.127,13.5,0.01,0.15,14.2,0.01,675.3,635.7
9/29/2010 13:40,0.149,13.8,0.02,0.127,14.2,0.01,0.151,14.5,0.01,675.3,635.0
9/29/2010 13:50,0.152,14.3,0.02,0.127,14.6,0.01,0.151,14.6,0.01,675.3,632.8
9/29/2010 14:00,0.152,14.7,0.02,0.127,15.2,0.01,0.152,14.7,0.01,673.8,632.8
9/29/2010 14:10,0.153,14.9,0.02,0.128,16.1,0.01,0.152,14.8,0.01,673.8,632.1
9/29/2010 14:20,0.153,15.2,0.02,0.128,16.8,0,0.152,15.1,0.01,672.3,630.6
9/29/2010 14:30,0.153,15.1,0.02,0.128,16.9,0.01,0.152,14.9,0.01,672.3,629.1
9/29/2010 14:40,0.153,15.2,0.02,0.129,17.8,0,0.152,15,0.01,671.6,628.4
9/29/2010 14:50,0.153,15.4,0.02,0.129,18.7,0.01,0.152,15.1,0.01,670.2,627.7
9/29/2010 15:00,0.153,15.5,0.02,0.129,19.2,0,0.152,15,0.01,670.2,626.9
9/29/2010 15:10,0.153,15.7,0.02,0.129,19.3,0,0.152,15,0.01,669.4,626.2
9/29/2010 15:20,0.153,15.8,0.02,0.129,19,0,0.152,15,0.01,668.7,624.7
9/29/2010 15:30,0.153,15.9,0.02,0.129,18.2,0,0.152,14.9,0.01,668.0,624.0
9/29/2010 15:40,0.153,15.9,0.02,0.129,17.8,0.01,0.152,14.7,0.01,667.2,623.3
9/29/2010 15:50,0.153,15.7,0.02,0.129,17.4,0.01,0.151,14.5,0.01,665.8,621.8
9/29/2010 16:00,0.153,15.6,0.02,0.129,17.1,0.01,0.152,14.2,0.01,665.8,621.1
9/29/2010 16:10,0.152,15.4,0.02,0.129,16.8,0.01,0.155,14.1,0.01,665.8,620.3
9/29/2010 16:20,0.152,15.3,0.02,0.129,16.6,0.01,0.154,14.1,0,665.0,619.6
9/29/2010 16:30,0.153,15.2,0.02,0.128,16.4,0.01,0.154,14,0,663.6,618.9
9/29/2010 16:40,0.163,15.2,0.02,0.129,16.2,0.01,0.15,13.7,0,662.1,621.1
9/29/2010 16:50,0.164,15.1,0.02,0.13,15.9,0.01,0.152,13.3,0,661.4,619.6
9/29/2010 17:00,0.164,14.8,0.02,0.129,15.6,0.01,0.151,12.9,0,660.6,618.9
9/29/2010 17:10,0.163,14.6,0.02,0.129,15.3,0.01,0.151,12.6,0,660.6,618.9
9/29/2010 17:20,0.163,14.4,0.02,0.129,14.9,0.01,0.151,12.3,0,659.2,618.2
9/29/2010 17:30,0.163,14.1,0.02,0.129,14.6,0.01,0.151,12.1,0,659.2,617.4
9/29/2010 17:40,0.163,13.8,0.02,0.129,14.3,0.01,0.151,11.8,0,658.4,616.7
9/29/2010 17:50,0.163,13.5,0.02,0.129,14,0.01,0.151,11.5,0,657.7,616.0
9/29/2010 18:00,0.162,13.2,0.02,0.128,13.6,0.01,0.15,11.3,0,657.7,615.2
9/29/2010 18:10,0.162,12.9,0.02,0.128,13.3,0.01,0.15,11.1,0,657.0,615.2
9/29/2010 18:20,0.162,12.7,0.02,0.128,13,0.01,0.15,10.9,0,656.2,614.5
9/29/2010 18:30,0.161,12.4,0.02,0.127,12.8,0.01,0.15,10.8,0,656.2,613.8
9/29/2010 18:40,0.161,12.2,0.02,0.127,12.6,0.01,0.15,10.6,0,655.5,613.8
9/29/2010 18:50,0.161,12,0.02,0.127,12.4,0.01,0.15,10.5,0,654.8,613.0
9/29/2010 19:00,0.161,11.8,0.02,0.127,12.2,0.01,0.15,10.4,0,654.8,613.0
9/29/2010 19:10,0.161,11.6,0.02,0.126,12.1,0.01,0.149,10.3,0,654.8,612.3
9/29/2010 19:20,0.161,11.4,0.02,0.126,11.9,0.01,0.149,10.2,0,654.0,612.3
9/29/2010 19:30,0.161,11.2,0.02,0.126,11.7,0.01,0.149,10,0,654.0,611.6
9/29/2010 19:40,0.161,11.1,0.02,0.126,11.6,0.01,0.149,9.9,0,653.3,610.8
9/29/2010 19:50,0.161,10.9,0.02,0.126,11.4,0.01,0.149,9.7,0,652.6,610.8
9/29/2010 20:00,0.161,10.7,0.02,0.126,11.2,0.01,0.148,9.6,0,651.8,610.8
9/29/2010 20:10,0.16,10.6,0.02,0.126,11.1,0.01,0.148,9.5,0,651.8,610.1
9/29/2010 20:20,0.16,10.4,0.02,0.125,10.9,0.01,0.148,9.4,0,651.8,610.1
9/29/2010 20:30,0.16,10.3,0.02,0.125,10.9,0.01,0.148,9.3,0,651.8,609.4
9/29/2010 20:40,0.16,10.1,0.02,0.125,10.7,0.01,0.148,9.2,0.01,651.8,609.4
9/29/2010 20:50,0.16,9.9,0.02,0.125,10.6,0.01,0.148,9.2,0,651.1,609.4
9/29/2010 21:00,0.16,9.9,0.02,0.125,10.6,0.01,0.148,9.3,0,651.1,609.4
9/29/2010 21:10,0.16,9.8,0.02,0.125,10.5,0.01,0.148,9.3,0,650.4,608.6
9/29/2010 21:20,0.16,9.7,0.02,0.125,10.5,0.01,0.148,9.1,0,650.4,608.6
9/29/2010 21:30,0.159,9.6,0.02,0.125,10.4,0.01,0.148,9.1,0,650.4,608.6
9/29/2010 21:40,0.159,9.5,0.02,0.125,10.4,0.01,0.148,9.1,0,650.4,608.6
9/29/2010 21:50,0.159,9.5,0.02,0.125,10.3,0.01,0.148,9.2,0,649.6,607.9
9/29/2010 22:00,0.159,9.4,0.02,0.125,10.2,0.01,0.148,9.1,0,649.6,607.9
9/29/2010 22:10,0.159,9.3,0.02,0.125,10.2,0.01,0.148,9.1,0,649.6,607.9
9/29/2010 22:20,0.159,9.2,0.02,0.125,10,0.01,0.148,9.1,0,648.9,607.2
9/29/2010 22:30,0.159,9.2,0.02,0.125,10,0.01,0.148,9.1,0,649.6,607.2
9/29/2010 22:40,0.159,9.1,0.02,0.125,9.9,0.01,0.148,9.1,0,649.6,607.2
9/29/2010 22:50,0.159,9.1,0.02,0.125,9.9,0.01,0.148,9.1,0,648.9,606.4
9/29/2010 23:00,0.159,9,0.02,0.125,9.9,0.01,0.148,9.2,0,648.9,606.4
9/29/2010 23:10,0.159,9,0.02,0.125,9.8,0.01,0.148,9.1,0,648.9,606.4
9/29/2010 23:20,0.159,8.9,0.02,0.125,9.7,0.01,0.147,9,0,648.2,606.4
9/29/2010 23:30,0.159,8.8,0.02,0.125,9.7,0.01,0.147,8.9,0,648.2,605.7
9/29/2010 23:40,0.159,8.7,0.02,0.125,9.6,0.01,0.147,8.8,0,648.2,605.7
9/29/2010 23:50,0.159,8.6,0.02,0.124,9.5,0.01,0.147,8.7,0,647.4,605.7
9/30/2010 0:00,0.158,8.5,0.02,0.124,9.5,0.01,0.147,8.5,0,647.4,605.0
9/30/2010 0:10,0.158,8.4,0.02,0.124,9.4,0.01,0.147,8.4,0,646.7,605.7
9/30/2010 0:20,0.158,8.4,0.02,0.124,9.3,0.01,0.147,8.4,0,647.4,605.0
9/30/2010 0:30,0.158,8.3,0.02,0.124,9.2,0.01,0.147,8.4,0,647.4,604.2
9/30/2010 0:40,0.158,8.2,0.02,0.124,9.2,0.01,0.147,8.3,0.01,646.7,605.0
9/30/2010 0:50,0.158,8.2,0.02,0.124,9.2,0.01,0.146,8.3,0,646.7,605.0
9/30/2010 1:00,0.158,8.1,0.02,0.124,9.1,0.01,0.146,8.2,0,646.7,604.2
9/30/2010 1:10,0.158,8,0.02,0.124,9.1,0.01,0.146,8.2,0,646.7,605.0
9/30/2010 1:20,0.158,7.9,0.02,0.124,9,0.01,0.146,8.2,0,646.7,604.2
9/30/2010 1:30,0.158,7.9,0.02,0.123,8.9,0.01,0.146,8.1,0.01,646.0,603.5
9/30/2010 1:40,0.158,7.8,0.02,0.124,8.8,0.01,0.146,8,0,646.0,604.2
9/30/2010 1:50,0.158,7.6,0.02,0.124,8.8,0.01,0.146,7.9,0,646.0,603.5
9/30/2010 2:00,0.157,7.5,0.02,0.123,8.7,0.01,0.146,7.8,0,646.0,603.5
9/30/2010 2:10,0.157,7.4,0.02,0.123,8.6,0.01,0.146,7.8,0,646.0,603.5
9/30/2010 2:20,0.157,7.4,0.02,0.123,8.5,0.01,0.146,7.7,0.01,645.2,603.5
9/30/2010 2:30,0.157,7.3,0.02,0.123,8.4,0.01,0.145,7.6,0,645.2,603.5
9/30/2010 2:40,0.157,7.2,0.02,0.123,8.4,0.01,0.145,7.5,0,645.2,603.5
9/30/2010 2:50,0.157,7.1,0.02,0.123,8.4,0.01,0.145,7.5,0.01,645.2,603.5
9/30/2010 3:00,0.157,7.1,0.02,0.123,8.3,0.01,0.145,7.5,0,645.2,603.5
9/30/2010 3:10,0.157,7,0.02,0.123,8.3,0.01,0.145,7.5,0,645.2,602.8
9/30/2010 3:20,0.157,7,0.02,0.123,8.2,0.01,0.145,7.5,0,645.2,602.8
9/30/2010 3:30,0.157,6.9,0.02,0.123,8.2,0.01,0.145,7.4,0,644.5,602.8
9/30/2010 3:40,0.157,6.8,0.02,0.123,8.2,0.01,0.145,7.4,0.01,645.2,602.8
9/30/2010 3:50,0.157,6.8,0.02,0.123,8.1,0.01,0.145,7.5,0.01,644.5,602.8
9/30/2010 4:00,0.156,6.8,0.02,0.123,8.1,0.01,0.145,7.4,0,644.5,602.0
9/30/2010 4:10,0.156,6.7,0.02,0.123,8,0.01,0.145,7.3,0.01,644.5,602.8
9/30/2010 4:20,0.156,6.7,0.02,0.123,8,0.01,0.145,7.3,0,644.5,602.0
9/30/2010 4:30,0.156,6.6,0.02,0.123,7.9,0.01,0.145,7.2,0,644.5,602.0
9/30/2010 4:40,0.156,6.5,0.02,0.123,7.9,0.01,0.145,7.2,0,644.5,602.0
9/30/2010 4:50,0.156,6.5,0.02,0.123,7.8,0.01,0.145,7.1,0.01,643.8,602.0
9/30/2010 5:00,0.156,6.4,0.02,0.123,7.8,0.01,0.145,7.1,0,643.8,602.0
9/30/2010 5:10,0.156,6.4,0.02,0.123,7.8,0.01,0.145,7.1,0,643.8,602.0
9/30/2010 5:20,0.156,6.3,0.02,0.123,7.6,0.01,0.145,7,0,644.5,602.0
9/30/2010 5:30,0.156,6.3,0.02,0.122,7.6,0.01,0.145,7,0,643.8,602.0
9/30/2010 5:40,0.156,6.2,0.02,0.122,7.5,0.01,0.145,7,0,643.8,601.3
9/30/2010 5:50,0.156,6.2,0.02,0.122,7.5,0.01,0.145,7,0.01,643.8,600.6
9/30/2010 6:00,0.156,6.2,0.02,0.122,7.5,0.01,0.145,7,0.01,643.1,601.3
9/30/2010 6:10,0.156,6.1,0.02,0.122,7.5,0.01,0.145,6.9,0,643.1,601.3
9/30/2010 6:20,0.156,6.1,0.02,0.122,7.4,0.01,0.145,6.9,0,643.8,601.3
9/30/2010 6:30,0.156,6.1,0.02,0.122,7.4,0.01,0.145,7,0.01,643.1,601.3
9/30/2010 6:40,0.156,6.1,0.02,0.122,7.4,0.01,0.145,7.1,0.01,643.1,601.3
9/30/2010 6:50,0.156,6.1,0.02,0.122,7.4,0.01,0.145,7.1,0,643.1,601.3
9/30/2010 7:00,0.156,6.2,0.02,0.122,7.5,0.01,0.145,7.2,0,643.1,601.3
9/30/2010 7:10,0.156,6.2,0.02,0.122,7.5,0.01,0.145,7.3,0,643.1,601.3
9/30/2010 7:20,0.156,6.3,0.02,0.122,7.5,0.01,0.145,7.4,0,643.1,601.3
9/30/2010 7:30,0.156,6.4,0.02,0.122,7.6,0.01,0.145,7.5,0,643.1,601.3
9/30/2010 7:40,0.156,6.5,0.02,0.122,7.7,0.01,0.145,7.7,0,643.1,601.3
9/30/2010 7:50,0.156,6.5,0.02,0.121,7.8,0.01,0.145,7.8,0,643.1,601.3
9/30/2010 8:00,0.157,6.7,0.02,0.119,7.9,0.01,0.115,10.5,0,643.1,601.3
9/30/2010 8:10,0.156,6.8,0.02,0.118,8,0.01,0.144,8.2,0.01,643.1,602.0
9/30/2010 8:20,0.156,7,0.02,0.117,8,0.01,0.144,8.3,0,641.6,602.0
9/30/2010 8:30,0.156,7.2,0.02,0.117,8.1,0.01,0.145,8.4,0,642.3,602.8
9/30/2010 8:40,0.156,7.3,0.02,0.118,8.2,0.01,0.147,8.5,0,642.3,602.8
9/30/2010 8:50,0.156,7.4,0.02,0.12,8.3,0.01,0.151,8.4,0,642.3,602.8
9/30/2010 9:00,0.156,7.5,0.02,0.12,8.4,0.01,0.153,8.2,0,642.3,602.8
9/30/2010 9:10,0.156,7.7,0.01,0.119,8.4,0.01,0.153,8.2,0,641.6,602.8
9/30/2010 9:20,0.157,8,0.01,0.119,8.5,0.01,0.152,8.2,0,640.9,602.8
9/30/2010 9:30,0.157,8.1,0.01,0.119,8.6,0.01,0.151,8.1,0,640.9,602.8
9/30/2010 9:40,0.157,8.4,0.01,0.118,8.7,0.01,0.152,8.1,0,641.6,602.8
9/30/2010 9:50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
9/30/2010 10:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
9/30/2010 10:10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
9/30/2010 10:20,0.154,8.9,0.01,0.123,9.2,0.01,0.159,8.4,0,646.7,602.0
9/30/2010 10:30,0.156,9.1,0.01,0.117,9.5,0.01,0.154,8.5,0,646.0,602.8
9/30/2010 10:40,0.152,9.4,0.01,0.123,9.7,0.01,0.156,8.6,0,645.2,601.3
9/30/2010 10:50,0.149,9.7,0.02,0.125,9.9,0.01,0.158,8.6,0,643.1,598.4
9/30/2010 11:00,0.156,9.8,0.01,0.126,9.9,0.01,0.159,8.7,0,643.1,597.6
9/30/2010 11:10,0.156,9.9,0.01,0.126,10,0.01,0.159,8.7,0,643.8,597.6
