TIMESTAMP,Temp_Avg(2cm),Temp_Avg(10cm),Temp_Avg(30cm),Temp_Avg(60cm),O2_Avg(2cm),O2_Avg(10cm),O2_Avg(30cm),O2_Avg(60cm),CO2_Avg(2cm),CO2_Avg(10cm),CO2_Avg(30cm),CO2_Avg(60cm)
MST,C,C,C,C,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2017 0:00,0.687,1.167,2.196,3.201,11.784,12.527,12.475,11.297,768.218,972.602,1425.037,1523.491
1/1/2017 0:15,0.687,1.167,2.194,3.2,11.784,12.525,12.475,11.302,757.297,969.435,1428.353,1511.494
1/1/2017 0:30,0.687,1.167,2.194,3.199,11.784,12.518,12.475,11.297,750.075,965.672,1439.62,1526.041
1/1/2017 0:45,0.687,1.167,2.194,3.192,11.783,12.514,12.475,11.297,741.64,960.868,1432.597,1515.367
1/1/2017 1:00,0.687,1.167,2.194,3.183,11.783,12.514,12.475,11.297,741.948,960.275,1442.145,1519.449
1/1/2017 1:15,0.687,1.167,2.194,3.179,11.779,12.514,12.475,11.299,741.254,958.224,1419.604,1522.073
1/1/2017 1:30,0.687,1.167,2.194,3.179,11.784,12.515,12.475,11.311,733.057,954.223,1421.078,1502.762
1/1/2017 1:45,0.688,1.168,2.194,3.179,11.784,12.515,12.475,11.308,727.958,951.497,1433.855,1528.849
1/1/2017 2:00,0.687,1.167,2.193,3.178,11.785,12.515,12.476,11.31,716.384,945.485,1425.292,1507.524
1/1/2017 2:15,0.687,1.167,2.193,3.178,11.784,12.516,12.475,11.321,711.29,945.408,1431.332,1511.377
1/1/2017 2:30,0.686,1.166,2.192,3.178,11.784,12.517,12.475,11.325,701.994,937.39,1433.891,1491.145
1/1/2017 2:45,0.687,1.167,2.191,3.178,11.785,12.517,12.476,11.325,692.877,934.382,1416.387,1512.114
1/1/2017 3:00,0.688,1.166,2.183,3.179,11.785,12.517,12.477,11.325,685.31,926.541,1415.475,1504.091
1/1/2017 3:15,0.687,1.164,2.179,3.178,11.785,12.516,12.478,11.316,685.402,924.627,1408.911,1525.242
1/1/2017 3:30,0.687,1.161,2.176,3.178,11.777,12.516,12.478,11.313,684.034,919.612,1406.176,1495.521
1/1/2017 3:45,0.687,1.157,2.173,3.177,11.774,12.516,12.477,11.315,682.204,917.325,1406.163,1520.305
1/1/2017 4:00,0.687,1.157,2.172,3.176,11.772,12.504,12.466,11.3,678.471,915.325,1405.262,1507.734
1/1/2017 4:15,0.687,1.156,2.172,3.173,11.772,12.503,12.459,11.3,681.762,913.514,1401.816,1497.361
1/1/2017 4:30,0.688,1.154,2.172,3.166,11.765,12.504,12.452,11.3,684.224,914.7,1403.457,1499.367
1/1/2017 4:45,0.688,1.15,2.172,3.161,11.762,12.504,12.457,11.301,684.331,907.336,1398.384,1517.637
1/1/2017 5:00,0.688,1.149,2.172,3.16,11.76,12.504,12.457,11.301,674.964,906.183,1401.533,1520.06
1/1/2017 5:15,0.688,1.147,2.172,3.158,11.759,12.504,12.451,11.301,671.816,904.052,1394.875,1504.839
1/1/2017 5:30,0.688,1.147,2.172,3.157,11.759,12.504,12.451,11.3,671.57,901.627,1412.987,1487.028
1/1/2017 5:45,0.688,1.146,2.172,3.157,11.759,12.504,12.451,11.301,671.528,903.243,1397.04,1496.073
1/1/2017 6:00,0.688,1.146,2.172,3.157,11.759,12.504,12.451,11.301,674.795,899.666,1403.573,1486.555
1/1/2017 6:15,0.688,1.147,2.172,3.157,11.759,12.504,12.451,11.297,679.19,900.602,1394.675,1495.167
1/1/2017 6:30,0.688,1.147,2.172,3.157,11.759,12.504,12.451,11.301,684.382,899.864,1403.415,1493.876
1/1/2017 6:45,0.688,1.146,2.172,3.157,11.759,12.504,12.451,11.3,679.515,905.473,1395.869,1500.55
1/1/2017 7:00,0.688,1.146,2.172,3.157,11.759,12.504,12.452,11.301,685.718,898.363,1384.566,1502.561
1/1/2017 7:15,0.688,1.146,2.172,3.157,11.764,12.504,12.451,11.301,685.421,903.621,1384.154,1499.045
