DateTime,Pit1_ORP_5,Pit1_ORP_10,Pit1_ORP_30,Pit1_ORP_60
MST,mV,mV,mV,mV
6/25/2015 11:30,501.4,469.9,436.4,454
6/25/2015 11:45,523.8,494.7,461.8,504.5
6/25/2015 12:00,501.1,469.6,438.5,486.5
6/25/2015 12:15,508.5,473.7,439.1,494.7
6/25/2015 12:30,535.6,502.1,476.7,520.7
6/25/2015 12:45,403.2,372.8,377.2,397.2
6/25/2015 13:00,560,514.6,458.4,545.4
6/25/2015 13:15,566.1,531.6,503.8,553.9
6/25/2015 13:30,413.7,379.9,387,406.6
6/25/2015 13:45,526.5,488.9,469.6,516
6/25/2015 14:00,515.3,477.7,465.9,459.8
6/25/2015 14:15,547.4,506.5,475,534.6
6/25/2015 14:30,569.8,525.4,474.6,557.3
6/25/2015 14:45,373.4,347.4,378.8,380.9
6/25/2015 15:00,531.6,490.9,468.9,521.1
6/25/2015 15:15,541.4,498,478.7,502.1
6/25/2015 15:30,454,423.8,430.6,371.4
6/25/2015 15:45,361.2,354.8,397.8,353.8
6/25/2015 16:00,381.2,364.3,398.1,444.1
6/25/2015 16:15,560.9,491.9,434,569.7
6/25/2015 16:30,549.8,506.8,488.2,541
6/25/2015 16:45,558.3,500.4,447.6,548.2
6/25/2015 17:00,597.6,554.9,529.5,566.8
6/25/2015 17:15,452.7,441.2,468.6,449.6
6/25/2015 17:30,459.4,418.5,426.6,453
6/25/2015 17:45,522.7,477,445.6,551.9
6/25/2015 18:00,518.7,475.4,460.1,512.3
6/25/2015 18:15,481.8,439.5,428.6,475.7
6/25/2015 18:30,519.4,476.7,460.8,513.6
6/25/2015 18:45,519.7,477.4,461.1,514
6/25/2015 19:00,519.7,477.4,461.1,514.3
6/25/2015 19:15,520.1,478.1,461.5,515
6/25/2015 19:30,520.5,478.8,461.9,515.4
6/25/2015 19:45,520.5,479.2,461.9,515.8
6/25/2015 20:00,520.6,479.6,462,516.2
6/25/2015 20:15,520.6,479.9,462,516.5
6/25/2015 20:30,521.3,480.3,462,516.9
6/25/2015 20:45,521.3,480.3,462.3,517.5
6/25/2015 21:00,521.6,480.6,462.7,517.5
6/25/2015 21:15,521.9,480.9,462.7,518.2
6/25/2015 21:30,521.9,481.3,462.7,518.2
6/25/2015 21:45,522.6,481.6,462.7,518.5
6/25/2015 22:00,523.3,483,464.4,520.9
6/25/2015 22:15,523.6,483.3,464.4,520.6
6/25/2015 22:30,524.3,484.7,465,521.6
6/25/2015 22:45,525,485.4,465.4,521.9
6/25/2015 23:00,525.7,486,465.7,522.6
6/25/2015 23:15,526.3,486,465.7,523.3
6/25/2015 23:30,526.7,486,466,523.3
6/25/2015 23:45,527,486.7,466.4,523.6
6/26/2015 0:00,527.3,486.7,466.4,524
6/26/2015 0:15,527.7,487,466.4,524
6/26/2015 0:30,527.7,487.4,466.4,524.3
6/26/2015 0:45,528.4,487.4,466.4,524.6
6/26/2015 1:00,528.4,487.7,466.4,525
6/26/2015 1:15,528.4,488.1,466.4,525
6/26/2015 1:30,528.4,488.1,466.4,525
6/26/2015 1:45,528.4,488.1,466.4,525.3
6/26/2015 2:00,528.4,488.4,466.4,525.3
6/26/2015 2:15,528.4,488.7,466.4,525.7
6/26/2015 2:30,528.7,488.7,466.4,525.7
6/26/2015 2:45,528.7,488.7,466.4,526
6/26/2015 3:00,529,489.4,466.7,526.3
6/26/2015 3:15,529,489.4,466.7,526.3
6/26/2015 3:30,529,489.4,466.7,526.3
6/26/2015 3:45,529.7,489.4,466.7,526.7
6/26/2015 4:00,529.7,489.4,466.7,526.3
6/26/2015 4:15,529.7,489.8,466.7,526.7
6/26/2015 4:30,529.7,489.8,466.7,527
6/26/2015 4:45,530.4,490.1,467.1,527.4
6/26/2015 5:00,530.7,490.4,467.1,527.7
6/26/2015 5:15,530.4,490.1,467.1,527.7
6/26/2015 5:30,530.4,490.1,467.1,527.7
6/26/2015 5:45,532.1,492.1,468.4,530.1
