TIMESTAMP,Temp_Avg(2cm),Temp_Avg(10cm),Temp_Avg(30cm),Temp_Avg(60cm),O2_Avg(2cm),O2_Avg(10cm),O2_Avg(30cm),O2_Avg(60cm),CO2_Avg(2cm),CO2_Avg(10cm),CO2_Avg(30cm),CO2_Avg(60cm)
MST,C,C,C,C,%,%,%,%,ppm,ppm,ppm,ppm
8/3/2013 16:00,18.52162,15.44285,14.24756,13.47312,13.15465,13.33386,12.59035,12.92721,708.8722,6095.454,8232.559,8669.642
8/3/2013 16:15,18.57307,15.76356,14.52439,13.78866,13.16411,13.33967,12.57303,12.92594,682.8227,6248.604,8171.182,8790.56
8/3/2013 16:30,18.45975,15.9217,14.66533,13.9837,13.17558,13.28339,12.5713,12.92407,708.5091,6202.224,8104.016,8707.419
8/3/2013 16:45,18.40625,16.02013,14.73982,14.10363,13.18238,13.34316,12.57826,12.92048,681.8243,6193.237,8060.993,8627.547
8/3/2013 17:00,18.37806,16.07887,14.77376,14.16144,13.18143,13.32357,12.57721,12.92316,708.7814,6169.911,8068.255,8656.047
8/3/2013 17:15,18.14627,16.08649,14.78726,14.18935,13.19382,13.31166,12.57683,12.92864,713.5012,6167.097,8074.245,8630.27
8/3/2013 17:30,18.07748,16.10291,14.80675,14.20823,13.19015,13.29458,12.57628,12.92042,731.8357,6159.655,8068.981,8652.234
8/3/2013 17:45,18.53327,16.17874,14.82728,14.21971,13.15925,13.35133,12.57568,12.90426,723.3038,6143.135,8112.911,8622.282
8/3/2013 18:00,18.65155,16.23603,14.83978,14.21315,13.15117,13.34348,12.57479,12.90344,715.3165,6146.312,8160.108,8626.457
8/3/2013 18:15,18.84199,16.31496,14.84524,14.21192,13.14536,13.29349,12.57799,12.90725,733.8789,6139.676,8219.15,8651.889
8/3/2013 18:30,18.9367,16.37413,14.86479,14.21129,13.13875,13.2848,12.57332,12.90314,754.0546,6123.543,8221.468,8631.069
8/3/2013 18:45,18.96828,16.38516,14.86822,14.21066,13.13372,13.25524,12.57593,12.90226,796.4504,6121.632,8248.311,8619.226
8/3/2013 19:00,18.67035,16.36222,14.86871,14.19578,13.15228,13.24134,12.57365,12.90269,820.0992,6130.009,8283.393,8615.719
8/3/2013 19:15,18.07784,16.27478,14.87185,14.18311,13.19516,13.20388,12.5822,12.90948,791.733,6132.551,8299.447,8668.131
8/3/2013 19:30,17.44821,16.16853,14.86324,14.17833,13.23115,13.21917,12.58242,12.89929,748.8083,6133.784,8306.962,8644.606
8/3/2013 19:45,16.9271,16.06414,14.86924,14.1746,13.24453,13.23029,12.57675,12.8962,771.6848,6127.913,8314.442,8687.487
