DateTime,VWC10cm,Temp10cm,EC10cm,VWC25cm,Temp25cm,EC25cm,VWC53cm,Temp53cm,EC53cm,Voltage11cm,Voltage23cm
[MST],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[mV],[mV]
1/1/2013 0:00,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.07,588.1,578.6
1/1/2013 0:10,0.112,-0.3,0.01,0.117,0.5,0.00,0.147,2.1,0.07,587.4,578.6
1/1/2013 0:20,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.07,588.1,578.6
1/1/2013 0:30,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.07,588.1,578.6
1/1/2013 0:40,0.112,-0.3,0.01,0.117,0.5,0.01,0.148,2.1,0.08,588.1,577.9
1/1/2013 0:50,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.07,588.1,578.6
1/1/2013 1:00,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.07,588.1,578.6
1/1/2013 1:10,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.07,588.1,578.6
1/1/2013 1:20,0.112,-0.3,0.01,0.117,0.5,0.01,0.148,2.1,0.08,588.1,578.6
1/1/2013 1:30,0.112,-0.3,0.01,0.117,0.5,0.00,0.147,2.1,0.07,588.1,578.6
1/1/2013 1:40,0.112,-0.3,0.01,0.117,0.5,0.00,0.147,2.1,0.07,588.1,578.6
1/1/2013 1:50,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.07,588.1,578.6
1/1/2013 2:00,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.07,588.1,578.6
1/1/2013 2:10,0.112,-0.3,0.01,0.117,0.5,0.00,0.147,2.1,0.07,587.4,578.6
1/1/2013 2:20,0.112,-0.3,0.01,0.117,0.5,0.01,0.147,2.1,0.08,588.1,578.6
1/1/2013 2:30,0.112,-0.3,0.01,0.117,0.5,0.00,0.147,2.1,0.08,588.1,578.6
1/1/2013 2:40,0.112,-0.3,0.01,0.117,0.5,0.01,0.147,2.1,0.07,588.1,578.6
1/1/2013 2:50,0.112,-0.3,0.01,0.117,0.5,0.00,0.147,2.1,0.07,588.1,578.6
1/1/2013 3:00,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.07,588.1,578.6
1/1/2013 3:10,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.07,588.1,578.6
1/1/2013 3:20,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.08,588.1,578.6
1/1/2013 3:30,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.07,588.1,578.6
1/1/2013 3:40,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.07,588.1,578.6
1/1/2013 3:50,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.07,588.1,578.6
1/1/2013 4:00,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.07,587.4,578.6
1/1/2013 4:10,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.08,588.1,578.6
1/1/2013 4:20,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.07,588.1,578.6
1/1/2013 4:30,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.07,588.1,578.6
1/1/2013 4:40,0.112,-0.3,0.01,0.117,0.5,0.00,0.147,2.1,0.07,587.4,578.6
1/1/2013 4:50,0.112,-0.3,0.01,0.117,0.5,0.00,0.148,2.1,0.07,588.1,578.6
1/1/2013 5:00,0.112,-0.3,0.01,0.117,0.5,0.00,0.147,2.1,0.07,588.9,578.6
1/1/2013 5:10,0.112,-0.3,0.01,0.118,0.5,0.00,0.148,2.1,0.08,588.1,579.3
