DateTime,VWC10cm,Temp10cm,EC10cm,VWC25cm,Temp25cm,EC25cm,VWC53cm,Temp53cm,EC53cm,Voltage11cm,Voltage23cm
[MST],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[m3/m3],[degC],[dS/m],[mV],[mV]
1/1/2017 0:00,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,438.72,790.28
1/1/2017 0:10,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,439.45,790.28
1/1/2017 0:20,0.175,1.3,0.01,0.202,2.1,0.01,-9999,3.2,0.1,439.45,790.28
1/1/2017 0:30,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,439.45,790.28
1/1/2017 0:40,0.175,1.3,0.01,0.202,2.1,0.01,-9999,3.2,0.1,439.45,790.28
1/1/2017 0:50,0.175,1.3,0.01,0.202,2.1,0.01,-9999,3.2,0.1,440.19,790.28
1/1/2017 1:00,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,440.19,790.28
1/1/2017 1:10,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,439.45,790.28
1/1/2017 1:20,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,439.45,790.28
1/1/2017 1:30,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,438.72,790.28
1/1/2017 1:40,0.175,1.3,0.01,0.202,2.2,0.01,-9999,3.2,0.1,437.99,790.28
1/1/2017 1:50,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,437.26,790.28
1/1/2017 2:00,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,437.99,790.28
1/1/2017 2:10,0.175,1.3,0.01,0.202,2.2,0.01,-9999,3.2,0.1,438.72,790.28
1/1/2017 2:20,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,439.45,791.02
1/1/2017 2:30,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,440.92,790.28
1/1/2017 2:40,0.175,1.3,0.01,0.202,2.1,0.01,-9999,3.2,0.1,437.99,789.55
1/1/2017 2:50,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,440.92,790.28
1/1/2017 3:00,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,437.26,790.28
1/1/2017 3:10,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,436.52,790.28
1/1/2017 3:20,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,433.59,790.28
1/1/2017 3:30,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,440.92,790.28
1/1/2017 3:40,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,415.28,790.28
1/1/2017 3:50,0.175,1.3,0.01,0.202,2.1,0.01,-9999,3.2,0.1,403.56,790.28
1/1/2017 4:00,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,397.71,790.28
1/1/2017 4:10,0.175,1.3,0.02,0.202,2.2,0,-9999,3.2,0.1,396.24,790.28
1/1/2017 4:20,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,394.78,790.28
1/1/2017 4:30,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,395.51,790.28
1/1/2017 4:40,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,394.78,790.28
1/1/2017 4:50,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,395.51,790.28
1/1/2017 5:00,0.175,1.3,0.01,0.202,2.2,0.01,-9999,3.2,0.1,393.31,790.28
1/1/2017 5:10,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.11,394.04,790.28
1/1/2017 5:20,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,394.78,790.28
1/1/2017 5:30,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,394.78,790.28
1/1/2017 5:40,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,396.24,790.28
1/1/2017 5:50,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,395.51,790.28
1/1/2017 6:00,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,395.51,790.28
1/1/2017 6:10,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,395.51,790.28
1/1/2017 6:20,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,394.78,790.28
1/1/2017 6:30,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,394.78,790.28
1/1/2017 6:40,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,396.24,790.28
1/1/2017 6:50,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,396.24,790.28
1/1/2017 7:00,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,396.97,789.55
1/1/2017 7:10,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,400.63,789.55
1/1/2017 7:20,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,402.83,790.28
1/1/2017 7:30,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,402.1,790.28
1/1/2017 7:40,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,403.56,790.28
1/1/2017 7:50,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,403.56,790.28
1/1/2017 8:00,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,406.49,789.55
1/1/2017 8:10,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,433.59,790.28
1/1/2017 8:20,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,454.83,790.28
1/1/2017 8:30,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,454.83,790.28
1/1/2017 8:40,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,454.1,790.28
1/1/2017 8:50,0.175,1.3,0.02,0.202,2.1,0.01,-9999,3.2,0.1,457.03,790.28
1/1/2017 9:00,0.175,1.3,0.01,0.202,2.1,0.01,-9999,3.2,0.1,456.3,790.28
1/1/2017 9:10,0.175,1.3,0.02,0.202,2.2,0.01,-9999,3.2,0.1,457.76,791.02
