DateTime,VWC10cm,Temp10cm,EC10cm,Voltage11cm,Voltage23cm
1/1/2018 19:10,0.097,0.1,0.01,414.55,701.66
1/1/2018 19:20,0.098,0.1,0.01,413.82,702.39
1/1/2018 19:30,0.098,0.1,0.01,414.55,702.39
1/1/2018 19:40,0.097,0.1,0.01,413.82,702.39
1/1/2018 19:50,0.098,0.1,0.01,413.82,702.39
1/1/2018 20:00,0.098,0.1,0.01,413.09,702.39
1/1/2018 20:10,0.097,0.1,0.01,413.82,701.66
1/1/2018 20:20,0.097,0.1,0.01,413.82,702.39
1/1/2018 20:30,0.097,0.1,0.01,413.82,701.66
1/1/2018 20:40,0.097,0.1,0.01,413.82,702.39
1/1/2018 20:50,0.097,0.1,0.01,413.09,702.39
1/1/2018 21:00,0.097,0.1,0.01,413.09,702.39
1/1/2018 21:10,0.097,0.1,0.01,413.09,702.39
1/1/2018 21:20,0.097,0,0.01,413.09,701.66
1/1/2018 21:30,0.097,0,0.01,413.09,702.39
1/1/2018 21:40,0.097,0,0.01,412.35,702.39
1/1/2018 21:50,0.096,0,0.01,412.35,702.39
1/1/2018 22:00,0.096,0,0.01,412.35,702.39
1/1/2018 22:10,0.096,0,0.01,412.35,702.39
1/1/2018 22:20,0.096,0,0.01,411.62,702.39
1/1/2018 22:30,0.096,0,0.01,412.35,702.39
1/1/2018 22:40,0.096,0,0.01,411.62,702.39
1/1/2018 22:50,0.096,0,0.01,411.62,702.39
1/1/2018 23:00,0.096,0,0.01,411.62,702.39
1/1/2018 23:10,0.096,0,0.01,411.62,702.39
1/1/2018 23:20,0.096,-0.1,0.01,411.62,702.39
1/1/2018 23:30,0.096,-0.1,0.01,410.89,702.39
1/1/2018 23:40,0.096,-0.1,0.01,411.62,703.13
1/1/2018 23:50,0.096,-0.1,0.01,411.62,702.39
1/2/2018 0:00,0.096,-0.1,0.01,411.62,702.39
1/2/2018 0:10,0.096,-0.1,0.01,410.89,703.13
1/2/2018 0:20,0.095,-0.1,0.01,410.16,703.13
1/2/2018 0:30,0.095,-0.1,0.01,410.89,703.13
1/2/2018 0:40,0.095,-0.1,0.01,410.89,703.13
1/2/2018 0:50,0.095,-0.1,0.01,410.89,703.13
1/2/2018 1:00,0.095,-0.1,0.01,410.16,703.13
1/2/2018 1:10,0.095,-0.2,0.01,410.16,702.39
1/2/2018 1:20,0.095,-0.2,0.01,410.16,703.13
1/2/2018 1:30,0.095,-0.2,0.01,410.16,703.13
1/2/2018 1:40,0.095,-0.2,0.01,410.16,702.39
1/2/2018 1:50,0.095,-0.2,0.01,409.42,703.13
1/2/2018 2:00,0.095,-0.2,0.01,409.42,703.13
1/2/2018 2:10,0.094,-0.2,0.01,409.42,703.13
1/2/2018 2:20,0.095,-0.2,0.01,409.42,703.86
1/2/2018 2:30,0.094,-0.2,0.01,409.42,703.86
1/2/2018 2:40,0.094,-0.3,0.01,409.42,703.13
1/2/2018 2:50,0.094,-0.3,0.01,408.69,703.86
1/2/2018 3:00,0.094,-0.3,0.01,408.69,703.86
1/2/2018 3:10,0.094,-0.3,0.01,408.69,703.13
1/2/2018 3:20,0.094,-0.3,0.01,407.96,703.86
1/2/2018 3:30,0.094,-0.3,0.01,408.69,703.13
1/2/2018 3:40,0.094,-0.3,0.01,407.96,703.86
1/2/2018 3:50,0.094,-0.3,0.01,407.96,703.86
1/2/2018 4:00,0.094,-0.3,0.01,407.96,704.59
1/2/2018 4:10,0.094,-0.3,0.01,407.96,703.86
1/2/2018 4:20,0.094,-0.3,0.01,407.23,703.86
1/2/2018 4:30,0.094,-0.4,0.01,407.23,703.86
1/2/2018 4:40,0.094,-0.4,0.01,407.23,703.86
1/2/2018 4:50,0.094,-0.4,0.01,407.23,703.86
1/2/2018 5:00,0.094,-0.4,0.01,407.23,703.86
1/2/2018 5:10,0.094,-0.4,0.01,407.23,703.86
1/2/2018 5:20,0.094,-0.4,0.01,406.49,703.86
1/2/2018 5:30,0.094,-0.4,0.01,406.49,703.86
1/2/2018 5:40,0.094,-0.4,0.01,405.76,703.86
1/2/2018 5:50,0.094,-0.4,0.01,406.49,703.86
1/2/2018 6:00,0.093,-0.4,0.01,405.76,703.86
1/2/2018 6:10,0.094,-0.5,0.01,405.76,703.86
1/2/2018 6:20,0.093,-0.5,0.01,405.76,703.86
1/2/2018 6:30,0.093,-0.5,0.01,405.76,703.86
1/2/2018 6:40,0.093,-0.5,0.01,405.76,703.86
1/2/2018 6:50,0.093,-0.5,0.01,405.76,703.86
1/2/2018 7:00,0.093,-0.5,0.01,405.76,703.86
1/2/2018 7:10,0.093,-0.5,0.01,405.03,703.86
1/2/2018 7:20,0.093,-0.5,0.01,405.76,703.86
1/2/2018 7:30,0.093,-0.5,0.01,405.76,703.86
1/2/2018 7:40,0.093,-0.5,0.01,405.03,703.86
1/2/2018 7:50,0.093,-0.5,0.01,405.03,703.86
1/2/2018 8:00,0.093,-0.6,0.01,405.03,703.86
1/2/2018 8:10,0.093,-0.6,0.01,405.03,703.86
1/2/2018 8:20,0.093,-0.6,0.01,405.03,703.86
1/2/2018 8:30,0.093,-0.6,0.01,404.3,703.86
1/2/2018 8:40,0.092,-0.6,0.01,404.3,703.86
1/2/2018 8:50,0.092,-0.6,0.01,404.3,703.86
1/2/2018 9:00,0.092,-0.6,0.01,404.3,703.86
1/2/2018 9:10,0.092,-0.6,0.01,404.3,703.86
1/2/2018 9:20,0.092,-0.6,0.01,404.3,703.86
1/2/2018 9:30,0.092,-0.6,0.01,403.56,703.86
1/2/2018 9:40,0.092,-0.6,0.01,403.56,703.86
1/2/2018 9:50,0.092,-0.6,0.01,402.83,703.86
1/2/2018 10:00,0.092,-0.7,0.01,402.83,703.86
1/2/2018 10:10,0.092,-0.7,0.01,402.83,703.86
1/2/2018 10:20,0.092,-0.7,0.01,402.83,703.86
1/2/2018 10:30,0.092,-0.6,0.01,402.83,703.86
1/2/2018 10:40,0.092,-0.6,0.01,402.83,703.86
1/2/2018 10:50,0.092,-0.6,0.01,402.83,703.13
1/2/2018 11:00,0.092,-0.6,0.01,402.1,703.13
1/2/2018 11:10,0.092,-0.6,0.01,401.37,703.13
1/2/2018 11:20,0.092,-0.6,0.01,401.37,703.13
1/2/2018 11:30,0.093,-0.5,0.01,402.1,703.13
1/2/2018 11:40,0.093,-0.5,0.01,402.1,703.13
1/2/2018 11:50,0.093,-0.5,0.01,401.37,703.13
1/2/2018 12:00,0.093,-0.5,0.01,401.37,703.13
1/2/2018 12:10,0.093,-0.5,0.01,401.37,702.39
1/2/2018 12:20,0.093,-0.5,0.01,401.37,703.13
1/2/2018 12:30,0.093,-0.5,0.01,401.37,702.39
1/2/2018 12:40,0.093,-0.4,0.01,401.37,703.13
1/2/2018 12:50,0.093,-0.4,0.01,401.37,702.39
1/2/2018 13:00,0.093,-0.4,0.01,401.37,702.39
1/2/2018 13:10,0.093,-0.4,0.01,401.37,702.39
1/2/2018 13:20,0.093,-0.4,0.01,400.63,702.39
1/2/2018 13:30,0.093,-0.4,0.01,400.63,701.66
1/2/2018 13:40,0.093,-0.4,0.01,400.63,702.39
1/2/2018 13:50,0.093,-0.4,0.01,400.63,701.66
1/2/2018 14:00,0.093,-0.4,0.01,400.63,701.66
1/2/2018 14:10,0.093,-0.4,0.01,399.9,701.66
1/2/2018 14:20,0.093,-0.4,0.01,399.9,701.66
1/2/2018 14:30,0.093,-0.3,0.01,400.63,701.66
1/2/2018 14:40,0.093,-0.3,0.01,400.63,700.93
1/2/2018 14:50,0.094,-0.3,0.01,400.63,700.93
1/2/2018 15:00,0.093,-0.3,0.01,400.63,700.93
1/2/2018 15:10,0.093,-0.3,0.01,400.63,700.93
1/2/2018 15:20,0.094,-0.3,0.01,400.63,700.93
1/2/2018 15:30,0.094,-0.3,0.01,400.63,700.2
1/2/2018 15:40,0.094,-0.3,0.01,400.63,700.93
1/2/2018 15:50,0.094,-0.2,0.01,400.63,700.2
1/2/2018 16:00,0.094,-0.2,0.01,401.37,700.2
1/2/2018 16:10,0.094,-0.2,0.01,400.63,700.2
1/2/2018 16:20,0.094,-0.2,0.01,400.63,700.2
1/2/2018 16:30,0.094,-0.2,0.01,400.63,699.46
1/2/2018 16:40,0.094,-0.2,0.01,401.37,699.46
1/2/2018 16:50,0.094,-0.2,0.01,400.63,699.46
1/2/2018 17:00,0.094,-0.1,0.01,400.63,698.73
1/2/2018 17:10,0.094,-0.1,0.01,400.63,699.46
1/2/2018 17:20,0.094,-0.1,0.01,400.63,698.73
1/2/2018 17:30,0.095,-0.1,0.01,400.63,698.73
1/2/2018 17:40,0.095,-0.1,0.01,400.63,698.73
1/2/2018 17:50,0.095,-0.1,0.01,401.37,698.73
1/2/2018 18:00,0.095,-0.1,0.01,401.37,698.73
1/2/2018 18:10,0.095,-0.1,0.01,400.63,698.73
1/2/2018 18:20,0.095,-0.1,0.01,400.63,698
1/2/2018 18:30,0.095,-0.1,0.01,401.37,698
1/2/2018 18:40,0.094,-0.1,0.01,400.63,698
1/2/2018 18:50,0.094,-0.1,0.01,401.37,698
1/2/2018 19:00,0.094,-0.1,0.01,400.63,698
1/2/2018 19:10,0.094,-0.1,0.01,400.63,698
1/2/2018 19:20,0.094,-0.1,0.01,400.63,698
1/2/2018 19:30,0.094,-0.2,0.01,400.63,698
1/2/2018 19:40,0.094,-0.2,0.01,399.9,697.27
1/2/2018 19:50,0.094,-0.2,0.01,400.63,697.27
1/2/2018 20:00,0.094,-0.2,0.01,401.37,697.27
1/2/2018 20:10,0.094,-0.2,0.01,401.37,697.27
1/2/2018 20:20,0.094,-0.2,0.01,400.63,697.27
1/2/2018 20:30,0.094,-0.3,0.01,399.9,697.27
1/2/2018 20:40,0.094,-0.3,0.01,399.9,697.27
1/2/2018 20:50,0.094,-0.3,0.01,399.17,697.27
1/2/2018 21:00,0.093,-0.3,0.01,398.44,697.27
1/2/2018 21:10,0.093,-0.3,0.01,398.44,697.27
1/2/2018 21:20,0.093,-0.4,0.01,399.17,697.27
1/2/2018 21:30,0.093,-0.4,0.01,399.17,697.27
1/2/2018 21:40,0.093,-0.4,0.01,398.44,697.27
1/2/2018 21:50,0.093,-0.4,0.01,397.71,697.27
1/2/2018 22:00,0.093,-0.5,0,396.97,697.27
1/2/2018 22:10,0.093,-0.5,0.01,396.24,697.27
1/2/2018 22:20,0.092,-0.5,0.01,395.51,696.53
1/2/2018 22:30,0.092,-0.5,0.01,396.24,697.27
1/2/2018 22:40,0.092,-0.6,0.01,396.24,697.27
1/2/2018 22:50,0.092,-0.6,0.01,395.51,697.27
1/2/2018 23:00,0.092,-0.6,0.01,395.51,697.27
1/2/2018 23:10,0.092,-0.6,0.01,395.51,697.27
1/2/2018 23:20,0.092,-0.7,0,395.51,696.53
1/2/2018 23:30,0.092,-0.7,0.01,395.51,696.53
1/2/2018 23:40,0.092,-0.7,0.01,395.51,697.27
1/2/2018 23:50,0.092,-0.7,0.01,395.51,696.53
1/3/2018 0:00,0.091,-0.7,0.01,396.24,697.27
1/3/2018 0:10,0.091,-0.7,0.01,396.24,696.53
1/3/2018 0:20,0.091,-0.8,0.01,396.24,696.53
1/3/2018 0:30,0.091,-0.8,0.01,396.24,696.53
1/3/2018 0:40,0.091,-0.8,0.01,396.24,696.53
1/3/2018 0:50,0.091,-0.8,0.01,396.24,696.53
1/3/2018 1:00,0.091,-0.8,0.01,396.97,696.53
1/3/2018 1:10,0.091,-0.8,0.01,396.97,696.53
1/3/2018 1:20,0.091,-0.8,0.01,396.97,696.53
1/3/2018 1:30,0.091,-0.9,0.01,396.97,696.53
1/3/2018 1:40,0.09,-0.9,0.01,396.97,695.8
1/3/2018 1:50,0.09,-0.9,0.01,396.97,696.53
1/3/2018 2:00,0.09,-0.9,0.01,397.71,696.53
1/3/2018 2:10,0.09,-0.9,0.01,397.71,695.8
1/3/2018 2:20,0.09,-0.9,0.01,397.71,695.8
1/3/2018 2:30,0.09,-0.9,0.01,397.71,695.8
1/3/2018 2:40,0.09,-0.9,0.01,398.44,695.8
1/3/2018 2:50,0.09,-0.9,0.01,398.44,695.8
1/3/2018 3:00,0.09,-1,0.01,399.17,695.07
1/3/2018 3:10,0.09,-1,0.01,398.44,695.07
1/3/2018 3:20,0.09,-1,0.01,398.44,695.07
1/3/2018 3:30,0.09,-1,0.01,398.44,695.07
1/3/2018 3:40,0.09,-1,0.01,398.44,695.07
1/3/2018 3:50,0.09,-1,0,397.71,695.07
1/3/2018 4:00,0.09,-1.1,0.01,398.44,694.34
1/3/2018 4:10,0.09,-1.1,0.01,398.44,694.34
1/3/2018 4:20,0.09,-1.1,0.01,398.44,694.34
1/3/2018 4:30,0.09,-1.1,0.01,398.44,694.34
1/3/2018 4:40,0.09,-1.1,0.01,398.44,694.34
1/3/2018 4:50,0.09,-1.1,0.01,399.17,693.6
1/3/2018 5:00,0.089,-1.2,0.01,399.17,693.6
1/3/2018 5:10,0.089,-1.2,0.01,399.17,693.6
1/3/2018 5:20,0.089,-1.2,0.01,399.17,693.6
1/3/2018 5:30,0.089,-1.2,0.01,399.17,693.6
1/3/2018 5:40,0.089,-1.2,0.01,399.17,693.6
1/3/2018 5:50,0.089,-1.2,0.01,399.17,692.87
1/3/2018 6:00,0.089,-1.3,0.01,399.17,692.87
1/3/2018 6:10,0.089,-1.3,0.01,399.17,692.87
1/3/2018 6:20,0.089,-1.3,0.01,399.17,692.14
1/3/2018 6:30,0.089,-1.3,0.01,399.17,692.14
1/3/2018 6:40,0.089,-1.3,0.01,399.17,691.41
1/3/2018 6:50,0.089,-1.3,0,399.9,691.41
1/3/2018 7:00,0.089,-1.3,0.01,399.9,691.41
1/3/2018 7:10,0.089,-1.3,0.01,399.9,692.14
1/3/2018 7:20,0.089,-1.3,0.01,399.9,690.67
1/3/2018 7:30,0.089,-1.3,0.01,399.9,690.67
1/3/2018 7:40,0.089,-1.3,0.01,400.63,690.67
1/3/2018 7:50,0.089,-1.4,0.01,400.63,690.67
1/3/2018 8:00,0.088,-1.4,0.01,399.9,689.94
1/3/2018 8:10,0.089,-1.4,0.01,399.9,689.94
1/3/2018 8:20,0.088,-1.4,0.01,400.63,689.94
1/3/2018 8:30,0.088,-1.4,0.01,399.9,689.21
1/3/2018 8:40,0.089,-1.4,0.01,400.63,689.21
1/3/2018 8:50,0.088,-1.4,0.01,399.9,688.48
1/3/2018 9:00,0.089,-1.4,0.01,399.9,688.48
1/3/2018 9:10,0.089,-1.3,0,400.63,688.48
1/3/2018 9:20,0.088,-1.3,0,399.9,687.74
1/3/2018 9:30,0.088,-1.3,0.01,400.63,687.74
1/3/2018 9:40,0.089,-1.3,0.01,399.9,687.74
1/3/2018 9:50,0.089,-1.3,0.01,399.9,687.74
1/3/2018 10:00,0.089,-1.2,0.01,399.9,687.01
1/3/2018 10:10,0.089,-1.2,0.01,399.9,686.28
1/3/2018 10:20,0.089,-1.2,0.01,399.9,686.28
1/3/2018 10:30,0.089,-1.1,0.01,399.17,685.55
1/3/2018 10:40,0.089,-1.1,0.01,399.17,685.55
1/3/2018 10:50,0.089,-1.1,0.01,399.17,684.81
1/3/2018 11:00,0.089,-1,0.01,399.9,684.81
1/3/2018 11:10,0.089,-1,0.01,399.9,684.08
1/3/2018 11:20,0.089,-0.9,0.01,399.9,683.35
1/3/2018 11:30,0.09,-0.9,0.01,399.9,683.35
1/3/2018 11:40,0.09,-0.8,0.01,399.9,682.62
1/3/2018 11:50,0.09,-0.8,0.01,400.63,682.62
1/3/2018 12:00,0.09,-0.8,0,400.63,681.88
1/3/2018 12:10,0.09,-0.7,0.01,400.63,681.15
1/3/2018 12:20,0.09,-0.7,0.01,399.9,681.15
1/3/2018 12:30,0.09,-0.7,0.01,400.63,680.42
1/3/2018 12:40,0.09,-0.7,0.01,400.63,680.42
1/3/2018 12:50,0.09,-0.6,0.01,400.63,679.69
1/3/2018 13:00,0.09,-0.6,0.01,400.63,679.69
1/3/2018 13:10,0.091,-0.6,0.01,401.37,678.96
1/3/2018 13:20,0.091,-0.6,0.01,401.37,678.22
1/3/2018 13:30,0.091,-0.5,0.01,401.37,678.22
1/3/2018 13:40,0.091,-0.5,0.01,402.1,677.49
1/3/2018 13:50,0.091,-0.5,0.01,402.1,678.22
1/3/2018 14:00,0.091,-0.5,0,401.37,677.49
1/3/2018 14:10,0.091,-0.5,0.01,401.37,676.76
1/3/2018 14:20,0.092,-0.5,0.01,401.37,676.76
1/3/2018 14:30,0.092,-0.4,0.01,401.37,676.03
1/3/2018 14:40,0.092,-0.4,0.01,402.1,676.03
1/3/2018 14:50,0.092,-0.4,0.01,402.83,676.03
1/3/2018 15:00,0.092,-0.4,0.01,402.1,676.03
1/3/2018 15:10,0.092,-0.4,0.01,402.1,675.29
1/3/2018 15:20,0.092,-0.3,0.01,402.1,674.56
1/3/2018 15:30,0.092,-0.3,0.01,402.83,674.56
1/3/2018 15:40,0.092,-0.3,0.01,402.83,674.56
1/3/2018 15:50,0.093,-0.3,0.01,402.83,674.56
1/3/2018 16:00,0.093,-0.3,0.01,403.56,674.56
1/3/2018 16:10,0.093,-0.3,0.01,403.56,674.56
1/3/2018 16:20,0.093,-0.3,0.01,404.3,673.1
1/3/2018 16:30,0.093,-0.2,0.01,404.3,674.56
1/3/2018 16:40,0.093,-0.2,0.01,405.03,673.83
1/3/2018 16:50,0.093,-0.2,0.01,405.03,673.1
1/3/2018 17:00,0.093,-0.2,0.01,404.3,673.1
1/3/2018 17:10,0.093,-0.2,0.01,405.76,673.1
1/3/2018 17:20,0.093,-0.2,0.01,405.76,673.1
1/3/2018 17:30,0.093,-0.2,0.01,405.76,673.1
1/3/2018 17:40,0.093,-0.2,0.01,405.76,673.1
1/3/2018 17:50,0.094,-0.2,0.01,405.76,673.1
1/3/2018 18:00,0.094,-0.2,0.01,406.49,673.1
1/3/2018 18:10,0.094,-0.2,0.01,406.49,673.1
1/3/2018 18:20,0.094,-0.2,0.01,406.49,673.1
1/3/2018 18:30,0.093,-0.2,0.01,407.23,672.36
1/3/2018 18:40,0.093,-0.2,0.01,407.23,672.36
1/3/2018 18:50,0.093,-0.2,0.01,407.23,673.1
1/3/2018 19:00,0.093,-0.2,0.01,407.23,673.1
1/3/2018 19:10,0.093,-0.2,0.01,407.23,673.1
1/3/2018 19:20,0.093,-0.2,0.01,407.23,672.36
1/3/2018 19:30,0.093,-0.2,0.01,407.23,673.1
1/3/2018 19:40,0.093,-0.2,0.01,406.49,672.36
1/3/2018 19:50,0.093,-0.2,0.01,407.23,673.1
1/3/2018 20:00,0.093,-0.3,0.01,407.23,673.1
1/3/2018 20:10,0.093,-0.3,0.01,407.23,673.1
1/3/2018 20:20,0.093,-0.3,0.01,407.23,673.1
1/3/2018 20:30,0.093,-0.3,0.01,407.96,673.1
1/3/2018 20:40,0.093,-0.3,0.01,407.96,672.36
1/3/2018 20:50,0.092,-0.3,0.01,407.96,673.1
1/3/2018 21:00,0.092,-0.3,0.01,407.23,673.1
1/3/2018 21:10,0.092,-0.4,0.01,407.23,673.1
1/3/2018 21:20,0.092,-0.4,0.01,407.96,673.1
1/3/2018 21:30,0.092,-0.4,0.01,408.69,673.1
1/3/2018 21:40,0.092,-0.4,0.01,408.69,673.1
1/3/2018 21:50,0.092,-0.4,0.01,408.69,673.83
1/3/2018 22:00,0.092,-0.5,0.01,408.69,673.83
1/3/2018 22:10,0.092,-0.5,0.01,408.69,673.83
1/3/2018 22:20,0.092,-0.5,0.01,408.69,673.83
1/3/2018 22:30,0.092,-0.5,0.01,408.69,673.83
1/3/2018 22:40,0.092,-0.5,0.01,409.42,674.56
1/3/2018 22:50,0.092,-0.5,0.01,409.42,673.83
1/3/2018 23:00,0.092,-0.5,0.01,409.42,673.83
1/3/2018 23:10,0.092,-0.5,0.01,410.16,673.83
1/3/2018 23:20,0.091,-0.6,0.01,409.42,673.83
1/3/2018 23:30,0.091,-0.6,0.01,409.42,674.56
1/3/2018 23:40,0.091,-0.6,0.01,410.16,673.83
1/3/2018 23:50,0.091,-0.6,0.01,410.16,673.83
1/4/2018 0:00,0.091,-0.6,0.01,410.89,673.83
1/4/2018 0:10,0.091,-0.6,0.01,410.89,673.83
1/4/2018 0:20,0.091,-0.6,0.01,410.89,674.56
1/4/2018 0:30,0.091,-0.6,0.01,411.62,673.83
1/4/2018 0:40,0.091,-0.6,0.01,411.62,673.83
1/4/2018 0:50,0.091,-0.6,0.01,411.62,673.83
1/4/2018 1:00,0.091,-0.6,0.01,412.35,673.83
