TIMESTAMP,Temp_Avg(2cm),Temp_Avg(10cm),Temp_Avg(30cm),Temp_Avg(60cm),O2_Avg(2cm),O2_Avg(10cm),O2_Avg(30cm),O2_Avg(60cm),CO2_Avg(2cm),CO2_Avg(10cm),CO2_Avg(30cm),CO2_Avg(60cm)
MST,C,C,C,C,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2017 0:00,0.837,1.442,1.896,-9999,12.752,13.538,12.519,-9999,1053.345,1251.126,1617.016,1842.193
1/1/2017 6:00,0.84,1.445,1.881,-9999,12.713,13.514,12.496,-9999,951.405,1115.648,1666.644,1858.382
1/1/2017 12:00,1.125,1.71,2.158,-9999,12.728,13.529,12.485,-9999,915.231,1085.786,1649.18,1897.194
1/1/2017 18:00,0.923,1.505,1.931,-9999,12.734,13.509,12.491,-9999,872.376,1287.217,1586.353,1823.041
1/2/2017 0:00,0.899,1.489,1.908,-9999,12.736,13.517,12.494,-9999,1031.251,1228.269,1612.929,1817.048
1/2/2017 6:00,0.867,1.464,1.887,-9999,12.768,13.569,12.551,-9999,1053.821,1318.074,1642.151,1806.603
1/2/2017 12:00,1.167,1.753,2.189,-9999,12.802,13.614,12.56,-9999,961.529,1123.511,1638.928,1867.759
1/2/2017 18:00,0.929,1.524,1.946,-9999,12.848,13.644,12.6,-9999,1002.39,1331.694,1630.226,1798.111
1/3/2017 0:00,0.905,1.502,1.914,-9999,12.848,13.65,12.606,-9999,1063.843,1260.473,1662.295,1858.287
1/3/2017 6:00,0.888,1.475,1.897,-9999,12.862,13.653,12.634,-9999,1025.227,1267.122,1655.009,1815.846
1/3/2017 12:00,1.175,1.767,2.201,-9999,12.866,13.667,12.623,-9999,1154.889,1262.484,1664.939,1841.565
1/3/2017 18:00,0.955,1.542,1.967,-9999,12.868,13.67,12.626,-9999,1199.043,1483.646,1707.431,1866.029
1/4/2017 0:00,0.932,1.518,1.93,-9999,12.858,13.66,12.63,-9999,1183.494,1308.437,1735.536,1851.189
1/4/2017 6:00,0.899,1.495,1.908,-9999,12.845,13.646,12.613,-9999,1029.077,1331.891,1685.964,1801.772
1/4/2017 12:00,1.178,1.77,2.196,-9999,12.822,13.629,12.586,-9999,1007.64,1263.12,1679.673,1809.732
1/4/2017 18:00,0.972,1.55,1.964,-9999,12.762,13.559,12.54,-9999,1027.622,1268.896,1716.496,1835.54
1/5/2017 0:00,0.964,1.529,1.939,-9999,12.755,13.559,12.534,-9999,891.377,1054.744,1693.379,1832.81
1/5/2017 6:00,0.954,1.518,1.918,-9999,12.716,13.532,12.517,-9999,910.216,1183.709,1621.479,1876.678
1/5/2017 12:00,1.015,1.569,1.97,-9999,12.713,13.526,12.511,-9999,915.881,1182.683,1596.445,1885.45
1/5/2017 18:00,0.98,1.526,1.922,-9999,12.668,13.475,12.46,-9999,892.651,1218.748,1628.214,1874.676
1/5/2017 18:15,0.979,1.524,1.923,-9999,12.66,13.477,12.461,-9999,904.573,1195.222,1625.666,1874.13
1/5/2017 18:30,0.979,1.523,1.923,-9999,12.659,13.477,12.461,-9999,916.678,1168.965,1640.592,1861.934
1/5/2017 18:45,0.979,1.522,1.922,-9999,12.659,13.477,12.462,-9999,924.505,1198.362,1659.886,1874.494
1/5/2017 19:00,0.979,1.521,1.923,-9999,12.659,13.476,12.467,-9999,925.597,1221.661,1610.011,1873.402
1/5/2017 19:15,0.98,1.522,1.923,-9999,12.651,13.468,12.461,-9999,913.038,1230.125,1638.225,1870.307
1/5/2017 19:30,0.98,1.521,1.923,-9999,12.655,13.477,12.461,-9999,914.676,1195.904,1631.126,1868.123
1/5/2017 19:45,0.98,1.522,1.923,-9999,12.659,13.477,12.462,-9999,898.567,1206.28,1624.027,1866.849
1/5/2017 20:00,0.98,1.522,1.923,-9999,12.657,13.476,12.461,-9999,886.826,1192.81,1626.94,1873.584
1/5/2017 20:15,0.982,1.524,1.925,-9999,12.653,13.476,12.462,-9999,870.626,1164.232,1624.937,1845.552
1/5/2017 20:30,0.983,1.525,1.923,-9999,12.658,13.477,12.462,-9999,852.787,1133.288,1623.117,1867.213
1/5/2017 20:45,0.984,1.526,1.921,-9999,12.652,13.477,12.462,-9999,837.133,1156.769,1628.214,1867.759
1/5/2017 21:00,0.985,1.527,1.918,-9999,12.649,13.476,12.473,-9999,831.035,1174.244,1622.207,1885.779
1/5/2017 21:15,0.985,1.527,1.918,-9999,12.645,13.46,12.462,-9999,834.221,1185.711,1610.375,1867.577
1/5/2017 21:30,0.985,1.527,1.921,-9999,12.645,13.455,12.462,-9999,841.775,1164.323,1616.382,1865.939
1/5/2017 21:45,0.985,1.527,1.919,-9999,12.646,13.471,12.462,-9999,840.228,1160.136,1615.472,1873.037
1/5/2017 22:00,0.986,1.527,1.922,-9999,12.645,13.451,12.461,-9999,834.585,1138.385,1630.58,1867.031
1/5/2017 22:15,0.987,1.527,1.92,-9999,12.645,13.457,12.461,-9999,822.298,1125.916,1617.11,1886.143
1/5/2017 22:30,0.986,1.527,1.919,-9999,12.645,13.457,12.462,-9999,817.656,1125.097,1629.67,1855.017
1/5/2017 22:45,0.987,1.527,1.918,-9999,12.645,13.45,12.461,-9999,814.38,1132.651,1602.366,1865.211
1/5/2017 23:00,0.987,1.527,1.918,-9999,12.645,13.45,12.451,-9999,815.836,1141.115,1628.76,1852.287
1/5/2017 23:15,0.987,1.527,1.918,-9999,12.645,13.45,12.451,-9999,809.92,1148.214,1611.286,1864.846
1/5/2017 23:30,0.987,1.527,1.918,-9999,12.645,13.45,12.454,-9999,811.741,1129.101,1580.887,1863.026
1/5/2017 23:45,0.988,1.527,1.918,-9999,12.642,13.45,12.44,-9999,811.741,1111.9,1618.567,1846.826
1/6/2017 0:00,0.987,1.527,1.918,-9999,12.635,13.45,12.438,-9999,803.55,1088.51,1599.818,1854.471
1/6/2017 0:15,0.987,1.527,1.918,-9999,12.632,13.45,12.437,-9999,793.083,1075.95,1573.788,1866.303
1/6/2017 0:30,0.989,1.527,1.918,-9999,12.632,13.451,12.44,-9999,778.885,1068.942,1557.952,1855.745
1/6/2017 0:45,0.99,1.527,1.918,-9999,12.631,13.45,12.437,-9999,769.329,1092.787,1571.968,1842.275
1/6/2017 1:00,0.989,1.527,1.918,-9999,12.62,13.438,12.435,-9999,770.876,1121.729,1579.431,1847.554
1/6/2017 1:15,0.989,1.527,1.918,-9999,12.619,13.424,12.43,-9999,781.343,1137.474,1570.694,1848.1
1/6/2017 1:30,0.991,1.527,1.918,-9999,12.618,13.423,12.416,-9999,780.523,1109.716,1586.712,1837.907
1/6/2017 1:45,0.992,1.527,1.918,-9999,12.618,13.423,12.432,-9999,777.338,1095.791,1575.609,1833.538
1/6/2017 2:00,0.991,1.526,1.918,-9999,12.618,13.423,12.436,-9999,782.667,1073.015,1576.437,1841.119
1/6/2017 2:15,0.988,1.525,1.918,-9999,12.628,13.445,12.437,-9999,774.578,1078.62,1573.916,1823.521
1/6/2017 2:30,0.986,1.525,1.918,-9999,12.636,13.453,12.445,-9999,768.732,1066.156,1587.353,1819.32
1/6/2017 2:45,0.989,1.526,1.921,-9999,12.637,13.454,12.465,-9999,767.037,1087.326,1563.754,1814.668
1/6/2017 3:00,0.992,1.526,1.923,-9999,12.636,13.454,12.455,-9999,773.142,1089.427,1550.472,1824.513
1/6/2017 3:15,0.992,1.524,1.924,-9999,12.635,13.454,12.455,-9999,783.612,1084.147,1561.944,1812.314
1/6/2017 3:30,0.995,1.523,1.926,-9999,12.642,13.454,12.462,-9999,792.632,1088.8,1560.136,1817.246
1/6/2017 3:45,0.997,1.521,1.919,-9999,12.65,13.456,12.468,-9999,798.586,1086.482,1565.124,1793.655
1/6/2017 4:00,0.998,1.518,1.91,-9999,12.651,13.457,12.469,-9999,789.108,1083.259,1558.181,1807.162
1/6/2017 4:15,0.997,1.522,1.913,-9999,12.652,13.458,12.47,-9999,779.778,1107.919,1553.181,1824.036
1/6/2017 4:30,0.994,1.525,1.915,-9999,12.652,13.458,12.47,-9999,780.692,1103.278,1529.326,1813.843
1/6/2017 4:45,0.997,1.529,1.92,-9999,12.652,13.458,12.47,-9999,789.617,1123.497,1528.051,1802.185
1/6/2017 5:00,0.999,1.53,1.921,-9999,12.652,13.458,12.47,-9999,803.916,1098.816,1531.511,1802.732
1/6/2017 5:15,0.998,1.53,1.921,-9999,12.652,13.458,12.47,-9999,802.095,1076.867,1524.225,1788.342
1/6/2017 5:30,0.994,1.53,1.921,-9999,12.653,13.458,12.47,-9999,804.918,1065.118,1533.879,1806.739
1/6/2017 5:45,0.989,1.53,1.921,-9999,12.653,13.459,12.471,-9999,809.024,1120.776,1521.509,1805.482
1/6/2017 6:00,0.991,1.53,1.921,-9999,12.655,13.461,12.474,-9999,814.317,1152.887,1509.675,1824.653
1/6/2017 6:15,0.994,1.53,1.921,-9999,12.655,13.473,12.475,-9999,822.663,1147.538,1529.808,1829.72
1/6/2017 6:30,0.994,1.527,1.919,-9999,12.664,13.486,12.501,-9999,829.242,1152.666,1521.643,1810.448
1/6/2017 6:45,0.994,1.526,1.916,-9999,12.67,13.49,12.502,-9999,823.778,1140.826,1528.755,1824.302
1/6/2017 7:00,0.996,1.523,1.913,-9999,12.678,13.49,12.502,-9999,818.221,1138.458,1522.195,1818.107
1/6/2017 7:15,0.998,1.521,1.911,-9999,12.681,13.49,12.502,-9999,819.223,1119.508,1522.377,1819.747
1/6/2017 7:30,0.997,1.518,1.91,-9999,12.671,13.491,12.502,-9999,822.047,1112.584,1544.972,1817.925
1/6/2017 7:45,1,1.522,1.912,-9999,12.68,13.49,12.502,-9999,827.969,1109.122,1528.937,1808.267
1/6/2017 8:00,1.001,1.539,1.931,-9999,12.684,13.501,12.502,-9999,822.958,1093.451,1547.705,1806.445
1/6/2017 8:15,1.022,1.551,1.942,-9999,12.694,13.517,12.514,-9999,823.505,1083.885,1532.399,1795.33
1/6/2017 8:30,1.056,1.585,1.975,-9999,12.7,13.517,12.527,-9999,813.21,1079.148,1528.573,1802.072
1/6/2017 8:45,1.095,1.623,2.017,-9999,12.708,13.536,12.53,-9999,810.113,1099.92,1528.391,1807.356
1/6/2017 9:00,1.128,1.658,2.051,-9999,12.718,13.538,12.546,-9999,807.106,1109.577,1524.017,1780.207
1/6/2017 9:15,1.151,1.673,2.072,-9999,12.715,13.536,12.547,-9999,820.499,1147.842,1536.408,1787.313
1/6/2017 9:30,1.142,1.669,2.065,-9999,12.715,13.535,12.546,-9999,839.631,1148.662,1528.391,1797.881
1/6/2017 9:45,1.114,1.644,2.04,-9999,12.72,13.538,12.548,-9999,850.199,1155.039,1554.447,1780.389
1/6/2017 10:00,1.122,1.65,2.046,-9999,12.734,13.558,12.546,-9999,871.243,1142.619,1533.328,1769.086
1/6/2017 10:15,1.172,1.699,2.093,-9999,12.739,13.561,12.552,-9999,884.35,1119.054,1564.143,1759.229
1/6/2017 10:30,1.244,1.77,2.166,-9999,12.753,13.576,12.56,-9999,896.149,1107.051,1544.971,1764.433
1/6/2017 10:45,1.283,1.807,2.208,-9999,12.751,13.571,12.556,-9999,913.841,1131.422,1564.4,1756.126
1/6/2017 11:00,1.3,1.828,2.226,-9999,12.751,13.567,12.553,-9999,925.259,1123.58,1540.884,1760.959
1/6/2017 11:15,1.304,1.828,2.231,-9999,12.758,13.569,12.554,-9999,931.69,1119.356,1555.213,1744.7
1/6/2017 11:30,1.307,1.829,2.231,-9999,12.755,13.582,12.553,-9999,926.949,1120.107,1552.374,1749.083
1/6/2017 11:45,1.299,1.823,2.229,-9999,12.763,13.586,12.568,-9999,932.636,1138.281,1557.486,1749.58
1/6/2017 12:00,1.298,1.827,2.23,-9999,12.766,13.585,12.563,-9999,928.242,1141.611,1543.067,1746.251
1/6/2017 12:15,1.296,1.828,2.227,-9999,12.764,13.583,12.568,-9999,936.426,1179.446,1556.708,1746.431
1/6/2017 12:30,1.294,1.826,2.224,-9999,12.764,13.583,12.569,-9999,943.884,1175.262,1547.795,1746.613
1/6/2017 12:45,1.278,1.806,2.203,-9999,12.765,13.584,12.568,-9999,946.613,1153.161,1563.439,1751.16
1/6/2017 13:00,1.266,1.792,2.188,-9999,12.764,13.583,12.561,-9999,944.157,1134.88,1560.71,1757.527
1/6/2017 13:15,1.261,1.783,2.18,-9999,12.764,13.583,12.556,-9999,958.345,1136.608,1539.246,1748.432
1/6/2017 13:30,1.255,1.783,2.176,-9999,12.769,13.583,12.562,-9999,961.437,1150.523,1540.155,1750.433
1/6/2017 13:45,1.253,1.783,2.174,-9999,12.778,13.583,12.562,-9999,968.168,1156.435,1545.612,1735.335
1/6/2017 14:00,1.257,1.787,2.181,-9999,12.778,13.584,12.566,-9999,975.899,1157.89,1559.073,1736.245
1/6/2017 14:15,1.262,1.79,2.187,-9999,12.779,13.584,12.57,-9999,980.537,1172.17,1557.8,1736.972
