TIMESTAMP,Temp_Avg(2cm),Temp_Avg(10cm),Temp_Avg(30cm),Temp_Avg(60cm),O2_Avg(2cm),O2_Avg(10cm),O2_Avg(30cm),O2_Avg(60cm),CO2_Avg(2cm),CO2_Avg(10cm),CO2_Avg(30cm),CO2_Avg(60cm)
MST,C,C,C,C,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2017 0:00,1.093,1.464,2.338,3.464,11.925,13.248,12.321,10.985,1239.771,1699.25,3343.982,2669.898
1/1/2017 0:15,1.094,1.464,2.338,3.464,11.925,13.248,12.321,10.985,1237.441,1703.646,3315.036,2675.987
1/1/2017 0:30,1.096,1.464,2.338,3.463,11.924,13.249,12.321,10.985,1246.512,1701.123,3337.159,2665.132
1/1/2017 0:45,1.098,1.464,2.338,3.461,11.924,13.247,12.321,10.985,1245.078,1701.124,3328.594,2683.586
1/1/2017 1:00,1.1,1.464,2.338,3.458,11.924,13.245,12.321,10.986,1256.945,1705.614,3343.954,2679.065
1/1/2017 1:15,1.1,1.464,2.338,3.456,11.924,13.245,12.321,10.986,1257.259,1708.858,3320.906,2688.995
1/1/2017 1:30,1.099,1.464,2.338,3.455,11.924,13.247,12.321,10.986,1264.184,1712.807,3343.019,2676.785
1/1/2017 1:45,1.101,1.464,2.338,3.455,11.924,13.246,12.321,10.986,1265.923,1716.098,3352.882,2657.29
1/1/2017 2:00,1.1,1.464,2.338,3.455,11.924,13.245,12.321,10.986,1268.907,1716.976,3339.507,2663.437
1/1/2017 2:15,1.102,1.464,2.338,3.455,11.924,13.245,12.321,10.986,1262.999,1712.625,3365.263,2661.105
1/1/2017 2:30,1.102,1.464,2.338,3.455,11.924,13.247,12.321,10.986,1269.695,1717.876,3323.799,2678.877
1/1/2017 2:45,1.101,1.464,2.338,3.455,11.925,13.248,12.322,10.987,1258.564,1718.959,3329.794,2674.301
1/1/2017 3:00,1.101,1.464,2.338,3.455,11.925,13.245,12.322,10.987,1255.837,1716.325,3336.195,2685.439
1/1/2017 3:15,1.101,1.464,2.338,3.455,11.918,13.234,12.315,10.981,1249.367,1719.065,3343.133,2672.319
1/1/2017 3:30,1.103,1.464,2.338,3.455,11.907,13.223,12.309,10.974,1255.567,1711.589,3334.381,2657.367
1/1/2017 3:45,1.102,1.464,2.338,3.455,11.9,13.223,12.309,10.973,1252.74,1716.148,3328.364,2671.772
1/1/2017 4:00,1.102,1.463,2.337,3.455,11.899,13.223,12.309,10.973,1246.357,1712.773,3342.4,2685.626
1/1/2017 4:15,1.101,1.463,2.336,3.455,11.899,13.224,12.308,10.961,1246.893,1715.583,3354.951,2689.796
1/1/2017 4:30,1.1,1.462,2.334,3.455,11.899,13.224,12.306,10.96,1251.729,1710.483,3320.5,2713.689
1/1/2017 4:45,1.1,1.461,2.331,3.455,11.899,13.224,12.3,10.961,1250.637,1714.772,3346.763,2664.647
1/1/2017 5:00,1.098,1.46,2.328,3.454,11.901,13.224,12.3,10.962,1252.649,1712.592,3330.917,2673.23
1/1/2017 5:15,1.096,1.459,2.327,3.452,11.901,13.221,12.298,10.962,1257.908,1719.026,3340.505,2665.147
1/1/2017 5:30,1.094,1.458,2.327,3.45,11.901,13.216,12.298,10.962,1259.211,1712.407,3344.586,2684.166
1/1/2017 5:45,1.094,1.457,2.327,3.448,11.901,13.225,12.298,10.963,1262.951,1716.604,3347.509,2664.478
1/1/2017 6:00,1.095,1.457,2.327,3.446,11.901,13.225,12.298,10.962,1263.407,1718.883,3327.817,2668.307
1/1/2017 6:15,1.094,1.456,2.327,3.445,11.901,13.221,12.298,10.963,1263.042,1717.515,3341.31,2675.236
1/1/2017 6:30,1.093,1.456,2.327,3.444,11.901,13.221,12.298,10.963,1260.399,1713.869,3356.444,2701.128
1/1/2017 6:45,1.094,1.456,2.327,3.444,11.901,13.226,12.298,10.963,1261.037,1715.327,3341.857,2665.754
1/1/2017 7:00,1.094,1.456,2.327,3.444,11.901,13.225,12.298,10.963,1254.824,1715.583,3333.434,2674.296
1/1/2017 7:15,1.096,1.458,2.327,3.444,11.901,13.226,12.305,10.963,1250.368,1716.51,3355.162,2681.796
1/1/2017 7:30,1.096,1.457,2.327,3.444,11.901,13.226,12.31,10.963,1246.54,1712.773,3368.657,2655.723
1/1/2017 7:45,1.097,1.458,2.327,3.444,11.901,13.226,12.312,10.97,1242.334,1711.298,3350.939,2665.909
1/1/2017 8:00,1.099,1.458,2.327,3.444,11.901,13.226,12.312,10.976,1234.496,1711.757,3355.504,2667.191
1/1/2017 8:15,1.103,1.46,2.327,3.445,11.901,13.226,12.312,10.976,1231.757,1714.031,3319.754,2667.181
1/1/2017 8:30,1.104,1.464,2.333,3.454,11.9,13.225,12.311,10.975,1224.382,1710.215,3356.43,2667.749
1/1/2017 8:45,1.116,1.478,2.344,3.461,11.897,13.222,12.308,10.973,1236.049,1713.311,3350.77,2681.236
1/1/2017 9:00,1.129,1.486,2.358,3.473,11.895,13.22,12.306,10.975,1238.069,1707.119,3344.417,2658.072
1/1/2017 9:15,1.159,1.517,2.391,3.512,11.91,13.235,12.314,10.982,1236.828,1709.649,3338.733,2685.459
1/1/2017 9:30,1.202,1.56,2.44,3.563,11.914,13.239,12.311,10.976,1241.535,1711.906,3345.993,2688.458
1/1/2017 9:45,1.24,1.593,2.48,3.603,11.909,13.245,12.326,10.982,1238.792,1710.023,3356.825,2685.463
1/1/2017 10:00,1.228,1.575,2.464,3.59,11.904,13.242,12.317,10.981,1247.571,1713.817,3355.327,2658.691
1/1/2017 10:15,1.219,1.561,2.45,3.574,11.904,13.24,12.326,10.979,1254.962,1714.647,3321.316,2681.088
1/1/2017 10:30,1.22,1.564,2.449,3.574,11.914,13.238,12.324,10.977,1255.291,1716.387,3341.373,2666.617
1/1/2017 10:45,1.236,1.57,2.463,3.58,11.905,13.236,12.322,10.975,1256.456,1715.351,3344.603,2684.383
1/1/2017 11:00,1.258,1.602,2.491,3.615,11.914,13.234,12.319,10.979,1266.93,1719.541,3328.616,2668.534
1/1/2017 11:15,1.26,1.603,2.491,3.617,11.904,13.232,12.319,10.972,1271.661,1715.473,3327.226,2655.23
1/1/2017 11:30,1.295,1.633,2.527,3.652,11.903,13.229,12.315,10.978,1274.56,1718.095,3343.388,2669.944
1/1/2017 11:45,1.335,1.674,2.574,3.697,11.897,13.225,12.311,10.973,1275.652,1724.372,3341.204,2675.038
1/1/2017 12:00,1.297,1.628,2.53,3.652,11.888,13.222,12.298,10.967,1282.293,1720.096,3355.034,2660.845
1/1/2017 12:15,1.27,1.597,2.492,3.613,11.891,13.215,12.288,10.959,1282.93,1720.005,3337.929,2650.473
1/1/2017 12:30,1.293,1.621,2.518,3.639,11.891,13.216,12.289,10.956,1287.206,1725.646,3335.2,2672.49
1/1/2017 12:45,1.295,1.623,2.52,3.638,11.892,13.213,12.29,10.957,1284.677,1724.67,3343.437,2656.333
1/1/2017 13:00,1.262,1.59,2.481,3.602,11.894,13.208,12.293,10.96,1283.178,1728.742,3341.177,2665.919
1/1/2017 13:15,1.243,1.567,2.454,3.573,11.873,13.198,12.284,10.945,1280.442,1729.439,3334.885,2667.945
1/1/2017 13:30,1.271,1.603,2.49,3.61,11.88,13.199,12.285,10.944,1277.247,1729.823,3327.634,2679.587
1/1/2017 13:45,1.269,1.598,2.487,3.606,11.873,13.199,12.28,10.938,1271.695,1729.222,3332.066,2656.477
1/1/2017 14:00,1.26,1.585,2.472,3.59,11.874,13.197,12.272,10.939,1269.723,1726.266,3333.957,2673.686
1/1/2017 14:15,1.25,1.579,2.465,3.584,11.875,13.196,12.275,10.94,1271.31,1729.324,3340.433,2643.166
1/1/2017 14:30,1.243,1.574,2.457,3.574,11.878,13.193,12.277,10.943,1273.224,1726.867,3362.294,2663.751
1/1/2017 14:45,1.235,1.565,2.448,3.562,11.88,13.191,12.278,10.937,1268.943,1728.141,3338.25,2669.216
1/1/2017 15:00,1.244,1.576,2.458,3.576,11.879,13.189,12.278,10.935,1272.768,1724.954,3329.143,2645.901
