TIMESTAMP,Temp_Avg(2cm),Temp_Avg(10cm),Temp_Avg(30cm),Temp_Avg(60cm),O2_Avg(2cm),O2_Avg(10cm),O2_Avg(30cm),O2_Avg(60cm),CO2_Avg(2cm),CO2_Avg(10cm),CO2_Avg(30cm),CO2_Avg(60cm)
MST,C,C,C,C,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2016 0:00,0.454,0.716,1.832,2.796,11.235,12.081,11.163,9.931,3832.716,5252.052,12057.5,12086.54
1/1/2016 0:15,0.454,0.715,1.839,2.796,11.253,12.25,11.161,10.048,3776.715,5223.193,12044.25,12091.54
1/1/2016 0:30,0.453,0.714,1.841,2.793,11.262,12.27,11.16,10.104,3761.064,5188.112,12042.27,12056.69
1/1/2016 0:45,0.452,0.707,1.838,2.786,11.26,12.227,11.16,10.093,3749.943,5173.912,12068.96,12074.62
1/1/2016 1:00,0.452,0.704,1.836,2.783,11.277,12.304,11.159,10.209,3738.468,5158.783,12066.33,12055.02
1/1/2016 1:15,0.451,0.704,1.835,2.783,11.277,12.262,11.168,10.204,3735.526,5139.861,12050.02,12058.6
1/1/2016 1:30,0.453,0.704,1.834,2.783,11.285,12.329,11.182,10.278,3737.624,5114.581,12053.3,12093.46
1/1/2016 1:45,0.452,0.704,1.834,2.783,11.304,12.379,11.185,10.357,3691.993,5089.119,12023.92,12076.85
1/1/2016 2:00,0.453,0.704,1.834,2.783,11.305,12.441,11.184,10.421,3630.391,5059.732,12046.37,12064.98
1/1/2016 2:15,0.453,0.704,1.834,2.783,11.328,12.499,11.205,10.52,3609.858,5028.064,12049.47,12078.12
1/1/2016 2:30,0.452,0.704,1.832,2.782,11.33,12.489,11.211,10.537,3593.157,4996.762,11979.74,12071.37
1/1/2016 2:45,0.451,0.704,1.83,2.782,11.342,12.516,11.211,10.569,3587.681,4982.525,12011.87,12081.23
1/1/2016 3:00,0.446,0.704,1.824,2.783,11.358,12.522,11.219,10.596,3571.528,4952.865,12027.75,12071.55
1/1/2016 3:15,0.442,0.704,1.819,2.782,11.358,12.444,11.233,10.496,3583.939,4940.454,11995.08,12070.46
1/1/2016 3:30,0.442,0.703,1.819,2.774,11.359,12.447,11.24,10.49,3580.745,4927.038,12001.46,12063.89
1/1/2016 3:45,0.442,0.701,1.819,2.772,11.36,12.452,11.241,10.507,3572.988,4920.741,12016.8,12084.51
1/1/2016 4:00,0.442,0.7,1.819,2.772,11.363,12.414,11.243,10.429,3571.163,4909.607,11994.16,12100.58
1/1/2016 4:15,0.442,0.698,1.819,2.772,11.362,12.333,11.266,10.329,3577.46,4910.246,11977.01,12077.94
1/1/2016 4:30,0.442,0.698,1.819,2.772,11.36,12.268,11.269,10.233,3613.782,4925.852,11961.86,12064.62
1/1/2016 4:45,0.442,0.698,1.819,2.772,11.36,12.221,11.268,10.163,3644.993,4946.933,11939.41,12063.89
1/1/2016 5:00,0.442,0.697,1.819,2.771,11.359,12.231,11.268,10.172,3655.124,4962.083,11929.55,12027.75
1/1/2016 5:15,0.442,0.698,1.819,2.772,11.358,12.223,11.267,10.148,3643.168,4969.475,11882.64,12055.49
1/1/2016 5:30,0.442,0.698,1.819,2.771,11.358,12.228,11.267,10.15,3629.57,4972.486,11946.71,12069
1/1/2016 5:45,0.442,0.697,1.819,2.77,11.358,12.233,11.267,10.16,3646.453,4981.065,11962.22,12052.02
1/1/2016 6:00,0.441,0.696,1.819,2.769,11.358,12.233,11.277,10.146,3629.022,4990.282,11934.66,12073.93
1/1/2016 6:15,0.44,0.693,1.817,2.765,11.358,12.241,11.287,10.132,3612.322,4988.092,11940.5,12058.41
1/1/2016 6:30,0.438,0.691,1.814,2.762,11.358,12.232,11.294,10.118,3572.44,4985.263,11950.72,12075.39
1/1/2016 6:45,0.437,0.69,1.812,2.759,11.359,12.191,11.295,10.067,3569.429,4998.952,11945.06,12046
1/1/2016 7:00,0.436,0.688,1.808,2.758,11.358,12.218,11.295,10.088,3582.114,5011.181,11914.04,12072.83
1/1/2016 7:15,0.435,0.686,1.804,2.755,11.358,12.184,11.295,10.052,3591.514,5017.752,11924.44,12089.26
1/1/2016 7:30,0.432,0.684,1.803,2.755,11.359,12.157,11.295,10.025,3614.147,5033.084,11935.03,12075.39
1/1/2016 7:45,0.428,0.682,1.802,2.755,11.359,12.163,11.295,10.02,3610.679,5034.818,11942.87,12084.33
1/1/2016 8:00,0.428,0.68,1.803,2.755,11.359,12.193,11.295,10.042,3587.681,5044.583,11922.43,12066.08
1/1/2016 8:15,0.427,0.68,1.802,2.755,11.359,12.174,11.295,10.025,3617.159,5050.333,11932.29,12112.8
1/1/2016 8:30,0.429,0.688,1.804,2.755,11.359,12.171,11.295,10.021,3613.234,5060.189,11946.53,12111.89
1/1/2016 8:45,0.428,0.691,1.805,2.756,11.358,12.183,11.305,10.025,3626.65,5060.462,11928.64,12100.21
1/1/2016 9:00,0.433,0.695,1.81,2.762,11.357,12.18,11.31,10.025,3626.65,5077.711,11933.38,12044.54
1/1/2016 9:15,0.43,0.692,1.807,2.761,11.363,12.208,11.32,10.044,3620.9,5074.7,11942.51,12081.41
1/1/2016 9:30,0.43,0.692,1.808,2.77,11.366,12.192,11.319,10.04,3610.587,5075.156,11923.16,12085.24
1/1/2016 9:45,0.433,0.696,1.819,2.77,11.374,12.209,11.318,10.051,3623.264,5079.925,11955.33,12105.53
1/1/2016 10:00,0.446,0.708,1.827,2.787,11.381,12.221,11.317,10.057,3627.384,5074.488,11931.52,12087.14
1/1/2016 10:15,0.443,0.706,1.827,2.783,11.38,12.211,11.316,10.064,3633.519,5078.701,11914.42,12086.07
1/1/2016 10:30,0.468,0.732,1.855,2.811,11.376,12.267,11.312,10.103,3655.738,5081.189,11932.93,12066.99
1/1/2016 10:45,0.493,0.762,1.888,2.842,11.371,12.271,11.318,10.119,3652.417,5082.231,11923.32,12086.2
1/1/2016 11:00,0.501,0.772,1.903,2.854,11.369,12.213,11.317,10.073,3718.491,5086.303,11910.41,12061.94
1/1/2016 11:15,0.51,0.785,1.917,2.866,11.368,12.182,11.316,10.037,3741.916,5097.225,11943.61,12087.47
1/1/2016 11:30,0.527,0.802,1.94,2.887,11.364,12.143,11.312,10.008,3810.406,5117.279,11919.81,12057.64
1/1/2016 11:45,0.525,0.799,1.941,2.884,11.362,12.107,11.309,9.984,3866.333,5143.081,11894.92,12096.34
1/1/2016 12:00,0.527,0.807,1.947,2.89,11.36,12.101,11.307,9.982,3916.319,5165.965,11949.05,12041.62
1/1/2016 12:15,0.528,0.808,1.947,2.894,11.359,12.088,11.306,9.973,3958.094,5185.836,11946.89,12061.87
1/1/2016 12:30,0.533,0.809,1.951,2.898,11.356,12.09,11.303,9.978,3964.409,5196.58,11963,12118.77
1/1/2016 12:45,0.53,0.808,1.948,2.896,11.353,12.081,11.295,9.968,3990.336,5218.503,11928.11,12027.02
1/1/2016 13:00,0.54,0.822,1.965,2.907,11.342,12.083,11.288,9.968,4013.959,5222.619,11949.98,12057.09
1/1/2016 13:15,0.538,0.819,1.964,2.905,11.326,12.083,11.286,9.959,3996.814,5229.419,11925.69,12091.44
1/1/2016 13:30,0.531,0.81,1.955,2.901,11.324,12.086,11.285,9.962,3994.264,5237.98,11915.31,12072.86
