TIMESTAMP,Temp_Avg(2cm),Temp_Avg(10cm),Temp_Avg(30cm),Temp_Avg(60cm),O2_Avg(2cm),O2_Avg(10cm),O2_Avg(30cm),O2_Avg(60cm),CO2_Avg(2cm),CO2_Avg(10cm),CO2_Avg(30cm),CO2_Avg(60cm)
MST,C,C,C,C,%,%,%,%,ppm,ppm,ppm,ppm
1/1/2017 0:00,1.987,2.348,2.884,3.541,11.758,12.049,12.712,12.374,1486.256,10008.96,45.956,3144.254
1/1/2017 0:15,1.987,2.347,2.883,3.541,11.758,12.049,12.712,12.372,1485.457,10009.85,46.14,3128.01
1/1/2017 0:30,1.986,2.347,2.883,3.541,11.758,12.049,12.712,12.372,1474.963,10009.55,44.307,3122.761
1/1/2017 0:45,1.986,2.347,2.883,3.541,11.755,12.044,12.712,12.372,1476.142,10009.48,47.603,3130.428
1/1/2017 1:00,1.987,2.347,2.883,3.541,11.746,12.038,12.712,12.372,1471.396,10009.40,45.406,3118.558
1/1/2017 1:15,1.986,2.347,2.883,3.541,11.745,12.037,12.712,12.372,1473.328,10009.09,47.42,3121.508
1/1/2017 1:30,1.987,2.348,2.884,3.541,11.745,12.036,12.712,12.372,1469.502,10008.94,43.027,3131.983
1/1/2017 1:45,1.988,2.349,2.885,3.542,11.744,12.04,12.712,12.372,1485.438,10009.82,47.421,3137.491
1/1/2017 2:00,1.988,2.349,2.885,3.542,11.745,12.037,12.712,12.372,1470.362,10009.47,43.577,3144.328
1/1/2017 2:15,1.989,2.35,2.886,3.543,11.745,12.036,12.712,12.372,1461.641,10010.11,43.579,3125.795
1/1/2017 2:30,1.99,2.351,2.887,3.543,11.744,12.035,12.712,12.372,1470.224,10010.21,45.046,3149.382
1/1/2017 2:45,1.992,2.352,2.888,3.543,11.731,12.035,12.712,12.372,1469.844,10011.11,43.584,3132.518
1/1/2017 3:00,1.992,2.353,2.888,3.539,11.738,12.035,12.712,12.372,1483.352,10010.27,47.611,3126.2
1/1/2017 3:15,1.999,2.352,2.888,3.537,11.744,12.035,12.712,12.372,1490.017,10011.12,43.767,3143.383
1/1/2017 3:30,2.002,2.353,2.886,3.537,11.744,12.033,12.712,12.372,1497.597,10011.17,44.866,3128.509
1/1/2017 3:45,1.999,2.353,2.884,3.536,11.743,12.026,12.712,12.372,1486.788,10011.39,42.488,3123.748
1/1/2017 4:00,1.994,2.353,2.881,3.536,11.73,12.022,12.711,12.373,1493.029,10011.40,45.052,3132.385
1/1/2017 4:15,1.993,2.353,2.881,3.536,11.73,12.022,12.686,12.361,1506.334,10011.58,45.419,3130.794
1/1/2017 4:30,1.993,2.352,2.879,3.536,11.727,12.022,12.685,12.359,1519.072,10011.28,45.785,3158.101
