TIMESTAMP,Temp_Avg(2cm),Temp_Avg(10cm),Temp_Avg(30cm),Temp_Avg(60cm),O2_Avg(2cm),O2_Avg(10cm),O2_Avg(30cm),O2_Avg(60cm),CO2_Avg(2cm),CO2_Avg(10cm),CO2_Avg(30cm),CO2_Avg(60cm)
MST,C,C,C,C,%,%,%,%,ppm,ppm,ppm,ppm
10/17/2015 3:00,5.02,6.952,8.521,8.791,12.812,12.274,12.526,12.405,598.611,1104.515,45.575,2848.547
10/17/2015 3:15,5.076,6.941,8.515,8.791,12.807,12.273,12.525,12.403,596.936,1100.437,49.051,2842.194
10/17/2015 3:30,5.139,6.928,8.502,8.786,12.801,12.273,12.525,12.403,602.97,1099.42,46.854,2841.618
10/17/2015 3:45,5.189,6.923,8.5,8.784,12.787,12.273,12.525,12.403,603.208,1096.517,47.583,2841.446
10/17/2015 4:00,5.225,6.912,8.49,8.784,12.785,12.273,12.529,12.41,602.464,1098.967,45.02,2837.731
10/17/2015 4:15,5.239,6.898,8.483,8.784,12.784,12.274,12.531,12.417,605.067,1095.929,45.572,2855.309
10/17/2015 4:30,5.246,6.877,8.476,8.783,12.783,12.275,12.532,12.417,605.17,1098.054,46.305,2840.537
10/17/2015 4:45,5.251,6.862,8.465,8.779,12.783,12.276,12.538,12.417,609.105,1097.14,44.658,2859.391
10/17/2015 5:00,5.253,6.843,8.462,8.78,12.783,12.277,12.54,12.417,616.152,1096.957,49.234,2852.07
10/17/2015 5:15,5.238,6.825,8.452,8.78,12.785,12.279,12.542,12.418,612.217,1096.682,47.037,2846.396
10/17/2015 5:30,5.201,6.801,8.442,8.781,12.788,12.281,12.543,12.419,613.091,1096.04,45.943,2852.303
10/17/2015 5:45,5.147,6.779,8.433,8.779,12.791,12.283,12.544,12.419,613.578,1096.715,45.769,2856.896
10/17/2015 6:00,5.077,6.754,8.429,8.782,12.796,12.284,12.542,12.407,611.692,1094.949,42.293,2870.981
10/17/2015 6:15,4.998,6.723,8.418,8.781,12.802,12.287,12.546,12.408,611.511,1094.953,46.138,2821.191
10/17/2015 6:30,4.919,6.693,8.409,8.782,12.807,12.289,12.548,12.408,609.131,1093.031,46.687,2847.922
10/17/2015 6:45,4.852,6.665,8.398,8.779,12.81,12.291,12.549,12.408,607.667,1096.143,45.772,2864.583
10/17/2015 7:00,4.8,6.637,8.386,8.776,12.809,12.292,12.549,12.409,610.688,1095.319,47.786,2834.191
10/17/2015 7:15,4.778,6.62,8.385,8.777,12.806,12.293,12.561,12.42,619.933,1093.58,46.687,2845.542
10/17/2015 7:30,4.794,6.608,8.384,8.782,12.813,12.293,12.562,12.421,627.074,1093.58,44.673,2825.219
10/17/2015 7:45,4.835,6.608,8.377,8.78,12.809,12.293,12.551,12.422,624.808,1095.382,46.133,2831.497
10/17/2015 8:00,4.922,6.611,8.366,8.779,12.802,12.297,12.546,12.418,620.736,1092.396,49.6,2835.27
10/17/2015 8:15,5.081,6.624,8.355,8.774,12.792,12.297,12.557,12.422,613.451,1093.141,48.125,2843.19
10/17/2015 8:30,5.312,6.656,8.359,8.779,12.787,12.286,12.558,12.43,607.345,1087.439,46.656,2840.862
10/17/2015 8:45,5.621,6.703,8.353,8.778,12.76,12.28,12.555,12.427,602.217,1083.954,46.472,2840.841
10/17/2015 9:00,6.043,6.778,8.348,8.784,12.734,12.274,12.564,12.425,590.505,1079.299,46.464,2836.177
10/17/2015 9:15,6.557,6.871,8.34,8.78,12.694,12.269,12.567,12.424,587.05,1076.244,48.837,2844.62
10/17/2015 9:30,6.97,6.963,8.334,8.777,12.679,12.255,12.565,12.429,571.653,1070.603,52.858,2831.287
10/17/2015 9:45,7.412,7.069,8.333,8.778,12.65,12.243,12.564,12.433,572.692,1066.197,51.573,2825.512
10/17/2015 10:00,8.019,7.219,8.346,8.793,12.605,12.236,12.559,12.427,573.386,1065.865,49.915,2808.969
10/17/2015 10:15,8.836,7.437,8.386,8.829,12.545,12.219,12.559,12.43,568.53,1065.754,52.84,2830.125
10/17/2015 10:30,9.759,7.683,8.416,8.851,12.47,12.186,12.565,12.426,564.005,1067.221,53.384,2809.236
10/17/2015 10:45,10.448,7.884,8.423,8.853,12.432,12.174,12.565,12.423,552.086,1067.982,52.458,2828.152
10/17/2015 11:00,10.54,7.987,8.414,8.848,12.416,12.177,12.563,12.416,546.77,1064.753,49.715,2776.527
10/17/2015 11:15,10.48,8.045,8.393,8.835,12.445,12.175,12.554,12.415,550.559,1063.645,48.439,2806.532
10/17/2015 11:30,10.725,8.137,8.371,8.817,12.479,12.171,12.556,12.422,539.922,1061.381,47.896,2815.421
10/17/2015 11:45,11.043,8.283,8.377,8.83,12.47,12.164,12.555,12.424,537.494,1059.816,50.45,2765.976
10/17/2015 12:00,11.248,8.422,8.403,8.855,12.457,12.157,12.553,12.414,541.687,1059.978,50.449,2774.149
10/17/2015 12:15,11.359,8.525,8.421,8.87,12.457,12.153,12.552,12.41,536.377,1056.578,48.62,2769.895
10/17/2015 12:30,11.415,8.596,8.405,8.852,12.455,12.149,12.553,12.41,533.067,1048.862,49.35,2774.911
10/17/2015 12:45,11.353,8.645,8.382,8.836,12.458,12.144,12.555,12.412,535.663,1042.903,49.536,2758.835
10/17/2015 13:00,11.319,8.699,8.37,8.829,12.462,12.133,12.556,12.41,528.496,1043.099,49.358,2755.09
10/17/2015 13:15,11.347,8.769,8.361,8.826,12.458,12.128,12.544,12.399,527.265,1038.718,47.892,2785.391
10/17/2015 13:30,11.377,8.827,8.352,8.816,12.456,12.125,12.528,12.384,528.829,1034.899,43.506,2795.682
10/17/2015 13:45,11.369,8.872,8.344,8.804,12.458,12.121,12.53,12.386,531.241,1037.072,46.982,2759.492
10/17/2015 14:00,11.252,8.908,8.342,8.807,12.464,12.114,12.532,12.388,527.184,1034.075,45.707,2766.736
10/17/2015 14:15,11.069,8.931,8.344,8.807,12.477,12.111,12.532,12.389,524.267,1030.708,48.633,2754.527
10/17/2015 14:30,10.869,8.94,8.344,8.804,12.507,12.11,12.532,12.389,522.908,1032.651,44.612,2769.217
10/17/2015 14:45,10.657,8.949,8.346,8.809,12.515,12.102,12.532,12.39,533.333,1034.579,47.355,2765.946
10/17/2015 15:00,10.558,8.991,8.375,8.828,12.522,12.102,12.532,12.402,535.253,1032.75,51.925,2748.394
10/17/2015 15:15,10.566,9.046,8.404,8.846,12.527,12.098,12.53,12.401,535.71,1035.036,49.731,2761.558
10/17/2015 15:30,10.533,9.05,8.381,8.818,12.534,12.092,12.531,12.402,531.322,1028.636,45.709,2755.342
10/17/2015 15:45,10.397,9.037,8.362,8.797,12.54,12.093,12.527,12.403,542.384,1033.39,51.377,2739.069
10/17/2015 16:00,10.19,9.018,8.352,8.782,12.551,12.094,12.521,12.397,541.012,1036.59,50.828,2752.599
10/17/2015 16:15,9.967,8.996,8.348,8.777,12.568,12.087,12.523,12.391,546.68,1035.859,49.366,2748.942
10/17/2015 16:30,9.75,8.966,8.341,8.768,12.584,12.086,12.523,12.395,544.121,1035.676,47.355,2731.024
10/17/2015 16:45,9.544,8.943,8.342,8.768,12.599,12.087,12.523,12.395,548.624,1035.72,45.711,2742.296
10/17/2015 17:00,9.353,8.914,8.34,8.762,12.614,12.088,12.523,12.395,557.531,1041.999,47.734,2745.684
10/17/2015 17:15,9.168,8.879,8.336,8.753,12.623,12.09,12.524,12.396,561.315,1044.35,46.273,2777.86
10/17/2015 17:30,8.991,8.843,8.338,8.746,12.632,12.093,12.525,12.398,578.784,1048.376,49.931,2768.723
10/17/2015 17:45,8.816,8.804,8.341,8.748,12.641,12.096,12.526,12.398,588.134,1050.519,50.482,2765.352
10/17/2015 18:00,8.648,8.758,8.346,8.742,12.653,12.099,12.527,12.4,593.272,1056.586,46.825,2747.143
10/17/2015 18:15,8.526,8.723,8.357,8.744,12.664,12.101,12.526,12.4,599.929,1061.947,44.263,2780.158
10/17/2015 18:30,8.448,8.697,8.366,8.744,12.673,12.104,12.527,12.4,605.612,1066.086,46.825,2779.121
